route_id,change_month,old_pick,new_pick,trips_before,trips_after,trip_delta,otp_before,otp_after,otp_delta,n_before,n_after,event_type,is_covid
82,2020-09,2003EMERG,2009,162,104,-58,0.6829666666666667,0.6406,-0.042366666666666775,3,3,cut,false
82,2020-12,2009,2011,104,104,0,0.6406,0.7050666666666667,0.06446666666666678,3,3,neutral,false
83,2019-03,1811,1903,62,66,4,0.6698999999999999,0.6759,0.006000000000000005,2,3,increase,false
83,2019-07,1903,1906,66,66,0,0.6614666666666666,0.6957000000000001,0.03423333333333345,3,3,neutral,false
83,2019-09,1906,1909,66,66,0,0.6745333333333333,0.6593333333333334,-0.01519999999999988,3,3,neutral,false
83,2019-12,1909,1911,66,66,0,0.6593333333333334,0.6639666666666667,0.004633333333333267,3,3,neutral,false
83,2020-03,1911,2003,66,198,132,0.6639666666666667,0.7931333333333334,0.12916666666666665,3,3,increase,true
83,2020-04,2003,2003EMERG,198,198,0,0.6865333333333333,0.7905333333333333,0.10399999999999998,3,3,neutral,true
83,2020-09,2003EMERG,2009,198,66,-132,0.7540666666666667,0.7371333333333334,-0.016933333333333245,3,3,cut,false
83,2020-12,2009,2011,66,66,0,0.7371333333333334,0.7526,0.015466666666666629,3,3,neutral,false
86,2019-04,1811,1903,86,86,0,0.6102333333333333,0.5850666666666666,-0.02516666666666667,3,3,neutral,false
86,2019-07,1903,1906,86,86,0,0.5850666666666666,0.5793333333333334,-0.005733333333333257,3,3,neutral,false
86,2019-09,1906,1909,86,86,0,0.5736333333333333,0.5951000000000001,0.021466666666666745,3,3,neutral,false
86,2019-12,1909,1911,86,86,0,0.5951000000000001,0.6275333333333334,0.032433333333333314,3,3,neutral,false
86,2020-03,1911,2003,86,258,172,0.6275333333333334,0.6799333333333334,0.0524,3,3,increase,true
86,2020-04,2003,2003EMERG,258,132,-126,0.6428666666666667,0.6831666666666667,0.0403,3,3,cut,true
86,2020-09,2003EMERG,2009,132,86,-46,0.6160666666666667,0.6057,-0.010366666666666635,3,3,cut,false
86,2020-12,2009,2011,86,86,0,0.6057,0.6700333333333334,0.06433333333333335,3,3,neutral,false
87,2019-04,1811,1903,102,102,0,0.6943999999999999,0.64,-0.05439999999999989,3,3,neutral,false
87,2019-07,1903,1906,102,102,0,0.64,0.6809666666666668,0.04096666666666682,3,3,neutral,false
87,2019-09,1906,1909,102,104,2,0.6631666666666667,0.6812333333333335,0.018066666666666786,3,3,increase,false
87,2019-12,1909,1911,104,104,0,0.6812333333333335,0.7286666666666667,0.047433333333333216,3,3,neutral,false
87,2020-03,1911,2003,104,312,208,0.7286666666666667,0.7609,0.032233333333333336,3,3,increase,true
87,2020-04,2003,2003EMERG,312,249,-63,0.7330666666666668,0.7612,0.028133333333333232,3,3,cut,true
87,2020-09,2003EMERG,2009,249,104,-145,0.7629,0.7666333333333334,0.0037333333333333663,3,3,cut,false
87,2020-12,2009,2011,104,96,-8,0.7666333333333334,0.7025666666666668,-0.0640666666666666,3,3,cut,false
88,2019-04,1811,1903,112,112,0,0.6314666666666666,0.5710333333333333,-0.06043333333333334,3,3,neutral,false
88,2019-07,1903,1906,112,112,0,0.5710333333333333,0.5718,0.0007666666666666933,3,3,neutral,false
88,2019-09,1906,1909,112,112,0,0.5616666666666666,0.6010999999999999,0.03943333333333321,3,3,neutral,false
88,2019-12,1909,1911,112,112,0,0.6010999999999999,0.6635666666666667,0.06246666666666689,3,3,neutral,false
88,2020-03,1911,2003,112,336,224,0.6635666666666667,0.7012333333333333,0.037666666666666515,3,3,increase,true
88,2020-04,2003,2003EMERG,336,174,-162,0.6700333333333334,0.7141333333333334,0.04410000000000003,3,3,cut,true
88,2020-09,2003EMERG,2009,174,112,-62,0.6518666666666667,0.6259333333333333,-0.025933333333333364,3,3,cut,false
88,2020-12,2009,2011,112,84,-28,0.6259333333333333,0.6386,0.012666666666666604,3,3,cut,false
89,2019-04,1811,1903,46,46,0,0.6066333333333334,0.5771666666666667,-0.02946666666666664,3,3,neutral,false
89,2019-07,1903,1906,46,46,0,0.5771666666666667,0.6376666666666666,0.06049999999999989,3,3,neutral,false
89,2019-09,1906,1909,46,46,0,0.6341666666666667,0.6170666666666667,-0.017100000000000004,3,3,neutral,false
89,2019-12,1909,1911,46,46,0,0.6170666666666667,0.7867000000000001,0.1696333333333334,3,3,neutral,false
89,2020-03,1911,2003,46,138,92,0.7867000000000001,0.7980999999999999,0.011399999999999855,3,3,increase,true
89,2020-04,2003,2003EMERG,138,138,0,0.7829,0.8000666666666666,0.017166666666666552,3,3,neutral,true
89,2020-09,2003EMERG,2009,138,46,-92,0.8228333333333334,0.75055,-0.07228333333333337,3,2,cut,false
89,2020-12,2009,2011,46,38,-8,0.75055,0.7981999999999999,0.04764999999999986,2,3,cut,false
91,2019-04,1811,1903,145,145,0,0.6875333333333332,0.6732999999999999,-0.01423333333333332,3,3,neutral,false
91,2019-07,1903,1906,145,140,-5,0.6732999999999999,0.6880333333333333,0.014733333333333376,3,3,cut,false
91,2019-09,1906,1909,140,140,0,0.6784333333333334,0.6863666666666667,0.007933333333333237,3,3,neutral,false
91,2019-12,1909,1911,140,140,0,0.6863666666666667,0.6864333333333333,0.00006666666666665932,3,3,neutral,false
91,2020-03,1911,2003,140,420,280,0.6864333333333333,0.7357,0.04926666666666668,3,3,increase,true
91,2020-04,2003,2003EMERG,420,420,0,0.7241333333333334,0.7143666666666667,-0.009766666666666701,3,3,neutral,true
91,2020-09,2003EMERG,2009,420,140,-280,0.6631999999999999,0.6626,-0.0005999999999999339,3,3,cut,false
91,2020-12,2009,2011,140,140,0,0.6626,0.6905666666666667,0.027966666666666695,3,3,neutral,false
93,2019-04,1811,1903,66,66,0,0.7252333333333333,0.7135333333333334,-0.011699999999999933,3,3,neutral,false
93,2019-07,1903,1906,66,66,0,0.7135333333333334,0.7346666666666667,0.021133333333333337,3,3,neutral,false
93,2019-09,1906,1909,66,66,0,0.7374999999999999,0.7155333333333335,-0.021966666666666468,3,3,neutral,false
93,2019-12,1909,1911,66,66,0,0.7155333333333335,0.7498,0.034266666666666556,3,3,neutral,false
93,2020-03,1911,2003,66,198,132,0.7498,0.7124,-0.03739999999999999,3,3,increase,true
93,2020-04,2003,2003EMERG,198,198,0,0.7503333333333334,0.6717666666666666,-0.07856666666666678,3,3,neutral,true
93,2020-09,2003EMERG,2009,198,66,-132,0.6578666666666667,0.7397999999999999,0.08193333333333319,3,3,cut,false
93,2020-12,2009,2011,66,66,0,0.7397999999999999,0.7263999999999999,-0.013399999999999967,3,3,neutral,false
BLUE,2019-04,1811,1903,102,102,0,0.8591333333333333,0.8268333333333334,-0.032299999999999884,3,3,neutral,false
BLUE,2019-07,1903,1906,102,102,0,0.8268333333333334,0.8333,0.006466666666666621,3,3,neutral,false
BLUE,2019-09,1906,1909,102,102,0,0.8019,0.9167666666666667,0.11486666666666678,3,3,neutral,false
BLUE,2019-12,1909,1911,102,102,0,0.9167666666666667,0.8906666666666666,-0.026100000000000123,3,3,neutral,false
BLUE,2020-03,1911,2003,102,426,324,0.8906666666666666,0.8913333333333333,0.0006666666666667043,3,3,increase,true
BLUE,2020-04,2003,2003EMERG,426,336,-90,0.8919666666666667,0.8848333333333334,-0.007133333333333325,3,3,cut,true
BLUE,2020-09,2003EMERG,2009,336,142,-194,0.8748,0.8688666666666668,-0.005933333333333235,3,3,cut,false
BLUE,2020-12,2009,2011,142,99,-43,0.8688666666666668,0.8963333333333333,0.027466666666666528,3,3,cut,false
G2,2019-04,1811,1903,182,182,0,0.7307,0.5926,-0.1381,3,3,neutral,false
G2,2019-07,1903,1906,182,182,0,0.5926,0.8211,0.22850000000000004,3,3,neutral,false
G2,2019-09,1906,1909,182,182,0,0.7892333333333333,0.7963999999999999,0.0071666666666665435,3,3,neutral,false
G2,2019-12,1909,1911,182,182,0,0.7963999999999999,0.8431333333333333,0.046733333333333404,3,3,neutral,false
G2,2020-03,1911,2003,182,546,364,0.8431333333333333,0.8394666666666667,-0.003666666666666596,3,3,increase,true
G2,2020-04,2003,2003EMERG,546,306,-240,0.8496333333333334,0.8279666666666667,-0.021666666666666612,3,3,cut,true
G2,2020-09,2003EMERG,2009,306,182,-124,0.8127666666666666,0.8222,0.009433333333333405,3,2,cut,false
G2,2020-12,2009,2011,182,118,-64,0.8222,0.7991333333333334,-0.02306666666666668,2,3,cut,false
G3,2019-04,1811,1903,45,44,-1,0.7001666666666666,0.6872333333333334,-0.012933333333333241,3,3,cut,false
G3,2019-07,1903,1906,44,44,0,0.6872333333333334,0.7767333333333334,0.08950000000000002,3,3,neutral,false
G3,2019-09,1906,1909,44,44,0,0.7416333333333333,0.7293666666666666,-0.012266666666666648,3,3,neutral,false
G3,2019-12,1909,1911,44,44,0,0.7293666666666666,0.7514666666666666,0.02210000000000001,3,3,neutral,false
G3,2020-03,1911,2003,44,132,88,0.7514666666666666,0.7307,-0.0207666666666666,3,3,increase,true
G3,2020-04,2003,2003EMERG,132,78,-54,0.7646000000000001,0.7028,-0.06180000000000008,3,3,cut,true
G3,2020-09,2003EMERG,2009,78,44,-34,0.7217333333333333,0.8123,0.09056666666666668,3,2,cut,false
G3,2020-12,2009,2011,44,20,-24,0.8123,0.8168000000000001,0.0045000000000000595,2,3,cut,false
G31,2019-04,1811,1903,26,26,0,0.7560000000000001,0.6854333333333332,-0.07056666666666689,3,3,neutral,false
G31,2019-07,1903,1906,26,26,0,0.6854333333333332,0.7234999999999999,0.03806666666666669,3,3,neutral,false
G31,2019-09,1906,1909,26,26,0,0.6963333333333334,0.7205666666666666,0.024233333333333218,3,3,neutral,false
G31,2019-12,1909,1911,26,26,0,0.7205666666666666,0.7208333333333333,0.0002666666666667483,3,3,neutral,false
G31,2020-03,1911,2003,26,78,52,0.7208333333333333,0.6535666666666667,-0.06726666666666659,3,3,increase,true
G31,2020-04,2003,2003EMERG,78,42,-36,0.7202666666666667,0.6037333333333333,-0.11653333333333338,3,3,cut,true
G31,2020-09,2003EMERG,2009,42,26,-16,0.5530666666666667,0.50965,-0.04341666666666666,3,2,cut,false
G31,2020-12,2009,2011,26,17,-9,0.50965,0.7091333333333333,0.19948333333333323,2,3,cut,false
O1,2019-04,1811,1903,42,42,0,0.6918000000000001,0.6161,-0.0757000000000001,3,3,neutral,false
O1,2019-07,1903,1906,42,42,0,0.6161,0.6563333333333333,0.04023333333333334,3,3,neutral,false
O1,2019-09,1906,1909,42,42,0,0.6658666666666666,0.6405666666666666,-0.02529999999999999,3,3,neutral,false
O1,2019-12,1909,1911,42,42,0,0.6405666666666666,0.6668666666666666,0.02629999999999999,3,3,neutral,false
O1,2020-03,1911,2003,42,126,84,0.6668666666666666,0.6989000000000001,0.03203333333333347,3,3,increase,true
O1,2020-04,2003,2003EMERG,126,66,-60,0.6761333333333334,0.6957333333333334,0.019600000000000062,3,3,cut,true
O1,2020-09,2003EMERG,2009,66,42,-24,0.6973666666666666,0.6688333333333333,-0.0285333333333333,3,3,cut,false
O1,2020-12,2009,2011,42,12,-30,0.6688333333333333,0.6039,-0.06493333333333329,3,3,cut,false
O12,2019-04,1811,1903,53,53,0,0.6663,0.5654666666666667,-0.10083333333333333,3,3,neutral,false
O12,2019-07,1903,1906,53,53,0,0.5654666666666667,0.7367666666666667,0.1713,3,3,neutral,false
O12,2019-09,1906,1909,53,53,0,0.7093000000000002,0.6828333333333334,-0.02646666666666675,3,3,neutral,false
O12,2019-12,1909,1911,53,53,0,0.6828333333333334,0.7538333333333332,0.07099999999999984,3,3,neutral,false
O12,2020-03,1911,2003,53,186,133,0.7538333333333332,0.6642333333333333,-0.0895999999999999,3,3,increase,true
O12,2020-04,2003,2003EMERG,186,87,-99,0.7818,0.6112666666666667,-0.17053333333333331,3,3,cut,true
O12,2020-09,2003EMERG,2009,87,62,-25,0.5935666666666667,0.6146,0.02103333333333335,3,3,cut,false
O12,2020-12,2009,2011,62,26,-36,0.6146,0.6178333333333333,0.0032333333333333103,3,3,cut,false
O5,2019-04,1811,1903,6,6,0,0.7243666666666667,0.4924666666666666,-0.2319000000000001,3,3,neutral,false
O5,2019-07,1903,1906,6,6,0,0.4924666666666666,0.6522333333333333,0.15976666666666672,3,3,neutral,false
O5,2019-09,1906,1909,6,6,0,0.5814666666666667,0.6427999999999999,0.06133333333333324,3,3,neutral,false
O5,2019-12,1909,1911,6,6,0,0.6427999999999999,0.8085333333333334,0.1657333333333335,3,3,neutral,false
O5,2020-03,1911,2003,6,18,12,0.8085333333333334,0.7181000000000001,-0.09043333333333337,3,3,increase,true
O5,2020-04,2003,2003EMERG,18,18,0,0.8189000000000001,0.6477333333333334,-0.1711666666666667,3,3,neutral,true
O5,2020-09,2003EMERG,2009,18,6,-12,0.6308666666666666,0.7237666666666667,0.0929000000000001,3,3,cut,false
O5,2020-12,2009,2011,6,6,0,0.7237666666666667,0.6896333333333334,-0.03413333333333324,3,3,neutral,false
P1,2019-04,1811,1903,260,260,0,0.7982999999999999,0.6765,-0.12179999999999991,3,3,neutral,false
P1,2019-07,1903,1906,260,260,0,0.6765,0.8541333333333334,0.17763333333333342,3,3,neutral,false
P1,2019-09,1906,1909,260,260,0,0.7855666666666666,0.8557,0.07013333333333338,3,3,neutral,false
P1,2019-12,1909,1911,260,260,0,0.8557,0.8386666666666667,-0.017033333333333345,3,3,neutral,false
P1,2020-03,1911,2003,260,780,520,0.8386666666666667,0.8630333333333334,0.02436666666666676,3,3,increase,true
P1,2020-04,2003,2003EMERG,780,300,-480,0.8488666666666665,0.8603,0.011433333333333406,3,3,cut,true
P1,2020-09,2003EMERG,2009,300,260,-40,0.8577333333333333,0.8790333333333332,0.021299999999999875,3,3,cut,false
P1,2020-12,2009,2011,260,221,-39,0.8790333333333332,0.8843,0.005266666666666753,3,3,cut,false
P10,2019-04,1811,1903,18,18,0,0.6638999999999999,0.6204000000000001,-0.04349999999999987,3,3,neutral,false
P10,2019-07,1903,1906,18,18,0,0.6204000000000001,0.6418666666666667,0.021466666666666634,3,3,neutral,false
P10,2019-09,1906,1909,18,18,0,0.6494333333333334,0.6363,-0.013133333333333441,3,3,neutral,false
P10,2019-11,1909,1911,18,24,6,0.6532666666666667,0.6913,0.03803333333333336,3,3,increase,false
P10,2020-03,1911,2003,24,72,48,0.7292,0.7010666666666667,-0.028133333333333232,3,3,increase,true
P10,2020-04,2003,2003EMERG,72,42,-30,0.7475999999999999,0.6905666666666667,-0.05703333333333327,3,3,cut,true
P10,2020-09,2003EMERG,2009,42,24,-18,0.6970000000000001,0.6731333333333334,-0.023866666666666703,3,3,cut,false
P10,2020-12,2009,2011,24,22,-2,0.6731333333333334,0.6855333333333333,0.012399999999999967,3,3,cut,false
P12,2019-04,1811,1903,38,38,0,0.7286,0.6174666666666667,-0.1111333333333333,3,3,neutral,false
P12,2019-07,1903,1906,38,38,0,0.6174666666666667,0.6366333333333334,0.019166666666666665,3,3,neutral,false
P12,2019-09,1906,1909,38,38,0,0.6327333333333333,0.6473333333333333,0.014600000000000057,3,3,neutral,false
P12,2019-12,1909,1911,38,38,0,0.6473333333333333,0.6736666666666666,0.02633333333333332,3,3,neutral,false
P12,2020-03,1911,2003,38,114,76,0.6736666666666666,0.6953666666666667,0.021700000000000053,3,3,increase,true
P12,2020-04,2003,2003EMERG,114,66,-48,0.6981,0.6803,-0.017800000000000038,3,3,cut,true
P12,2020-09,2003EMERG,2009,66,38,-28,0.7035333333333332,0.717,0.013466666666666738,3,2,cut,false
P12,2020-12,2009,2011,38,22,-16,0.717,0.7023333333333334,-0.014666666666666606,2,3,cut,false
P13,2019-04,1811,1903,14,14,0,0.7181333333333333,0.6423666666666666,-0.07576666666666665,3,3,neutral,false
P13,2019-07,1903,1906,14,14,0,0.6423666666666666,0.6990666666666666,0.05669999999999997,3,3,neutral,false
P13,2019-09,1906,1909,14,14,0,0.6907333333333333,0.7057333333333333,0.015000000000000013,3,3,neutral,false
P13,2019-12,1909,1911,14,14,0,0.7057333333333333,0.7353666666666667,0.0296333333333334,3,3,neutral,false
P13,2020-03,1911,2003,14,42,28,0.7353666666666667,0.7125,-0.022866666666666702,3,3,increase,true
P13,2020-04,2003,2003EMERG,42,27,-15,0.7482666666666667,0.6871666666666667,-0.06110000000000004,3,3,cut,true
P13,2020-09,2003EMERG,2009,27,14,-13,0.6753,0.6662,-0.009099999999999997,3,2,cut,false
P13,2020-12,2009,2011,14,6,-8,0.6662,0.6661999999999999,-1.1102230246251565e-16,2,3,cut,false
P16,2019-04,1811,1903,28,28,0,0.7333666666666666,0.6198666666666667,-0.11349999999999993,3,3,neutral,false
P16,2019-07,1903,1906,28,28,0,0.6198666666666667,0.7107333333333333,0.09086666666666665,3,3,neutral,false
P16,2019-09,1906,1909,28,28,0,0.6666333333333333,0.7033333333333335,0.03670000000000018,3,3,neutral,false
P16,2019-12,1909,1911,28,28,0,0.7033333333333335,0.7330666666666666,0.029733333333333167,3,3,neutral,false
P16,2020-03,1911,2003,28,84,56,0.7330666666666666,0.6889333333333333,-0.04413333333333336,3,3,increase,true
P16,2020-04,2003,2003EMERG,84,69,-15,0.7309999999999999,0.6721666666666666,-0.05883333333333329,3,3,cut,true
P16,2020-09,2003EMERG,2009,69,28,-41,0.6725,0.6635666666666666,-0.008933333333333349,3,3,cut,false
P16,2020-12,2009,2011,28,23,-5,0.6635666666666666,0.6929,0.029333333333333322,3,3,cut,false
P17,2019-04,1811,1903,14,14,0,0.7728,0.7066333333333334,-0.0661666666666666,3,3,neutral,false
P17,2019-07,1903,1906,14,14,0,0.7066333333333334,0.7003333333333334,-0.006300000000000083,3,3,neutral,false
P17,2019-09,1906,1909,14,14,0,0.6899666666666667,0.6891666666666668,-0.0007999999999999119,3,3,neutral,false
P17,2019-12,1909,1911,14,14,0,0.6891666666666668,0.6254000000000001,-0.06376666666666675,3,3,neutral,false
P17,2020-03,1911,2003,14,42,28,0.6254000000000001,0.7909333333333333,0.1655333333333332,3,3,increase,true
P17,2020-04,2003,2003EMERG,42,42,0,0.6573333333333333,0.8077666666666667,0.15043333333333342,3,3,neutral,true
P17,2020-09,2003EMERG,2009,42,14,-28,0.7989,0.7566999999999999,-0.042200000000000126,3,2,cut,false
P17,2020-12,2009,2011,14,14,0,0.7566999999999999,0.7429333333333332,-0.013766666666666705,2,3,neutral,false
P2,2019-04,1811,1903,42,42,0,0.7771666666666667,0.6023333333333333,-0.1748333333333334,3,3,neutral,false
P2,2019-07,1903,1906,42,42,0,0.6023333333333333,0.8760666666666667,0.2737333333333334,3,3,neutral,false
P2,2019-09,1906,1909,42,42,0,0.7993666666666667,0.8858,0.08643333333333336,3,3,neutral,false
P2,2019-12,1909,1911,42,42,0,0.8858,0.8838333333333334,-0.001966666666666672,3,3,neutral,false
P2,2020-03,1911,2003,42,126,84,0.8838333333333334,0.8091666666666667,-0.07466666666666666,3,3,increase,true
P2,2020-12,2009,2011,42,35,-7,0.8649333333333334,0.8630999999999999,-0.0018333333333335755,3,3,cut,false
P3,2019-04,1811,1903,116,113,-3,0.8754666666666666,0.8318666666666666,-0.04359999999999997,3,3,cut,false
P3,2019-07,1903,1906,113,113,0,0.8318666666666666,0.9050333333333332,0.0731666666666666,3,3,neutral,false
P3,2019-09,1906,1909,113,113,0,0.8904666666666667,0.9013666666666666,0.01089999999999991,3,3,neutral,false
P3,2019-12,1909,1911,113,113,0,0.9013666666666666,0.88,-0.021366666666666645,3,3,neutral,false
P3,2020-03,1911,2003,113,339,226,0.88,0.8731666666666668,-0.006833333333333247,3,3,increase,true
P3,2020-04,2003,2003EMERG,339,198,-141,0.8761666666666666,0.86,-0.016166666666666663,3,3,cut,true
P3,2020-09,2003EMERG,2009,198,113,-85,0.8563999999999999,0.8981333333333333,0.0417333333333334,3,3,cut,false
P3,2020-12,2009,2011,113,91,-22,0.8981333333333333,0.8863,-0.011833333333333362,3,3,cut,false
P67,2019-04,1811,1903,19,19,0,0.7109,0.6805333333333333,-0.030366666666666653,3,3,neutral,false
P67,2019-07,1903,1906,19,19,0,0.6805333333333333,0.7107333333333333,0.030200000000000005,3,3,neutral,false
P67,2019-09,1906,1909,19,19,0,0.7074333333333334,0.6694,-0.03803333333333336,3,3,neutral,false
P67,2019-12,1909,1911,19,19,0,0.6694,0.8028000000000001,0.13340000000000007,3,3,neutral,false
P67,2020-03,1911,2003,19,57,38,0.8028000000000001,0.7164666666666667,-0.08633333333333337,3,3,increase,true
P67,2020-04,2003,2003EMERG,57,36,-21,0.7989666666666667,0.6806333333333333,-0.1183333333333334,3,3,cut,true
P67,2020-09,2003EMERG,2009,36,19,-17,0.6792000000000001,0.7184333333333334,0.03923333333333323,3,3,cut,false
P67,2020-12,2009,2011,19,14,-5,0.7184333333333334,0.6765666666666666,-0.04186666666666672,3,3,cut,false
P68,2019-03,1811,1903,41,49,8,0.7111000000000001,0.6336,-0.07750000000000001,2,3,increase,false
P68,2019-07,1903,1906,49,49,0,0.5962333333333334,0.6189666666666667,0.022733333333333272,3,3,neutral,false
P68,2019-09,1906,1909,49,49,0,0.6189666666666667,0.59,-0.028966666666666696,3,3,neutral,false
P68,2019-12,1909,1911,49,49,0,0.59,0.6726333333333333,0.08263333333333334,3,3,neutral,false
P68,2020-03,1911,2003,49,147,98,0.6726333333333333,0.7359333333333332,0.06329999999999991,3,3,increase,true
P68,2020-04,2003,2003EMERG,147,147,0,0.6936333333333334,0.7303000000000001,0.036666666666666625,3,3,neutral,true
P68,2020-09,2003EMERG,2009,147,49,-98,0.7130666666666666,0.6746333333333334,-0.03843333333333321,3,3,cut,false
P68,2020-11,2009,2011,49,50,1,0.6974,0.5443,-0.1531,3,3,increase,false
P69,2019-04,1811,1903,12,12,0,0.6108000000000001,0.5411,-0.0697000000000001,3,3,neutral,false
P69,2019-07,1903,1906,12,12,0,0.5411,0.5655666666666667,0.024466666666666637,3,3,neutral,false
P69,2019-09,1906,1909,12,12,0,0.5728666666666666,0.5034,-0.06946666666666668,3,3,neutral,false
P69,2019-12,1909,1911,12,12,0,0.5034,0.5217333333333334,0.018333333333333424,3,3,neutral,false
P69,2020-03,1911,2003,12,36,24,0.5217333333333334,0.7209333333333334,0.19920000000000004,3,3,increase,true
P69,2020-04,2003,2003EMERG,36,36,0,0.5616,0.7480666666666668,0.18646666666666678,3,3,neutral,true
P69,2020-09,2003EMERG,2009,36,12,-24,0.7108666666666666,0.6436333333333333,-0.06723333333333337,3,3,cut,false
P69,2020-12,2009,2011,12,12,0,0.6436333333333333,0.7284,0.08476666666666677,3,3,neutral,false
P7,2019-04,1811,1903,29,29,0,0.6427333333333333,0.5777333333333333,-0.06499999999999995,3,3,neutral,false
P7,2019-07,1903,1906,29,29,0,0.5777333333333333,0.6021,0.024366666666666648,3,3,neutral,false
P7,2019-09,1906,1909,29,29,0,0.6210666666666667,0.5351333333333333,-0.0859333333333333,3,3,neutral,false
P7,2019-12,1909,1911,29,29,0,0.5351333333333333,0.5491666666666667,0.014033333333333342,3,3,neutral,false
P7,2020-03,1911,2003,29,87,58,0.5491666666666667,0.7029,0.15373333333333328,3,3,increase,true
P7,2020-04,2003,2003EMERG,87,66,-21,0.5954666666666667,0.7106666666666667,0.11519999999999997,3,3,cut,true
P7,2020-09,2003EMERG,2009,66,29,-37,0.7295999999999999,0.7627333333333333,0.03313333333333335,3,3,cut,false
P7,2020-12,2009,2011,29,18,-11,0.7627333333333333,0.7240333333333333,-0.03869999999999996,3,3,cut,false
P71,2019-04,1811,1903,27,27,0,0.7135666666666666,0.6097333333333333,-0.10383333333333322,3,3,neutral,false
P71,2019-07,1903,1906,27,27,0,0.6097333333333333,0.7513,0.14156666666666662,3,3,neutral,false
P71,2019-09,1906,1909,27,30,3,0.6964999999999999,0.7684666666666667,0.07196666666666685,3,3,increase,false
P71,2019-12,1909,1911,30,30,0,0.7684666666666667,0.762,-0.006466666666666732,3,3,neutral,false
P71,2020-03,1911,2003,30,90,60,0.762,0.7435333333333333,-0.018466666666666742,3,3,increase,true
P71,2020-04,2003,2003EMERG,90,54,-36,0.7740666666666667,0.6998333333333333,-0.07423333333333337,3,3,cut,true
P71,2020-09,2003EMERG,2009,54,30,-24,0.6826666666666666,0.73305,0.050383333333333336,3,2,cut,false
P71,2020-12,2009,2011,30,22,-8,0.73305,0.6623333333333333,-0.07071666666666665,2,3,cut,false
P76,2019-04,1811,1903,34,34,0,0.6868,0.5488666666666667,-0.13793333333333324,3,3,neutral,false
P76,2019-07,1903,1906,34,34,0,0.5488666666666667,0.6826666666666666,0.13379999999999992,3,3,neutral,false
P76,2019-09,1906,1909,34,34,0,0.6611333333333334,0.6318333333333334,-0.029299999999999993,3,3,neutral,false
P76,2019-12,1909,1911,34,34,0,0.6318333333333334,0.6868666666666666,0.05503333333333327,3,3,neutral,false
P76,2020-03,1911,2003,34,102,68,0.6868666666666666,0.7225,0.035633333333333406,3,3,increase,true
P76,2020-04,2003,2003EMERG,102,63,-39,0.7099000000000001,0.7139000000000001,0.0040000000000000036,3,3,cut,true
P76,2020-09,2003EMERG,2009,63,34,-29,0.7386333333333334,0.756,0.01736666666666664,3,2,cut,false
P76,2020-12,2009,2011,34,21,-13,0.756,0.7457666666666668,-0.010233333333333205,2,3,cut,false
P78,2019-04,1811,1903,50,50,0,0.6512666666666668,0.5436666666666666,-0.10760000000000014,3,3,neutral,false
P78,2019-07,1903,1906,50,50,0,0.5436666666666666,0.5898,0.04613333333333336,3,3,neutral,false
P78,2019-09,1906,1909,50,50,0,0.5793333333333334,0.5839666666666666,0.004633333333333267,3,3,neutral,false
P78,2019-12,1909,1911,50,50,0,0.5839666666666666,0.5838333333333333,-0.00013333333333331865,3,3,neutral,false
P78,2020-03,1911,2003,50,150,100,0.5838333333333333,0.6722,0.0883666666666667,3,3,increase,true
P78,2020-04,2003,2003EMERG,150,132,-18,0.6158333333333333,0.6705,0.05466666666666664,3,3,cut,true
P78,2020-09,2003EMERG,2009,132,50,-82,0.6797,0.6588666666666666,-0.02083333333333337,3,3,cut,false
P78,2020-12,2009,2011,50,47,-3,0.6588666666666666,0.6846333333333333,0.025766666666666715,3,3,cut,false
RED,2019-04,1811,1903,156,156,0,0.8401333333333333,0.8419,0.0017666666666666941,3,3,neutral,false
RED,2019-07,1903,1906,156,156,0,0.8419,0.8386999999999999,-0.0032000000000000917,3,3,neutral,false
RED,2019-09,1906,1909,156,156,0,0.8119666666666667,0.9338333333333333,0.12186666666666657,3,3,neutral,false
RED,2019-12,1909,1911,156,156,0,0.9338333333333333,0.8984666666666666,-0.03536666666666666,3,3,neutral,false
RED,2020-03,1911,2003,156,468,312,0.8984666666666666,0.9133666666666667,0.014900000000000024,3,3,increase,true
RED,2020-04,2003,2003EMERG,468,384,-84,0.8983,0.9136666666666667,0.01536666666666675,3,3,cut,true
RED,2020-09,2003EMERG,2009,384,156,-228,0.9010333333333334,0.8820333333333332,-0.019000000000000128,3,3,cut,false
RED,2020-11,2009,2011,156,178,22,0.8761999999999999,0.9063333333333333,0.030133333333333456,3,3,increase,false
SLVR,2020-04,2003,2003EMERG,306,267,-39,0.8805999999999999,0.9221,0.04150000000000009,3,3,cut,true
SLVR,2020-09,2003EMERG,2009,267,102,-165,0.8839333333333332,0.8740333333333333,-0.009899999999999909,3,3,cut,false
SLVR,2020-12,2009,2011,102,90,-12,0.8740333333333333,0.9009666666666667,0.026933333333333365,3,3,cut,false
