stop_id,avg_ons,avg_offs,stop_name,lat,lon,shelter,mode,stop_type,avg_daily_usage,has_shelter
S70477,0.168181818181818,10.90909090909091,EDEN PARK BLVD AT MAYFAIR AVE,40.3434,-79.8294,No Shelter,Bus,Bus Stop,11.077272727272728,false
N40090,0.8159090909090909,0.12272727272727275,OHIO RIVER BLVD OPP BRIGHTON RD (#7139),40.5048,-80.0847,No Shelter,Bus,Bus Stop,0.9386363636363637,false
N10840,13.272725000000001,5.6295455,BRIGHTON RD OPP BRIGHTRIDGE ST,40.4616,-80.019,No Shelter,Bus,Bus Stop,18.9022705,false
E36070,1.19999985,16.54318,LINCOLN AVE OPP CHURCHLAND ST,40.4697,-79.8945,No Shelter,Bus,Bus Stop,17.74317985,false
E32746,4.8886365,1.12272725,JOHNSTON AVE AT RIVERMONT DR FS,40.4067,-79.9278,No Shelter,Bus,Bus Stop,6.011363749999999,false
W04140,2.077272727272725,0.04545454545454545,CHARTIERS AVE EXT AT HOWARD ST,40.4679,-80.0844,No Shelter,Bus,Bus Stop,2.1227272727272704,false
N26860,0.0,0.04545455,HULTON RD OPP 10TH ST,40.524,-79.8316,No Shelter,Bus,Bus Stop,0.04545455,false
W17240,1.3,0.40909090000000004,NOBLESTOWN RD AT #640,40.4157,-80.0707,No Shelter,Bus,Bus Stop,1.7090909,false
N44030,0.9363636500000001,8.518182,PERRYSVILLE AVE AT KOERNER AVE,40.4664,-80.0113,No Shelter,Bus,Bus Stop,9.45454565,false
N45905,0.1681818,2.5886365,RIDGE AVE OPP BRIGHTON RD,40.4505,-80.0136,No Shelter,Bus,Bus Stop,2.7568183,false
S35900,0.025,3.645454545454545,BLOSSOM DR AT NORMA DR,40.3437,-80.0023,No Shelter,Bus,Bus Stop,3.670454545454545,false
E41130,7.63863625,27.004545,MURRAY AVE OPP BURCHFIELD AVE,40.4275,-79.9263,No Shelter,Bus,Bus Stop,34.64318125,false
W02670,3.8568179999999996,1.034091,BROADWAY AVE AT 14TH ST,40.475,-80.0808,No Shelter,Bus,Bus Stop,4.890909,false
N36300,0.38409089999999996,6.643181500000001,MT ROYAL BLVD AT UNDERCLIFF ST,40.5158,-79.9591,No Shelter,Bus,Bus Stop,7.027272400000001,false
E70403,1.690909,4.0613635,BIGELOW ST AT MCCASLIN ST,40.4191,-79.9378,No Shelter,Bus,Bus Stop,5.7522725,false
W70134,2.3477275,0.0,SUMMIT PARK DR AT CHAUVET DR #2,40.4483,-80.1816,Heffner,Bus,Bus Stop with Non-PAAC Shelter,2.3477275,true
W00330,6.254545454545455,16.6681818181818,4TH AVE AT MAIN ST NS,40.5193,-80.166,No Shelter,Bus,Bus Stop,22.922727272727254,false
W03540,62.727275,10.209091,CHARTIERS AVE AT LORENZ AVE,40.444,-80.0407,No Shelter,Bus,Bus Stop,72.93636599999999,false
E12410,0.075,0.047727275,CALMAR DR AT MT CARMEL RD FS,40.4673,-79.8734,No Shelter,Bus,Bus Stop,0.122727275,false
E26430,4.1840910000000004,13.440909999999999,HAMILTON AVE AT BRUSHTON AVE,40.4527,-79.8893,No Shelter,Bus,Bus Stop,17.625000999999997,false
S10460,0.7136363499999999,1.19545455,BUTTERMILK HOLLOW RD OPP PGH-MCKEESPORT BLVD,40.3588,-79.9085,No Shelter,Bus,Bus Stop,1.9090908999999998,false
W19447,0.0,1.2,ORCHARD SPRING RD AT #252,40.395,-80.0683,No Shelter,Bus,Bus Stop,1.2,false
N20100,12.059090909090902,1.1,FOREST AVE AT MARYLAND AVE,40.5043,-80.0524,No Shelter,Bus,Bus Stop,13.159090909090901,false
N19670,0.24545454545454543,3.452272727272726,FERGUSON RD OPP LINWOOD DR #2,40.5582,-79.9848,No Shelter,Bus,Bus Stop,3.6977272727272714,false
E19440,20.2863635,38.1136365,FORBES AVE AT GIST ST,40.4374,-79.9796,No Shelter,Bus,Bus Stop,58.4,false
S70236,0.1431818,2.309091,DELWAR DR AT APPLEBEE'S DRVWY,40.349,-79.9478,No Shelter,Bus,Bus Stop,2.4522728,false
E49270,40.725001,13.08409075,ROWLAND CONNECTOR OPP HIGHRISE,40.4406,-79.8875,PAAC,Bus,Bus Stop with PAAC Shelter,53.80909175,true
N44960,0.284090895,3.5295455,PITTSBURGH ST OPP DUQUESNE CT,40.5409,-79.7931,No Shelter,Bus,Bus Stop,3.8136363949999996,false
N26838,0.0,0.0,HULTON RD AT 10TH ST,40.5239,-79.8318,No Shelter,Bus,Bus Stop,0.0,false
W70141,0.39545455,5.915908999999999,PARK MANOR BLVD AT ROBINSON CENTER DR FS,40.4519,-80.1619,No Shelter,Bus,Bus Stop,6.311363549999999,false
N71203,5.4681820000000005,3.0,CENTER AVE AT FRANKFORT AVE,40.5135,-80.0255,No Shelter,Bus,Bus Stop,8.468182,false
E46280,3.1772725,9.720454499999999,PENN AVE AT NEGLEY AVE,40.4635,-79.9309,No Shelter,Bus,Bus Stop,12.897727,false
N37020,0.0,1.290909,MT TROY RD AT HOMESTEAD AVE,40.4725,-79.983,No Shelter,Bus,Bus Stop,1.290909,false
N17040,80.743185,86.21818,EAST COMMONS AT NORTH COMMONS,40.4538,-80.0039,No Shelter,Bus,Bus Stop,166.961365,false
S70006,7.027272727272726,5.618181818181819,HWY RT 51 AT BRENTWOOD TOWN SQUARE,40.3667,-79.9842,No Shelter,Bus,Bus Stop,12.645454545454545,false
E01335,861.404555,464.959097,FIFTH AVE AT MEYRAN AVE,40.4411,-79.9592,No Shelter,Bus,Bus Stop,1326.363652,false
P70007,16.7568185,93.645455,FIFTH AVE AT ROSS ST,40.439,-79.9953,No Shelter,Bus,Bus Stop,110.4022735,false
S42340,38.2954524,5.15,SOUTH BUSWAY AT SOUTH BANK,40.3926,-79.9984,PAAC,Busway,Busway Stop with PAAC Shelter,43.4454524,true
E59550,2.2090908999999996,1.66590905,WOOD ST OPP SUSQUEHANNA ST,40.4481,-79.8838,No Shelter,Bus,Bus Stop,3.8749999499999994,false
N36930,1.9227275000000001,0.025,MT TROY RD AT BECKERT ST,40.4703,-79.9822,No Shelter,Bus,Bus Stop,1.9477275,false
E70432,0.0,0.0,HULTON RD OPP JEFFERSON ST,40.523,-79.8117,No Shelter,Bus,Bus Stop,0.0,false
S09620,114.67272999999999,24.136361499999996,BROWNSVILLE RD OPP PARKFIELD ST,40.3912,-79.9865,No Shelter,Bus,Bus Stop,138.8090915,false
N21960,4.44318181818182,3.565909090909093,FREEPORT RD AT MULLIGAN'S,40.541,-79.8186,No Shelter,Bus,Bus Stop,8.009090909090913,false
E25352,4.6909089999999996,5.159091,GREENFIELD AVE AT HOOSAC ST,40.4258,-79.941,No Shelter,Bus,Bus Stop,9.85,false
N10940,4.7045455,39.502275,BRIGHTON RD OPP WOODLAND AVE,40.47,-80.0256,No Shelter,Bus,Bus Stop,44.2068205,false
E30247,1.5659090909090927,0.1931818181818182,HUTCHINSON ST AT EAST END AVE,40.4332,-79.8932,No Shelter,Bus,Bus Stop,1.7590909090909108,false
S70105,0.09772727272727275,0.0,WORTHINGTON AVE OPP INTERCHANGE LOUNGE (#1560),40.2927,-79.9095,No Shelter,Bus,Bus Stop,0.09772727272727275,false
S33900,6.75,1.134091,MIDWAY DR AT #1F,40.3981,-79.8844,No Shelter,Bus,Bus Stop,7.884091,false
S48785,1.3977273000000001,15.606820500000001,WHITAKER ST AT MIFFLIN ST,40.3988,-79.8855,No Shelter,Bus,Bus Stop,17.0045478,false
S37740,0.65,31.636364999999998,OTTILLA ST AT ST JOSEPH ST,40.4135,-79.9818,No Shelter,Bus,Bus Stop,32.286364999999996,false
X07050,0.46136365,3.368182,GRANDVIEW AVE OPP SHALER ST,40.4404,-80.0231,No Shelter,Bus,Bus Stop,3.82954565,false
E15500,0.481818181818182,0.725,COREY AVE AT CENTER ST,40.4064,-79.8663,No Shelter,Bus,Bus Stop,1.206818181818182,false
W10590,19.95227272727275,5.795454545454545,ISLAND AVE OPP MCKEES ROCKS BRIDGE,40.4733,-80.0624,No Shelter,Bus,Bus Stop,25.747727272727296,false
S19220,0.0,0.7431818181818199,GARDENVILLE RD AT CROSS ST,40.3499,-80.0082,No Shelter,Bus,Bus Stop,0.7431818181818199,false
N21440,8.03409090909091,1.20681818181818,FREEPORT RD AT MCKINLEY AVE,40.494,-79.8609,No Shelter,Bus,Bus Stop,9.24090909090909,false
W22610,0.145454545,0.05,STEUBENVILLE PIKE AT E WINDHAVEN RD FS,40.4444,-80.099,No Shelter,Bus,Bus Stop,0.19545454499999998,false
W24690,5.877272727272725,2.127272727272727,WASHINGTON PIKE AT PIZZA HUT,40.3676,-80.1042,No Shelter,Bus,Bus Stop,8.004545454545452,false
N03630,11.027272499999999,0.54772725,W 7TH AVE AT CENTER ST,40.6003,-79.7607,No Shelter,Bus,Bus Stop,11.574999749999998,false
S11360,10.163635,2.1386365,CHALFONT ST AT GEARING AVE,40.4166,-80.0048,No Shelter,Bus,Bus Stop,12.3022715,false
S33730,0.025,0.759090895,MELLON ST OPP VERMONT AVE,40.3639,-79.859,No Shelter,Bus,Bus Stop,0.7840908950000001,false
N17860,0.41363635,3.465909,EAST ST AT MILROY ST,40.4769,-80.0069,No Shelter,Bus,Bus Stop,3.87954535,false
P70027,486.1591,1128.49997,LIBERTY AVE AT 6TH ST NS (SHELTER),40.4421,-80.0014,No Shelter,Bus,Bus Stop,1614.6590700000002,false
E19680,6.09999975,31.756818,FORBES AVE AT NORTHUMBERLAND ST,40.439,-79.9342,No Shelter,Bus,Bus Stop,37.85681775,false
S70402,0.05,0.4909091,LEWIS RUN RD AT HWY 51 NS,40.3216,-79.9417,No Shelter,Bus,Bus Stop,0.5409091,false
E07190,8.93409090909091,3.404545454545455,BESSEMER AVE AT MAIN ST,40.3952,-79.8416,No Shelter,Bus,Bus Stop,12.338636363636365,false
N22180,0.07045454545454545,1.561363636363636,FREEPORT RD OPP BARTSCH ST,40.5855,-79.777,No Shelter,Bus,Bus Stop,1.6318181818181816,false
E34310,3.375,0.8159091,LARIMER AVE OPP DEARY ST,40.4679,-79.9071,No Shelter,Bus,Bus Stop,4.1909091,false
E41320,0.07272727500000001,0.43863635,MURRAY AVE AT NORTHUMBERLAND ST,40.4415,-79.9234,No Shelter,Bus,Bus Stop,0.511363625,false
E55490,0.145454545,0.82272725,VERONA RD OPP GALETON DR,40.4904,-79.8361,No Shelter,Bus,Bus Stop,0.968181795,false
W07590,2.3772725,1.893182,GRAND AVE AT 2ND ST,40.5104,-80.126,No Shelter,Bus,Bus Stop,4.2704545,false
E54855,0.122727275,0.07500000000000001,UNITY TRESTLE RD AT #1049,40.4783,-79.7613,No Shelter,Bus,Bus Stop,0.197727275,false
P02320,697.7704535,191.786361,LIBERTY AVE AT TITO WAY,40.4428,-79.9986,No Shelter,Bus,Bus Stop,889.5568145,false
E55450,1.068182,0.0681818,VERONA RD AT ELLIOTT ST,40.499,-79.8375,No Shelter,Bus,Bus Stop,1.1363638,false
E07350,3.954545454545455,53.34772727272725,BEULAH RD AT MCCRADY RD,40.4464,-79.8483,No Shelter,Bus,Bus Stop,57.3022727272727,false
W00300,3.65,12.7090909090909,4TH AVE AT BROADWAY ST,40.5172,-80.1604,No Shelter,Bus,Bus Stop,16.3590909090909,false
N31640,3.56590925,4.3386365,MAIN ST AT #1704,40.4947,-79.923,No Shelter,Bus,Bus Stop,7.90454575,false
E47500,0.3159090909090909,0.0,PITCAIRN-TRAFFORD RD AT CLARK ST,40.3952,-79.7672,No Shelter,Bus,Bus Stop,0.3159090909090909,false
N32740,1.02272725,1.1159091,MCKNIGHT RD AT MCKNIGHT-IVORY BLDG,40.5014,-80.0114,No Shelter,Bus,Bus Stop,2.13863635,false
E56300,0.0,0.0,WASHINGTON BLVD AT CYPHERS COMPANY,40.4632,-79.9059,No Shelter,Bus,Bus Stop,0.0,false
N32490,2.13636365,20.1090905,MCKNIGHT RD AT BRAUNLICH DR,40.5218,-80.0052,No Shelter,Bus,Bus Stop,22.24545415,false
E70373,11.295455,24.834090000000003,DEVILLIERS ST AT CENTRE AVE,40.4437,-79.9804,No Shelter,Bus,Bus Stop,36.12954500000001,false
W17730,2.3227275,0.7545454500000001,NOBLESTOWN RD OPP DURBIN ST,40.4236,-80.0666,No Shelter,Bus,Bus Stop,3.0772729500000002,false
W70163,0.32045454500000004,0.6113636499999999,GRAND AVE AT #3000 (HOLDEN CORP),40.5054,-80.1048,No Shelter,Bus,Bus Stop,0.931818195,false
S70430,0.56136365,0.13863635,GREEN LOT AT BROADWAY AVE,40.3461,-79.8284,No Shelter,Bus,Bus Stop,0.7,false
W22400,0.0,0.32954545,STEUBENVILLE PIKE AT OLD STEUBENVILLE PIKE,40.4503,-80.1167,Lamar,Bus,Bus Stop with Non-PAAC Shelter,0.32954545,true
E17965,0.8204545454545454,0.14090909090909098,ELECTRIC AVE OPP ELECTRIC AVENUE APARTMENTS,40.4022,-79.8366,No Shelter,Bus,Bus Stop,0.9613636363636364,false
N13950,3.084091,3.7795455000000002,CENTER AVE AT NORWICH ST,40.5178,-80.0231,No Shelter,Bus,Bus Stop,6.8636365,false
E40350,0.13863635,0.756818175,MONTIER ST AT #1438,40.4452,-79.8739,No Shelter,Bus,Bus Stop,0.895454525,false
E08920,1.4295455000000001,42.072725000000005,BRADDOCK AVE AT HUTCHINSON ST,40.433,-79.8943,No Shelter,Bus,Bus Stop,43.50227050000001,false
E35393,3.875,5.9931815,LIBERTY AVE AT PACIFIC AVE,40.4574,-79.9409,No Shelter,Bus,Bus Stop,9.8681815,false
W70154,0.07045454500000001,2.8590910000000003,GRAND AVE AT FRONTIER STEEL,40.5095,-80.1223,No Shelter,Bus,Bus Stop,2.9295455450000003,false
S33070,0.05,0.0,MCCLEARY ST AT #914,40.3474,-79.8385,No Shelter,Bus,Bus Stop,0.05,false
E70979,14.977274999999999,18.938634999999998,HAYMAKER VILLAGE (SHOP N SAVE),40.3894,-79.7668,No Shelter,Bus,Bus Stop,33.91591,false
S25098,0.022727275,0.6431818499999999,HWY RT 885 AT GORDONS LN,40.3359,-79.9368,No Shelter,Bus,Bus Stop,0.665909125,false
N71208,25.765909999999998,21.620455,AMBULATORY CARE CENTER DR AT BLDG #71,40.4946,-79.8891,No Shelter,Bus,Bus Stop,47.386365,false
W25240,0.6431818181818182,11.484090909090908,WASHINGTON PIKE OPP MAYER ST,40.3662,-80.1069,No Shelter,Bus,Bus Stop,12.127272727272725,false
S31690,0.220454545,1.3590909,MAIN ST AT WOODLAWN AVE,40.3909,-79.9007,No Shelter,Bus,Bus Stop,1.579545445,false
E55330,1.115909075,0.12272727500000001,VERONA BLVD AT RUNNETTE ST,40.4705,-79.8876,No Shelter,Bus,Bus Stop,1.23863635,false
E11140,5.8750001,21.663636800000003,BRYANT ST AT EUCLID AVE,40.4757,-79.92,No Shelter,Bus,Bus Stop,27.538636900000004,false
S13700,0.5227272727272725,0.8613636363636366,CRAWFORD AVE AT JUNO AVE,40.3626,-79.8536,No Shelter,Bus,Bus Stop,1.384090909090909,false
E45680,5.2363634999999995,9.813636500000001,PENN AVE AT AIKEN AVE,40.4646,-79.9367,No Shelter,Bus,Bus Stop,15.05,false
E14050,2.5409089499999995,5.6090908,CENTRE AVE OPP #5743,40.4578,-79.9321,No Shelter,Bus,Bus Stop,8.14999975,false
S30600,6.588636363636366,15.409090909090905,LYSLE BLVD AT CENTER ST,40.3525,-79.8531,No Shelter,Bus,Bus Stop,21.99772727272727,false
E20030,3.5977272727272753,0.0,FOREST AVE AT 6TH ST,40.3868,-79.7576,No Shelter,Bus,Bus Stop,3.5977272727272753,false
E08140,70.988636,14.3636365,BLVD OF ALLIES AT DAWSON ST,40.4344,-79.953,No Shelter,Bus,Bus Stop,85.3522725,false
S22275,0.356818181818182,0.190909090909091,HOFFMAN BLVD AT CLONMEL ST,40.3828,-79.8669,No Shelter,Bus,Bus Stop,0.547727272727273,false
E70737,3.3431819999999997,18.570455000000003,UPMC EAST DRIVE AT HOSPITAL,40.4374,-79.7599,No Shelter,Bus,Bus Stop,21.913637,false
E70392,0.0,0.022727275,UNITY TRESTLE RD AT #1010,40.4788,-79.7626,No Shelter,Bus,Bus Stop,0.022727275,false
E32760,1.613636275,1.7704545,JOHNSTON AVE OPP BROADVIEW DR,40.4074,-79.9264,No Shelter,Bus,Bus Stop,3.3840907749999998,false
E45760,7.918182,66.5568205,PENN AVE AT BRADDOCK AVE,40.4471,-79.8954,No Shelter,Bus,Bus Stop,74.4750025,false
N02030,6.736363400000001,9.8272728,E 4TH AVE AT WOOD ST,40.6012,-79.7549,No Shelter,Bus,Bus Stop,16.5636362,false
E36097,0.31363635,10.581818,LINCOLN AVE OPP WILTSIE ST,40.4701,-79.8937,No Shelter,Bus,Bus Stop,10.89545435,false
N53597,7.256817999999999,22.975002,WEST VIEW PARK DR AT WEST VIEW TOWERS,40.517,-80.0334,No Shelter,Bus,Bus Stop,30.23182,false
E01050,639.90227245,789.43409115,FIFTH AVE AT CHESTERFIELD RD,40.4395,-79.9617,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,1429.3363636,true
N08270,1.36590909090909,0.3136363636363635,BEAVER RD AT CHURCH LN,40.5563,-80.197,No Shelter,Bus,Bus Stop,1.6795454545454536,false
S70388,0.11590909090909099,0.425,HWY RT 885 AT COAL VALLEY RD FS,40.3221,-79.9258,No Shelter,Bus,Bus Stop,0.540909090909091,false
N52295,0.0,0.6068182,THOMPSON RUN RD AT VILSACK RD,40.5268,-79.9882,No Shelter,Bus,Bus Stop,0.6068182,false
S34280,0.247727275,2.056818,MIFFLIN RD AT #669,40.3819,-79.9285,No Shelter,Bus,Bus Stop,2.3045452749999997,false
S70495,2.727272727272725,0.0,CHURCHVIEW AVE AT WALTON RD FS,40.3855,-79.9611,No Shelter,Bus,Bus Stop,2.727272727272725,false
W08010,0.9818182,0.07045454500000001,GRAND AVE OPP VON STEIN LN,40.5172,-80.1488,No Shelter,Bus,Bus Stop,1.052272745,false
E10475,0.7886363636363635,0.31590909090909103,BRINTON RD OPP #1584,40.4128,-79.8576,No Shelter,Bus,Bus Stop,1.1045454545454545,false
E01400,4.40000005,9.43636355,FIFTH AVE AT #2410 (ACTA PROGRAM),40.4369,-79.9702,No Shelter,Bus,Bus Stop,13.836363599999999,false
E70306,1.5340911,2.1363638000000003,MCCLURE AVE AT NEVADA ST,40.4206,-79.8965,No Shelter,Bus,Bus Stop,3.6704549,false
S16590,82.65,0.8863636500000001,E CARSON ST AT S 27TH ST,40.4271,-79.9668,No Shelter,Bus,Bus Stop,83.53636365000001,false
E36340,5.140909,0.1818182,LINCOLN HWY AT DIX DR,40.3692,-79.7826,No Shelter,Bus,Bus Stop,5.3227272,false
N08650,7.372727272727275,3.7772727272727247,BEAVER ST AT SPENCER ST,40.565,-80.2071,No Shelter,Bus,Bus Stop,11.149999999999999,false
N20060,0.025,0.097727275,FOREST AVE OPP #1055,40.5081,-80.0486,No Shelter,Bus,Bus Stop,0.122727275,false
W17080,0.33409089999999997,5.118182,NOBLESTOWN RD AT #2094,40.4327,-80.0518,No Shelter,Bus,Bus Stop,5.4522729,false
W20980,15.83409,10.8863635,S MAIN ST AT WABASH ST,40.4409,-80.0349,No Shelter,Bus,Bus Stop,26.720453499999998,false
N32540,38.75,0.5931818249999999,MCKNIGHT RD AT BROWNS LN,40.546,-80.0171,No Shelter,Bus,Bus Stop,39.343181825,false
E59680,2.1704545,0.7000000000000001,WOODSTOCK AVE OPP WOODSTOCK TERR,40.4148,-79.8741,No Shelter,Bus,Bus Stop,2.8704545,false
E34090,7.606818,0.147727275,LAKETON RD OPP COLLINS RD,40.4536,-79.859,No Shelter,Bus,Bus Stop,7.754545275,false
N32820,1.088636363636365,15.20454545454545,MCKNIGHT RD AT PEEBLES RD,40.5543,-80.021,No Shelter,Bus,Bus Stop,16.293181818181814,false
E14020,93.845455,38.7204565,CENTRE AVE OPP NEVILLE ST,40.4527,-79.9495,No Shelter,Bus,Bus Stop,132.5659115,false
E04920,4.043182,10.456818,BAUM BLVD AT MILLVALE AVE,40.4543,-79.9479,No Shelter,Bus,Bus Stop,14.5,false
S70386,0.481818181818182,0.025,HWY RT 885 OPP WRAY DR,40.3152,-79.9171,No Shelter,Bus,Bus Stop,0.506818181818182,false
E53660,7.94090909090909,17.03181818181816,SWISSVALE AVE OPP MAPLE AVE,40.4332,-79.8848,No Shelter,Bus,Bus Stop,24.972727272727248,false
W06650,0.9204545454545455,12.37045454545454,FAIRHAVEN RD OPP KENMAWR PLAZA ENTRANCE,40.475,-80.0994,No Shelter,Bus,Bus Stop,13.290909090909086,false
S47140,0.04772727272727275,0.0,WALNUT ST AT CP INDUSTRIES,40.3357,-79.8515,No Shelter,Bus,Bus Stop,0.04772727272727275,false
E46210,10.181818,7.7386365,PENN AVE AT MATHILDA ST,40.4655,-79.9464,No Shelter,Bus,Bus Stop,17.920454499999998,false
E70450,108.47273,105.80454499999999,MONROEVILLE MALL AT WEST COURT ENTRANCE,40.4287,-79.797,PAAC,Bus,Bus Stop with PAAC Shelter,214.27727499999997,true
N15010,1.3431819999999999,7.7204545,CHESTNUT ST AT ZONA WAY,40.457,-79.9952,No Shelter,Bus,Bus Stop,9.0636365,false
E41050,0.022727275,0.54545455,MULHATTON ST AT BEACON ST FS,40.435,-79.9164,No Shelter,Bus,Bus Stop,0.568181825,false
N71271,0.8159091,0.0,ALPHA DR OPP PRINT TECH DRVWY,40.4935,-79.8697,No Shelter,Bus,Bus Stop,0.8159091,false
N38430,8.21818181818182,1.261363636363635,NORTH AVE AT ELIZABETH ST,40.4838,-79.9729,No Shelter,Bus,Bus Stop,9.479545454545455,false
E30600,1.490909,0.0,HWY RT 286 OPP KANE RD (YMCA),40.4581,-79.7084,No Shelter,Bus,Bus Stop,1.490909,false
S70518,0.293181818181818,5.054545454545455,AGNEW RD AT ALAN ST,40.3964,-79.9739,No Shelter,Bus,Bus Stop,5.347727272727273,false
N44450,3.65,2.363636363636365,PITTSBURGH ST AT ALLEGHENY AVE,40.5413,-79.7977,No Shelter,Bus,Bus Stop,6.0136363636363654,false
E52460,2.6136364750000003,9.1477276,SOUTH AVE AT SWISSVALE AVE,40.4397,-79.8783,No Shelter,Bus,Bus Stop,11.761364075,false
N53600,34.15909,1.8386365,WEST VIEW PARK DR AT PERRY HWY,40.5177,-80.0312,Lamar,Bus,Bus Stop with Non-PAAC Shelter,35.9977265,true
P02610,81.624998,7.3659091,LIBERTY AVE OPP 11TH ST FS (AMTRAK),40.4446,-79.9927,No Shelter,Bus,Bus Stop,88.9909071,false
E51340,8.470454499999999,79.59545499999999,SHADY AVE AT FORBES AVE,40.4382,-79.9194,No Shelter,Bus,Bus Stop,88.06590949999999,false
S34180,0.24545454500000002,2.143182,MIFFLIN RD AT LEBANON RD FS,40.3793,-79.9249,No Shelter,Bus,Bus Stop,2.3886365449999998,false
E57165,1.27727265,1.2409089999999998,WHIPPLE ST AT AURELIUS ST,40.4246,-79.8963,No Shelter,Bus,Bus Stop,2.51818165,false
X02520,0.9886363499999999,21.136364999999998,BOWER HILL RD OPP CARNEGIE DR FS,40.3832,-80.0565,No Shelter,Bus,Bus Stop,22.125001349999998,false
E30580,14.7068181818182,0.07045454545454545,HWY RT 286 AT RICKENBAKER DR,40.4424,-79.7134,No Shelter,Bus,Bus Stop,14.777272727272745,false
S70036,0.0,1.2454545,HORNING RD AT BROUGHTON RD,40.3306,-79.9883,No Shelter,Bus,Bus Stop,1.2454545,false
N08590,0.0,0.118181818181818,BEAVER ST AT #1449,40.53,-80.1655,No Shelter,Bus,Bus Stop,0.118181818181818,false
E27470,9.393182,15.45909,HAWKINS AVE AT OVERLAND ST,40.411,-79.8689,No Shelter,Bus,Bus Stop,24.852272,false
W08040,0.5431818,47.020455,GREENTREE RD AT COVENANT COMMUNITY CHURCH,40.4006,-80.0643,No Shelter,Bus,Bus Stop,47.5636368,false
N28570,0.71363635,0.0681818,JACKS RUN RD OPP YORK DR,40.4999,-80.0315,No Shelter,Bus,Bus Stop,0.78181815,false
X12684,0.0,2.10681818181818,OXFORD DR AT HOME DEPOT,40.3446,-80.0497,No Shelter,Bus,Bus Stop,2.10681818181818,false
N37110,3.325,0.025,MT TROY RD AT PITTVIEW AVE,40.4694,-79.9819,No Shelter,Bus,Bus Stop,3.35,false
N49471,0.7431818,11.611365,SHADELAND AVE AT DICKSON ST,40.4697,-80.0302,No Shelter,Bus,Bus Stop,12.3545468,false
N45850,0.07272727272727275,1.822727272727275,RIALTO ST OPP WICKLINES LN,40.4672,-79.9829,No Shelter,Bus,Bus Stop,1.8954545454545477,false
S70592,0.07272727500000001,1.2295455,BROWNSVILLE RD AT THURNER DR,40.3522,-79.9889,No Shelter,Bus,Bus Stop,1.302272775,false
N50520,1.459091,0.0,SPRING GARDEN AVE AT GIDDY WAY,40.4746,-79.9891,No Shelter,Bus,Bus Stop,1.459091,false
E70022,3.4250000000000003,7.42272725,CENTRE AVE OPP WASHINGTON PLAZA,40.4407,-79.9872,No Shelter,Bus,Bus Stop,10.84772725,false
E13420,19.470455,31.377274999999997,CENTRE AVE AT DITHRIDGE ST,40.4516,-79.9532,No Shelter,Bus,Bus Stop,50.84773,false
W15940,0.293181818181818,0.8477272727272724,NOBLE AVE AT E CRAFTON AVE,40.436,-80.0645,No Shelter,Bus,Bus Stop,1.1409090909090904,false
E40820,0.07272727500000001,0.0,MT CARMEL RD AT ELK RD,40.4676,-79.883,No Shelter,Bus,Bus Stop,0.07272727500000001,false
N52365,0.48636365000000004,0.0,THOMPSON RUN RD OPP WOODBRIDGE DR,40.5185,-79.9927,No Shelter,Bus,Bus Stop,0.48636365000000004,false
P03315,347.7591,1202.3091,STANWIX ST AT FOURTH AVE (PPG PLACE),40.4403,-80.0044,No Shelter,Bus,Bus Stop,1550.0682,false
S48670,4.5522725,0.57045455,WHITAKER ST AT MIFFLIN ST FS,40.3988,-79.8854,No Shelter,Bus,Bus Stop,5.12272705,false
W08222,0.975,9.73409090909091,GREENTREE RD OPP CARNAHAN RD,40.4143,-80.0451,No Shelter,Bus,Bus Stop,10.709090909090909,false
E12580,0.0,0.02272727272727275,CENTER RD AT FRANKLIN HEIGHTS DR FS,40.4545,-79.7603,No Shelter,Bus,Bus Stop,0.02272727272727275,false
N52590,0.175,0.0,TROY HILL RD AT N CATHOLIC HIGH SCHOOL,40.4605,-79.985,No Shelter,Bus,Bus Stop,0.175,false
E59360,1.315909175,5.75227285,WOOD ST AT FRANKLIN AVE,40.4412,-79.8861,No Shelter,Bus,Bus Stop,7.068182025,false
S24350,0.5795454545454545,0.0,HWY RT 51 OPP ELLIOTT RD,40.3099,-79.9372,No Shelter,Bus,Bus Stop,0.5795454545454545,false
N35940,2.3295456000000003,0.6272727499999999,MT ROYAL BLVD AT IRENE AVE,40.5107,-79.9569,No Shelter,Bus,Bus Stop,2.9568183500000003,false
E45530,12.284091,26.4249985,PENN AVE AT 32ND ST,40.461,-79.9697,No Shelter,Bus,Bus Stop,38.709089500000005,false
S70571,0.0,0.24545454500000002,WORTON BLVD AT HOMESTEAD DUQUESNE RD FS,40.3639,-79.8699,No Shelter,Bus,Bus Stop,0.24545454500000002,false
X20020,4.3272725,10.690909,WEST LIBERTY AVE AT CURRANHILL AVE,40.4056,-80.0189,No Shelter,Bus,Bus Stop,15.0181815,false
N70150,4.7795455,0.28863635,REEDSDALE ST AT BOYCE ST,40.4478,-80.0199,City of Pittsburgh,Bus,Bus Stop with Non-PAAC Shelter,5.06818185,true
N39790,0.9727272727272751,2.2,OHIO RIVER BLVD AT LAUREL AVE,40.5019,-80.0762,No Shelter,Bus,Bus Stop,3.1727272727272755,false
