stop_id,stop_name,mode,stop_type,avg_daily_usage,avg_ons,avg_offs,lat,lon
E70886,HOBART RD AT GREENFIELD RD FS,Bus,Bus Stop,9.725000045,1.6113635,8.113636545,40.4326,-79.9363
N31907,MATHIAS ST AT SOUTH SIDE AVE,Bus,Bus Stop,9.725000045,0.095454545,9.629545499999999,40.47,-79.9953
W10290,ISLAND AVE AT BOUQUET ST,Bus,Bus Stop,9.725,6.16590909090909,3.55909090909091,40.4666,-80.0605
S16520,E CARSON ST OPP ARLINGTON AVE,Bus,Bus Stop,9.72045465,2.6409091499999997,7.0795455,40.4308,-80.0011
W25670,WINDGAP AVE AT BELHURST AVE,Bus,Bus Stop,9.711363500000001,6.4340910000000004,3.2772725,40.4582,-80.079
E11860,BUTLER ST AT 57TH ST,Bus,Bus Stop,9.706818100000001,3.1227271,6.584091000000001,40.4851,-79.9464
E04740,BALDRIDGE AVE AT 6TH ST FS (SR HI-RISE),Bus,Bus Stop,9.702273000000002,5.5136365000000005,4.1886365,40.4055,-79.8634
S70271,PARSE WAY AT MT LEBANON STATION,Bus,Bus Stop,9.7022725,4.0863635,5.615909,40.382,-80.0436
N14730,N CHARLES ST OPP KENN AVE,Bus,Bus Stop,9.6886364,9.4295455,0.2590909,40.4682,-80.0156
N13143,CALIFORNIA AVE OPP BOSTON ST,Bus,Bus Stop,9.6795455,6.8113635,2.868182,40.4694,-80.0358
N22400,FREEPORT RD OPP GUYS RUN RD,Bus,Bus Stop,9.679545454545458,2.3113636363636383,7.36818181818182,40.5338,-79.8449
N24220,GRANT AVE AT LINCOLN AVE,Bus,Bus Stop,9.679545454545453,0.068181818181818,9.611363636363635,40.492,-80.0485
E25358,GREENFIELD AVE AT WINDSOR ST FS,Bus,Bus Stop,9.67500015,8.6136365,1.06136365,40.423,-79.9304
X18810,VIRGINIA AVE AT MAPLE TERRACE,Bus,Bus Stop,9.668181500000001,1.5818180000000002,8.086363500000001,40.4306,-80.0094
N71317,MCINTYRE SQUARE DR OPP OLIVE GARDEN,Bus,Bus Stop,9.665909500000001,3.5727275,6.0931820000000005,40.5527,-80.0187
E70777,BEDFORD AVE AT HERRON AVE FS,Bus,Bus Stop,9.665909,6.4386365,3.2272724999999998,40.453,-79.9659
E28705,HERRON AVE AT DOBSON ST,Bus,Bus Stop,9.663637999999999,1.006818,8.65682,40.4584,-79.9643
E34275,LARIMER AVE AT AUBURN ST,Bus,Bus Stop,9.661364,5.7181820000000005,3.943182,40.4638,-79.9169
X13710,PIONEER AVE OPP GALLION AVE,Bus,Bus Stop,9.6613635,0.15,9.5113635,40.3985,-80.0221
W22120,STEUBENVILLE PIKE AT CAMPBELLS RUN RD FS,Bus,Bus Stop,9.66136335,7.890909,1.77045435,40.4482,-80.1571
W20140,E RAILROAD ST AT 1ST ST,Bus,Bus Stop,9.659090909090914,8.790909090909095,0.8681818181818185,40.3934,-80.0875
S23540,HWY RT 51 AT BOROUGH PARK DR,Bus,Bus Stop,9.6499995,2.4363635,7.213636,40.3523,-79.9778
E70031,ALLEGHENY AVE OPP CALIFORNIA AVE,Bus,Bus Stop,9.6454545,0.3,9.345454499999999,40.5153,-79.8434
E30240,HUTCHINSON ST AT BRADDOCK AVE,Bus,Bus Stop,9.640909090909094,0.3681818181818182,9.272727272727275,40.4331,-79.8935
N20750,FREEPORT ST AT BRIDGE ST,Bus,Bus Stop,9.63181818181818,6.2363636363636346,3.395454545454545,40.4967,-79.942
N31780,MAIN ST AT #1841,Bus,Bus Stop,9.618182000000001,3.5636365,6.054545500000001,40.4943,-79.9199
E70858,BRADDOCK TERMINAL - NO STOP,Bus,Bus Stop,9.613636363636365,7.722727272727274,1.8909090909090902,40.4023,-79.8683
E70857,UNIVERSAL RD AT SALTSBURG RD FS,Bus,Bus Stop,9.611363775000001,9.5136365,0.097727275,40.4769,-79.7857
N31810,MANHATTAN ST AT N FRANKLIN ST,Bus,Bus Stop,9.604545524999999,6.60909075,2.995454775,40.4561,-80.027
E37280,LONG RD AT JOAN DR,Bus,Bus Stop,9.529545274999998,0.022727275,9.506817999999999,40.4589,-79.834
W17160,NOBLESTOWN RD OPP HOLIDAY DR,Bus,Bus Stop,9.5181819,0.1840909,9.334091,40.4264,-80.0616
N38150,NORTH HILLS VILLAGE AT TARGET,Bus,Bus Stop,9.515909,4.965909,4.55,40.5269,-80.0075
E51400,SHADY AVE AT NORTHUMBERLAND ST,Bus,Bus Stop,9.5,2.609091,6.890909,40.4421,-79.92
E51190,SCHOYER AVE OPP TONETTE ST,Bus,Bus Stop,9.493181875000001,3.5318182750000005,5.9613636,40.4226,-79.8947
S31340,MAIN ST AT HOMESTEAD DUQUESNE RD,Bus,Bus Stop,9.4931817,8.7613635,0.7318182,40.3954,-79.8996
N38430,NORTH AVE AT ELIZABETH ST,Bus,Bus Stop,9.479545454545455,8.21818181818182,1.261363636363635,40.4838,-79.9729
W70113,JEFFERS ST OPP FADETTE ST,Bus,Bus Stop,9.46136365,3.88636365,5.575,40.4521,-80.066
S28060,LEBANON CHURCH RD AT REGIS AVE,Bus,Bus Stop,9.461363625,0.461363625,9.0,40.3476,-79.9521
E26560,HAMILTON AVE AT LANG AVE,Bus,Bus Stop,9.459091,1.5431819999999998,7.915909,40.4551,-79.8998
N44980,PITTSBURGH ST OPP HILL AVE,Bus,Bus Stop,9.456818181818182,3.3227272727272723,6.13409090909091,40.541,-79.8025
N44030,PERRYSVILLE AVE AT KOERNER AVE,Bus,Bus Stop,9.45454565,0.9363636500000001,8.518182,40.4664,-80.0113
S38670,PENNSYLVANIA AVE AT TAFT AVE,Bus,Bus Stop,9.454545450000001,8.675,0.7795454500000001,40.3621,-79.8614
S27350,KENNEDY AVE OPP WILMOT ST,Bus,Bus Stop,9.436363636363637,3.1977272727272714,6.238636363636365,40.3687,-79.8545
X08925,KATHLEEN ST AT HABERMAN AVE,Bus,Bus Stop,9.42727285,8.663636499999999,0.7636363500000001,40.4255,-80.0028
E59580,WOODSTOCK AVE AT ARDMORE ST,Bus,Bus Stop,9.42727285,7.82045465,1.6068182,40.4191,-79.8842
E55010,UNITY TRESTLE RD OPP UNIVERSAL RD,Bus,Bus Stop,9.422727275,9.25,0.17272727499999999,40.4904,-79.783
X03430,BROOKLINE BLVD OPP #1439,Bus,Bus Stop,9.422725,0.0,9.422725,40.3924,-80.0075
N22590,FREEPORT RD OPP PEARL AVE,Bus,Bus Stop,9.411363636363633,1.8499999999999974,7.561363636363636,40.5407,-79.8165
E51390,SHADY AVE AT NORTHUMBERLAND ST,Bus,Bus Stop,9.4113635,7.8704545,1.540909,40.4417,-79.9198
E70421,FRANKSTOWN AVE AT GERRITT ST,Bus,Bus Stop,9.4022729,6.7704545000000005,2.6318184000000002,40.4587,-79.902
N36460,MT ROYAL BLVD OPP CAMPBELL PL,Bus,Bus Stop,9.40000015,0.8613636499999999,8.5386365,40.5266,-79.9634
E32308,JAMES ST OPP CAROTHERS DR,Bus,Bus Stop,9.4,1.284091,8.115909,40.4129,-79.818
N22320,FREEPORT RD OPP EASTERN AVE,Bus,Bus Stop,9.39772727272727,2.8568181818181833,6.5409090909090875,40.4895,-79.9036
E57180,WHIPPLE ST AT NEVADA ST,Bus,Bus Stop,9.390909,4.65000005,4.74090895,40.423,-79.8991
S48787,WHITAKER ST AT OAK ST,Bus,Bus Stop,9.38863665,1.53409115,7.8545455,40.4002,-79.8869
E70002,16TH ST AT PENN AVE,Bus,Bus Stop,9.3772725,3.9113635,5.465909,40.4488,-79.9874
E70399,MOSSFIELD ST AT AZURE ST,Bus,Bus Stop,9.372727000000001,2.3454544999999998,7.0272725000000005,40.4722,-79.9345
E70276,LEECHBURG RD AT SALTSBURG RD FS,Bus,Bus Stop,9.3659088,3.0227273,6.3431815,40.4855,-79.8174
W03630,CHARTIERS AVE AT OLTMAN ST,Bus,Bus Stop,9.35454525,8.8522725,0.50227275,40.4584,-80.0691
W08067,GREENTREE RD AT MANOR CARE DRIVEWAY,Bus,Bus Stop,9.352272750000001,0.77272725,8.5795455,40.3966,-80.0661
W26200,W PROSPECT AVE AT BERRY ST NS,Bus,Bus Stop,9.352272727272725,4.8545454545454545,4.49772727272727,40.4468,-80.0687
E53760,SWISSVALE AVE AT PENN AVE FS,Bus,Bus Stop,9.35227235,6.181818,3.1704543500000004,40.4417,-79.8775
E54900,UNITY TRESTLE RD AT EAST ALLEY NS,Bus,Bus Stop,9.340909275,9.193182,0.147727275,40.4898,-79.7796
N70102,PARKER ST AT KOEHLER ST FS,Bus,Bus Stop,9.315909,7.4704545,1.8454545,40.4943,-79.9588
E21280,FRANKSTOWN RD AT RITZLAND RD,Bus,Bus Stop,9.2977275,2.3295455,6.9681820000000005,40.4624,-79.8408
E51037,SAVANNAH AVE AT WHITNEY AVE,Bus,Bus Stop,9.286363674999999,0.406818175,8.879545499999999,40.4366,-79.894
N20120,FOREST AVE AT RAVENSWOOD AVE,Bus,Bus Stop,9.2863635,7.4704545,1.815909,40.5058,-80.0516
E25100,GREENFIELD AVE AT DELEVAN ST,Bus,Bus Stop,9.2818182,8.1,1.1818182,40.4235,-79.9316
S70373,OHIO AVE OPP BROADWAY ST,Bus,Bus Stop,9.281818181818185,5.2636363636363654,4.01818181818182,40.3191,-79.8907
E17330,EAST HILLS DR AT WILNER DR,Bus,Bus Stop,9.27954545,8.75,0.52954545,40.455,-79.8711
N03710,W 7TH AVE AT WESTERN ST,Bus,Bus Stop,9.279545275,0.247727275,9.031818,40.5992,-79.7627
S70500,SPENCER AVE AT STEINER ST,Bus,Bus Stop,9.27045475,8.943182,0.32727275,40.3893,-79.9762
E09880,BRINTON AVE AT SHERIDAN ST,Bus,Bus Stop,9.2636362,0.43181820000000004,8.831818,40.4051,-79.8439
E70292,HAMILTON AVE AT OAKWOOD ST,Bus,Bus Stop,9.259091,2.1863635,7.072727499999999,40.4517,-79.8849
N14027,CENTER AVE AT PRINCETON AVE,Bus,Bus Stop,9.2568185,7.3977275,1.8590909999999998,40.5186,-80.0442
E55560,VERONA RD AT POKETA RD,Bus,Bus Stop,9.256818,0.990909,8.265909,40.4864,-79.8373
S31470,MAIN ST AT MARION ST,Bus,Bus Stop,9.25454565,0.58636365,8.668182,40.388,-79.9019
E25085,GREENFIELD AVE AT IRVINE ST,Bus,Bus Stop,9.2522725,3.4863635000000004,5.765909,40.4248,-79.9524
W07510,FOSTER AVE AT SR CITIZEN BLDG,Bus,Bus Stop,9.245454545454544,8.36590909090909,0.8795454545454545,40.4408,-80.0686
E70388,LEECHBURG RD OPP SUTTON DR,Bus,Bus Stop,9.245454545000001,0.095454545,9.15,40.4918,-79.7928
W70039,PLEASANT RIDGE RD OPP OAK DR,Bus,Bus Stop,9.245454500000001,4.743182,4.5022725,40.4791,-80.0738
E53240,STATION ST OPP HERMAN AVE,Bus,Bus Stop,9.2431815,1.9568180000000002,7.2863635,40.3933,-79.8084
W21960,STEUBEN ST OPP HERSCHEL ST,Bus,Bus Stop,9.2409092,1.9545457000000002,7.2863635,40.4422,-80.0451
W24740,WASHINGTON AVE AT CHARTIERS ST FS,Bus,Bus Stop,9.240909090909094,9.05227272727273,0.18863636363636377,40.3564,-80.1133
N21440,FREEPORT RD AT MCKINLEY AVE,Bus,Bus Stop,9.24090909090909,8.03409090909091,1.20681818181818,40.494,-79.8609
E35210,LIBERTY AVE AT CANOE WAY,Bus,Bus Stop,9.23636375,4.811363500000001,4.42500025,40.4633,-79.955
E45650,PENN AVE AT FIFTH AVE,Bus,Bus Stop,9.2272725,5.4204545,3.806818,40.4539,-79.9121
E70765,4TH AVE AT DUQUESNE ST,Bus,Bus Stop,9.2249996,6.431818,2.7931815999999996,40.4117,-79.8772
E34720,LEECHBURG RD AT SUTTON DR,Bus,Bus Stop,9.209091375,8.945454999999999,0.263636375,40.4919,-79.7929
X01610,BEVERLY RD AT PARKER DR,Bus,Bus Stop,9.2045455,7.4545455,1.75,40.3922,-80.0469
E70032,ALLEGHENY AVE AT WASHINGTON AVE,Bus,Bus Stop,9.1909091,0.1409091,9.05,40.5161,-79.8433
W21840,STEUBEN ST AT STRATMORE ST FS,Bus,Bus Stop,9.188636363636364,6.747727272727275,2.44090909090909,40.4431,-80.0578
N20050,FOREST AVE AT CAROLYN AVE FS,Bus,Bus Stop,9.18409090909091,5.9681818181818205,3.21590909090909,40.5022,-80.0545
N43820,PERRYSVILLE AVE AT #3820,Bus,Bus Stop,9.18409075,0.49772724999999995,8.686363499999999,40.4881,-80.0165
N20760,FREEPORT ST AT GARDEN ALLEY,Bus,Bus Stop,9.168181818181814,3.41590909090909,5.752272727272725,40.4967,-79.9426
W07850,GRAND AVE AT ARMY CORP OF ENGINEERS,Bus,Bus Stop,9.165909,3.0136364999999996,6.1522725000000005,40.5082,-80.1133
E28660,HAZELWOOD AVE OPP #711,Bus,Bus Stop,9.1659088,7.2431814999999995,1.9227273,40.4198,-79.9326
W14360,MIDDLETOWN RD AT MUTUAL ST,Bus,Bus Stop,9.156818150000001,0.91136365,8.245454500000001,40.4502,-80.0653
E70956,BRADDOCK AVE AT GUTHRIE ST,Bus,Bus Stop,9.152272499999999,7.8613634999999995,1.290909,40.4381,-79.8969
E70116,FRANKSTOWN RD AT EAST HILLS DR NS,Bus,Bus Stop,9.147727272727273,1.1522727272727276,7.995454545454545,40.4611,-79.8705
W20180,E RAILROAD ST AT 4TH ST,Bus,Bus Stop,9.147727272727273,8.05909090909091,1.0886363636363638,40.3892,-80.0887
N10946,BROAD ST AT BEAVER ST,Bus,Bus Stop,9.136363399999999,0.3090909,8.8272725,40.5404,-80.1803
E17620,EDGEWOOD AVE OPP COLUMBIA AVE,Bus,Bus Stop,9.129545454545452,0.9977272727272728,8.13181818181818,40.4247,-79.886
E70267,LARIMER AVE AT MEADOW ST,Bus,Bus Stop,9.125,3.6636365,5.4613635,40.4652,-79.9146
S27310,KENNEDY AVE AT PETER ST,Bus,Bus Stop,9.120454545454548,5.304545454545455,3.815909090909093,40.3676,-79.8559
E70846,HAZELWOOD AVE AT SABINA ST,Bus,Bus Stop,9.1181815,6.956818,2.1613634999999998,40.4159,-79.9386
N49510,SHADELAND AVE AT HARBISON ST FS,Bus,Bus Stop,9.115909,0.5,8.615909,40.4776,-80.0335
N70210,FELICITY RD AT KANE CTR (STAFF ENTRANCE),Bus,Bus Stop,9.115908999999998,4.05,5.0659089999999996,40.5496,-80.015
N13605,CEDAR AVE OPP FORELAND ST,Bus,Bus Stop,9.1113635,7.9454545,1.165909,40.454,-80.002
S48745,WHITAKER ST AT GRANT AVE,Bus,Bus Stop,9.1022728,3.1431818,5.959091,40.3995,-79.8862
X13771,PIONEER AVE RAMP AT PIONEER AVE,Bus,Bus Stop,9.1,2.925,6.175,40.4119,-80.0091
S04500,ARLINGTON AVE AT KOEHLER ST,Bus,Bus Stop,9.095454499999999,1.3022725,7.793182,40.4176,-79.9845
E51050,SCHENLEY AVE AT FERN CIR,Bus,Bus Stop,9.086364,8.163636499999999,0.9227275,40.4722,-79.9376
W08580,HELEN ST AT SPROUL ST FS,Bus,Bus Stop,9.07727272727273,7.347727272727275,1.7295454545454545,40.4715,-80.0554
E70021,OAKWOOD ST AT NIMICK PL,Bus,Bus Stop,9.072727400000002,5.9340910000000004,3.1386364,40.4499,-79.8842
N49480,SHADELAND AVE AT DAVIS AVE FS,Bus,Bus Stop,9.07045475,8.218182,0.85227275,40.4814,-80.0349
E70881,GREENSBURG PIKE OPP VERSAILLES CASTLE APTS,Bus,Bus Stop,9.070454545,0.095454545,8.975,40.3884,-79.8222
W10520,ISLAND AVE AT TUNNEL WAY,Bus,Bus Stop,9.0704545,4.443182,4.6272725,40.4772,-80.0663
E20055,FORWARD AVE AT MURRAY AVE,Bus,Bus Stop,9.068182,7.9977275,1.0704544999999999,40.4298,-79.9233
S08590,BROWNSVILLE RD AT HILLMAN ST FS,Bus,Bus Stop,9.068181818181817,6.970454545454546,2.097727272727271,40.372,-79.9753
S11420,CHARLES ST AT GEORGIA AVE,Bus,Bus Stop,9.068181749999999,0.79772725,8.2704545,40.4164,-79.9952
S04430,ARLINGTON AVE AT FREELAND ST,Bus,Bus Stop,9.063636500000001,2.4045455000000002,6.659091,40.4192,-79.9891
N15010,CHESTNUT ST AT ZONA WAY,Bus,Bus Stop,9.0636365,1.3431819999999999,7.7204545,40.457,-79.9952
S23970,HWY RT 51 AT NURNBERGER DR,Bus,Bus Stop,9.061364249999999,7.265909499999999,1.7954547499999998,40.3523,-79.9776
N14080,CENTER AVE AT PRINCETON AVE,Bus,Bus Stop,9.05681815,1.21136365,7.8454545,40.5183,-80.0441
S08270,BROWNSVILLE RD AT W BRENTRIDGE AVE FS,Bus,Bus Stop,9.054545454545453,7.793181818181814,1.2613636363636378,40.3676,-79.9784
E26610,HAMILTON AVE AT MURTLAND ST,Bus,Bus Stop,9.05454525,0.87727275,8.1772725,40.4557,-79.9024
S70640,KENNEDY AVE AT AURILES ST,Bus,Bus Stop,9.04545454545455,4.447727272727275,4.597727272727274,40.3703,-79.8527
E58575,WM PENN HWY AT MCCREA DR,Bus,Bus Stop,9.040909090909087,0.9318181818181819,8.109090909090906,40.4456,-79.8555
N32650,MCKNIGHT RD AT HOUSTON RD FS,Bus,Bus Stop,9.040909090000001,0.44090909,8.600000000000001,40.5268,-80.0057
E70364,UNITY TRESTLE RD AT UNIVERSAL RD,Bus,Bus Stop,9.0386364,0.45909089999999997,8.5795455,40.4905,-79.7834
W07690,GRAND AVE AT GIBSON LN,Bus,Bus Stop,9.038636,4.2772725000000005,4.7613635,40.5152,-80.1423
N35560,MT PLEASANT RD AT #305,Bus,Bus Stop,9.0250001,0.4909091,8.534091,40.482,-80.0028
S70598,LARGE PARK-AND-RIDE OUTBOUND P,Bus,Bus Stop,9.024999999999999,0.093181818181818,8.93181818181818,40.2931,-79.9109
E39560,MONONGAHELA AVE AT IRVINE ST,Bus,Bus Stop,9.022727415,6.3272728250000005,2.69545459,40.4207,-79.8896
S70188,KENNEDY AVE AT 2ND ST,Bus,Bus Stop,9.01590909090909,3.377272727272725,5.6386363636363654,40.3718,-79.8466
E02770,ABER RD AT GROVE RD,Bus,Bus Stop,9.0090913,7.5659095,1.4431818,40.4678,-79.8653
E32450,JANCEY ST AT STANTON AVE,Bus,Bus Stop,9.009090775,7.345454500000001,1.663636275,40.4743,-79.9314
E57770,WILKINS AVE OPP WOODLAND RD,Bus,Bus Stop,9.0068182,3.69545435,5.311363849999999,40.4439,-79.9222
E70030,ALLEGHENY AVE OPP COLLEGE AVE,Bus,Bus Stop,9.004545299999998,8.936363499999999,0.0681818,40.5141,-79.8436
X12689,OXFORD DR OPP GIANT EAGLE,Bus,Bus Stop,8.972727272727273,0.5613636363636365,8.411363636363635,40.3466,-80.0489
W24290,WASHINGTON AVE AT MARSHALL AVE FS,Bus,Bus Stop,8.970454545454544,2.079545454545455,6.89090909090909,40.3994,-80.0827
E29730,HOMEWOOD AVE AT HAMILTON AVE,Bus,Bus Stop,8.970454499999999,4.943182,4.0272725,40.4545,-79.8976
X02190,BOWER HILL RD AT MARLIN DR,Bus,Bus Stop,8.961363500000001,2.8295455,6.131818,40.3858,-80.05
E52740,STANTON AVE AT MCCANDLESS AVE FS,Bus,Bus Stop,8.95909085,0.33863635000000003,8.620454500000001,40.4819,-79.9408
N17880,EAST ST AT MT PLEASANT RD,Bus,Bus Stop,8.956818000000002,6.427272500000001,2.5295455000000002,40.4822,-80.0059
E58665,WM PENN HWY AT OLD GATE RD,Bus,Bus Stop,8.947726874999999,8.1340905,0.813636375,40.4457,-79.8551
S06275,BELTZHOOVER AVE AT CEDARHURST ST,Bus,Bus Stop,8.9431815,8.0772725,0.865909,40.4185,-79.9973
E35970,LINCOLN AVE OPP MAYFLOWER ST (#408),Bus,Bus Stop,8.940909,1.9363635000000001,7.0045455,40.4607,-79.9114
E70900,BRADDOCK AVE AT LIBRARY ST,Bus,Bus Stop,8.938636363636366,1.095454545454545,7.8431818181818205,40.4011,-79.8655
S29255,LIBRARY PL AT 1ST ST,Bus,Bus Stop,8.938636363636359,4.63181818181818,4.30681818181818,40.3718,-79.8443
N31290,LOWRIE ST AT LEY ST,Bus,Bus Stop,8.936363700000001,8.4795455,0.45681820000000006,40.4646,-79.982
E55370,VERONA RD AT 2ND ST,Bus,Bus Stop,8.931818044999998,0.120454545,8.811363499999999,40.5014,-79.8376
E46890,PENN CENTER BLVD OPP BLDG #7,Bus,Bus Stop,8.927272799999999,0.8181818000000001,8.109091,40.4263,-79.8113
N15030,CHESTNUT ST AT TRIPOLI ST FS,Bus,Bus Stop,8.918182,5.243182,3.675,40.4571,-79.9953
S70250,CHALFONT ST AT CURTIN AVE FS,Bus,Bus Stop,8.91136385,0.6386363500000001,8.2727275,40.4167,-79.9987
W14490,MIDDLETOWN RD AT TYNDALL ST,Bus,Bus Stop,8.897727399999999,0.3090909,8.5886365,40.4495,-80.0642
X19390,WASHINGTON RD AT ABBEYVILLE RD,Bus,Bus Stop,8.886363450000001,0.80454545,8.081818,40.3522,-80.0507
S70312,BELTZHOOVER AVE AT RENTZ WAY,Bus,Bus Stop,8.884091,1.668182,7.215909,40.4167,-79.9972
S13873,CURRY HOLLOW RD AT GREEN DR,Bus,Bus Stop,8.884091,2.515909,6.368182,40.3399,-79.9675
E46500,PENN AVE AT SUMMIT ST,Bus,Bus Stop,8.879545275,1.554545275,7.324999999999999,40.4431,-79.8667
E07915,BIGELOW ST OPP TESLA ST,Bus,Bus Stop,8.8772725,6.8,2.0772725000000003,40.4193,-79.9362
W14390,MIDDLETOWN RD AT #2847,Bus,Bus Stop,8.865908999999998,6.6454545,2.2204544999999998,40.4476,-80.0618
N71340,PERRY HWY AT OLD PERRYSVILLE RD FS,Bus,Bus Stop,8.859091,2.159091,6.7,40.5078,-80.0296
E70039,FRANKSTOWN RD OPP RITZLAND RD FS,Bus,Bus Stop,8.852273,6.0136365000000005,2.8386365,40.4622,-79.841
W24380,WASHINGTON AVE OPP ACADEMY ST,Bus,Bus Stop,8.847727272727269,4.011363636363635,4.836363636363635,40.4074,-80.0837
S70335,MONONGAHELA AVE AT 4TH ST,Bus,Bus Stop,8.845454545454544,5.977272727272725,2.86818181818182,40.3289,-79.8925
X08113,HIGHLAND RD AT OXFORD DR,Bus,Bus Stop,8.84318181818182,1.0227272727272751,7.820454545454545,40.3489,-80.0503
E32460,JANCEY ST AT VETTER ST,Bus,Bus Stop,8.829545375,7.890909000000001,0.938636375,40.4811,-79.9292
E05960,BEECHWOOD BLVD AT HAZELWOOD AVE,Bus,Bus Stop,8.82727285,1.98181835,6.8454545,40.4198,-79.9273
E09810,BRINTON AVE AT PALLAS ST,Bus,Bus Stop,8.8272725,6.990909,1.8363635,40.4058,-79.8442
N53753,WESTERN AVE AT MANHATTAN ST FS,Bus,Bus Stop,8.825,3.875,4.95,40.4504,-80.0254
N70104,MCKNIGHT RD AT ROSS PARK MALL DR FS (SELF STO,Bus,Bus Stop,8.811363374999999,1.3909091,7.420454274999999,40.5425,-80.0133
E32240,IOWA ST OPP CLARISSA ST,Bus,Bus Stop,8.809090999999999,5.225,3.584091,40.4524,-79.9567
X02330,BOWER HILL RD OPP RUTH ST,Bus,Bus Stop,8.806818150000002,8.620454500000001,0.18636365,40.3805,-80.0614
E32345,JANCEY ST AT BAKER ST,Bus,Bus Stop,8.802273,1.5886364999999998,7.2136365,40.4877,-79.9247
E56800,WEBSTER AVE AT ORION ST,Bus,Bus Stop,8.7863635,2.7659089999999997,6.0204545,40.4549,-79.962
N31845,MARSHALL AVE AT CALIFORNIA AVE,Bus,Bus Stop,8.781818000000001,6.0363635,2.7454545,40.4626,-80.0302
S70496,CHURCHVIEW AVE AT GLASS RUN RD FS,Bus,Bus Stop,8.779545454545454,8.445454545454545,0.334090909090909,40.3859,-79.9678
W26186,W PROSPECT AVE AT ALLEGHENY VALLEY SCHOOL,Bus,Bus Stop,8.7772725,0.975,7.802272500000001,40.4465,-80.0785
E32737,JOHNSTON AVE OPP #857,Bus,Bus Stop,8.772727295000001,0.893181795,7.879545500000001,40.4061,-79.9307
X19920,WEST LIBERTY AVE AT BELLE ISLE AVE,Bus,Bus Stop,8.77045475,8.097727500000001,0.67272725,40.4001,-80.0238
X02430,BOWER HILL RD AT SYLVANDELL DR,Bus,Bus Stop,8.770454545,8.65,0.120454545,40.3744,-80.0734
E17970,ELECTRIC AVE AT NORTH AVE,Bus,Bus Stop,8.7704545,7.347727,1.4227275000000001,40.4055,-79.8391
X02170,BOWER HILL RD AT LONGRIDGE DR,Bus,Bus Stop,8.7704545,8.6954545,0.075,40.3819,-80.058
S34360,BUTTERMILK HOLLOW RD OPP NAUGLE ST,Bus,Bus Stop,8.761363499999998,2.1863634999999997,6.574999999999999,40.3648,-79.9084
E20850,FRANKSTOWN RD AT BON AIR RD FS,Bus,Bus Stop,8.7522725,6.3204545,2.431818,40.4636,-79.8557
E54400,TILBURY AVE AT FORWARD AVE,Bus,Bus Stop,8.7500002,1.3818181999999999,7.368182,40.4286,-79.9185
X01600,BEVERLY RD AT OVERLOOK DR,Bus,Bus Stop,8.745454500000001,6.984091,1.7613634999999999,40.3883,-80.0504
W26240,W PROSPECT AVE AT INGRAM AVE,Bus,Bus Stop,8.743181818181819,1.684090909090909,7.05909090909091,40.445,-80.0663
N24090,GRANT AVE AT SHERMAN ST,Bus,Bus Stop,8.734090909090906,1.63181818181818,7.102272727272725,40.4793,-79.9719
W70171,CHARTIERS AVE AT CRAWFORD ST,Bus,Bus Stop,8.729545454545455,8.54318181818182,0.1863636363636365,40.4649,-80.0705
W16240,NOBLESTOWN RD AT FIRE STATION (#2200),Bus,Bus Stop,8.7045456,0.7909091,7.9136365,40.4311,-80.0534
W16010,NOBLE AVE AT STEUBEN ST,Bus,Bus Stop,8.704545454545455,7.35,1.354545454545455,40.4383,-80.0632
W21450,STEUBEN ST AT CRAFTON BLVD,Bus,Bus Stop,8.702272727272726,8.129545454545454,0.5727272727272725,40.4403,-80.0799
W00822,ALLENDALE ST AT FAIRDALE ST,Bus,Bus Stop,8.6931817,8.3863635,0.30681820000000004,40.4555,-80.0612
S03090,8TH AVE OPP RAVINE ST,Bus,Bus Stop,8.6909092,7.0409092,1.65,40.4087,-79.895
N12550,BUTLER ST OPP CENTER ST,Bus,Bus Stop,8.690909090909088,6.274999999999998,2.4159090909090906,40.4953,-79.9456
S31750,MAIN ST OPP HOMESTEAD-DUQUESNE RD,Bus,Bus Stop,8.684091,1.2386365000000001,7.4454545,40.3955,-79.8997
X08960,KATHLEEN ST OPP JUDICIAL ST,Bus,Bus Stop,8.670454775,8.6227275,0.047727275,40.4256,-79.9998
S27000,JOSEPHINE ST AT SALISBURY ST NS,Bus,Bus Stop,8.67045465,0.58636365,8.084091,40.4178,-79.9668
E70850,HAZELWOOD AVE AT WINTERBURN AVE,Bus,Bus Stop,8.668182,1.075,7.5931820000000005,40.4157,-79.939
S24280,HWY RT 51 OPP BEALL DR,Bus,Bus Stop,8.66818155,2.90681805,5.7613635,40.3556,-79.9797
N03700,W 7TH AVE AT WESTERN ST,Bus,Bus Stop,8.652272524999999,8.50454525,0.147727275,40.5994,-79.7624
E55630,VERONA RD AT ROSEDALE ST,Bus,Bus Stop,8.647727,1.7522725000000001,6.8954545,40.4817,-79.838
S06276,BELTZHOOVER AVE AT ORCHARD PL,Bus,Bus Stop,8.6454547,0.5568181999999999,8.0886365,40.4178,-79.9972
E70899,BRADDOCK AVE OPP 9TH ST,Bus,Bus Stop,8.64318181818182,0.625,8.01818181818182,40.4001,-79.8641
N09506,BLAZIER DR AT TARGET ENTRANCE DRIVE,Bus,Bus Stop,8.640909090909094,3.2977272727272746,5.3431818181818205,40.5862,-80.0411
