stop_id,avg_ons,avg_offs,stop_name,lat,lon,direction,mode,net_flow,total_usage,flow_type,on_off_ratio
E70335,0.66590905,5.772727,WHITFIELD ST AT BAUM BLVD,40.4606,-79.9265,Inbound,Bus,-5.10681795,6.4386360499999995,Attractor,0.11535432907185807
S39900,1.0,2.5704545,PROVOST RD AT BAPTIST RD,40.3612,-79.9911,Outbound,Bus,-1.5704544999999999,3.5704545,Attractor,0.3890362579847261
TP7061,3.122727272727275,10.588636363636365,VILLAGE DR AT STAIRTOWER,40.3399,-80.0545,Both,Bus,-7.46590909090909,13.71136363636364,Attractor,0.2949130714745655
S00270,8.1272725,30.988635,S 18TH ST AT MONASTERY AVE,40.4217,-79.9843,Outbound,Bus,-22.8613625,39.1159075,Attractor,0.26226623082946376
E45200,0.56363635,2.9886365,PAULSON AVE AT OLIVANT ST,40.4695,-79.8994,Outbound,Bus,-2.4250001500000002,3.55227285,Attractor,0.18859314272578817
E70032,0.1409091,9.05,ALLEGHENY AVE AT WASHINGTON AVE,40.5161,-79.8433,Outbound,Bus,-8.9090909,9.1909091,Attractor,0.015570066298342542
E39360,1.7977275000000001,14.213635,MILLVALE AVE AT YEW ST,40.4578,-79.9474,Inbound,Bus,-12.4159075,16.0113625,Attractor,0.12647908152981277
S23515,0.02272727272727275,2.054545454545455,HWY RT 51 AT DICK CORPORATION DR,40.2924,-79.9157,Outbound,Bus,-2.031818181818182,2.077272727272728,Attractor,0.011061946902654874
S24590,2.4840910000000003,5.797727500000001,HWY RT 51 OPP STILLEY RD,40.3614,-79.9827,Outbound,Bus,-3.3136365000000003,8.2818185,Attractor,0.42845942655980296
N71268,3.9318183,0.4795455,GAMMA DR AT ZETA DR NS,40.5006,-79.8648,Both,Bus,3.4522728000000003,4.4113638,Generator,8.19905160198563
S02715,6.093181749999999,17.1068165,8TH AVE AT GRANT ST,40.4092,-79.8988,Both,Bus,-11.013634750000001,23.19999825,Attractor,0.35618443384834336
E41360,0.53863635,1.22727275,MURRAY AVE AT SOLWAY ST,40.4428,-79.9236,Inbound,Bus,-0.6886364,1.7659091,Attractor,0.43888886965020607
S12760,0.39545454999999996,0.37727275,COCHRAN MILLS RD AT #985,40.3238,-79.9846,Both,Bus,0.01818179999999997,0.7727272999999999,Generator,1.0481927199883903
S70314,0.418181818181818,0.1363636363636365,HWY RT 885 AT COAL VALLEY RD,40.3228,-79.9265,Inbound,Bus,0.2818181818181815,0.5545454545454545,Generator,3.0666666666666624
S28030,2.404545,0.1,LEBANON CHURCH RD AT PLEASANT HILLS BLVD,40.3449,-79.9611,Inbound,Bus,2.304545,2.5045450000000002,Generator,24.04545
X00460,0.04772727272727275,1.7090909090909099,BANK ST AT ELIZABETH ST,40.3531,-80.1059,Outbound,Bus,-1.661363636363637,1.7568181818181827,Attractor,0.02792553191489362
E06200,10.0886365,7.2227274999999995,BEECHWOOD BLVD AT TILBURY AVE,40.4266,-79.9191,Both,Bus,2.8659090000000003,17.311363999999998,Generator,1.3967904091632974
S06275,8.0772725,0.865909,BELTZHOOVER AVE AT CEDARHURST ST,40.4185,-79.9973,Inbound,Bus,7.211363499999999,8.9431815,Generator,9.328084706360597
W03990,3.2931820000000003,0.9181819999999999,CHARTIERS AVE OPP OETTING ST,40.4579,-80.0675,Inbound,Bus,2.3750000000000004,4.2113640000000006,Generator,3.586633151161753
X20070,13.83863636363635,1.318181818181818,WEST LIBERTY AVE AT KELTON AVE,40.3924,-80.0376,Inbound,Bus,12.520454545454532,15.156818181818169,Generator,10.498275862068958
N12060,2.9318180450000004,1.53181815,BROWNS LN AT ROSS PARK DR,40.5454,-80.0193,Both,Bus,1.3999998950000003,4.463636195,Generator,1.9139465379751508
E36400,17.83863636363635,1.463636363636365,LINCOLN HWY OPP CENTER AVE,40.3956,-79.8386,Inbound,Bus,16.374999999999986,19.302272727272715,Generator,12.187888198757744
N33100,2.2931818,28.675,MCKNIGHT RD OPP NORTHLAND MEDICAL CENTER,40.5191,-80.0048,Outbound,Bus,-26.3818182,30.9681818,Attractor,0.07997146643417612
E06490,1.1477273000000001,4.286364,BEELER ST OPP UNGER LN FS,40.445,-79.9364,Outbound,Bus,-3.1386366999999997,5.4340913,Attractor,0.26776244388017445
E55810,0.21818179999999998,5.818182,VERONA RD OPP RIVERVIEW DR,40.4974,-79.8368,Outbound,Bus,-5.6000002,6.0363638,Attractor,0.03749999570312513
W11717,0.05,0.0,LINDSAY RD OPP #559,40.3823,-80.0842,Inbound,Bus,0.05,0.05,Generator,
S25510,0.80454545,2.993182,INTERBORO AVE AT LINDBERG AVE FS,40.3754,-79.9105,Outbound,Bus,-2.18863655,3.79772745,Attractor,0.2687926928599731
E60085,0.0,0.0,YOST BLVD AT ARDMORE MANOR DR,40.4139,-79.8511,Inbound,Bus,0.0,0.0,Balanced,
E57500,15.143181499999999,0.6136363499999999,WILKINS AVE OPP BELLEROCK ST,40.4447,-79.9291,Inbound,Bus,14.529545149999999,15.75681785,Generator,24.677777807654323
W21720,1.0454545450000001,1.7454545499999998,STEUBEN ST AT #1129,40.4411,-80.0466,Inbound,Bus,-0.7000000049999997,2.790909095,Attractor,0.5989583315131295
S27545,53.486365000000006,47.377275,KENNYWOOD MALL FIRE LANE AT GIANT EAGLE,40.3839,-79.8684,Both,Bus,6.109090000000009,100.86364,Generator,1.1289455757005866
S46930,0.8113636363636365,0.1886363636363635,WALNUT ST AT 29TH AVE FS,40.3323,-79.8458,Inbound,Bus,0.622727272727273,1.0,Generator,4.301204819277112
W24290,2.079545454545455,6.89090909090909,WASHINGTON AVE AT MARSHALL AVE FS,40.3994,-80.0827,Outbound,Bus,-4.811363636363635,8.970454545454544,Attractor,0.30178100263852253
S21330,0.0,0.5090909,GREENSPRINGS AVE AT CHURCH ST FS,40.3907,-79.8826,Outbound,Bus,-0.5090909,0.5090909,Attractor,0.0
S70526,0.175,0.425,EDWARD DR AT CUSTER AVE,40.3956,-79.9683,Outbound,Bus,-0.25,0.6,Attractor,0.4117647058823529
S16160,82.69545,15.5613625,E CARSON ST AT S 17TH ST,40.4289,-79.9819,Inbound,Bus,67.13408749999999,98.2568125,Generator,5.3141522794035545
W70145,0.093181818181818,0.4772727272727275,CORAOPOLIS RD OPP HERBST RD,40.5011,-80.1147,Both,Bus,-0.3840909090909095,0.5704545454545455,Attractor,0.19523809523809477
E32226,0.025,0.047727275,IMOGENE RD OPP DESDEMONA AVE,40.4119,-79.9228,Inbound,Bus,-0.022727274999999998,0.07272727500000001,Attractor,0.5238094988662144
W70156,0.24545454545454545,5.511363636363635,4TH AVE AT CHESTNUT ST,40.5167,-80.159,Outbound,Bus,-5.26590909090909,5.75681818181818,Attractor,0.044536082474226815
S03530,5.00681818181818,1.0704545454545449,9TH AVE AT AMITY ST,40.4065,-79.91,Outbound,Bus,3.936363636363635,6.0772727272727245,Generator,4.6772823779193216
E39400,5.5590910000000004,0.9318182,MILWAUKEE ST OPP BRYN MAWR RD,40.4532,-79.963,Inbound,Bus,4.6272728,6.490909200000001,Generator,5.9658536396906605
E10180,0.13636365,2.031818,WOLFE AVE AT MARY ST,40.4069,-79.8479,Outbound,Bus,-1.8954543499999998,2.1681816499999997,Attractor,0.06711410667687756
N19640,0.025,1.134090909090909,FERGUSON RD AT WYLAND AVE,40.5617,-79.9875,Outbound,Bus,-1.1090909090909091,1.159090909090909,Attractor,0.022044088176352707
S70536,0.0,0.14772727272727276,CHURCHVIEW AVE OPP ANDRADE ST,40.3858,-79.9695,Outbound,Bus,-0.14772727272727276,0.14772727272727276,Attractor,0.0
E70970,42.729546150000004,42.974999600000004,FIFTH AVE AT ROBINSON ST FS,40.4371,-79.9658,Both,Bus,-0.2454534499999994,85.70454575000001,Attractor,0.9942884595163557
E48360,0.397727275,5.559090749999999,REBECCA AVE AT CRAFT ST,40.4371,-79.8761,Outbound,Bus,-5.161363474999999,5.956818025,Attractor,0.07154538266891938
N10530,4.6840910000000004,14.53182,BRIGHTON RD OPP MCDOWELL ST,40.4718,-80.027,Outbound,Bus,-9.847729,19.215911,Attractor,0.3223334035241285
S70547,25.527275000000003,3.6522725,SKLYLINE DR AT PARKLINE DR,40.3671,-79.964,Inbound,Bus,21.875002500000004,29.1795475,Generator,6.989422339105311
X70081,0.0,0.025,BOWER HILL RD OPP BEDNER'S FARM MARKET,40.3616,-80.0899,Outbound,Bus,-0.025,0.025,Attractor,0.0
W03550,15.852274999999999,63.463635,CHARTIERS AVE AT LORENZ AVE,40.444,-80.0405,Outbound,Bus,-47.61136,79.31591,Attractor,0.24978517224864286
N08440,3.35681818181818,4.545454545454545,BEAVER RD AT MEADOW LN,40.5468,-80.1894,Inbound,Bus,-1.1886363636363648,7.902272727272726,Attractor,0.7384999999999997
W70043,8.595454499999999,2.318182,PLEASANT RIDGE RD AT SENIOR HIGHRISE,40.48,-80.0764,Both,Bus,6.277272499999999,10.913636499999999,Generator,3.707842826835856
S70385,0.7227272727272724,0.12272727272727275,HWY RT 885 AT #1118,40.3114,-79.9164,Outbound,Bus,0.5999999999999996,0.8454545454545452,Generator,5.888888888888885
E01260,53.436362,27.925001350000002,FIFTH AVE AT HIGHLAND AVE,40.452,-79.9238,Both,Bus,25.51136065,81.36136335,Generator,1.913567033721916
S30810,66.6477272727273,196.52954545454534,LYSLE BLVD OPP COURSIN ST,40.3523,-79.8565,Both,Bus,-129.88181818181806,263.1772727272726,Attractor,0.33912319452314627
E07790,1.4,2.015909,BIGELOW BLVD OPP FINLAND ST,40.4576,-79.9611,Outbound,Bus,-0.6159090000000003,3.415909,Attractor,0.6944757923100694
E51530,5.409091,14.461365,SHADY AVE AT WILKINS AVE,40.4441,-79.9206,Outbound,Bus,-9.052274,19.870456,Attractor,0.3740373747568089
S30270,0.0,1.5363635,LONG RUN RD AT SUNSET DR,40.3351,-79.8116,Outbound,Bus,-1.5363635,1.5363635,Attractor,0.0
E55160,0.2,1.325,UNIVERSAL RD AT WEBSTER DR FS,40.4638,-79.8182,Outbound,Bus,-1.125,1.525,Attractor,0.15094339622641512
E26540,0.0,0.19545454499999998,HAMILTON AVE AT JULIUS ST,40.4583,-79.9116,Outbound,Bus,-0.19545454499999998,0.19545454499999998,Attractor,0.0
W26170,195.53636363636375,28.9931818181818,WEST BUSWAY AT INGRAM STATION C,40.4439,-80.0659,Inbound,Busway,166.54318181818195,224.52954545454554,Generator,6.744218860233605
X01580,6.243182,0.8681818000000001,BEVERLY RD AT MEADOWCROFT AVE,40.3897,-80.048,Inbound,Bus,5.3750002,7.1113638,Generator,7.191099836462823
N12920,18.565911,19.7022725,CALIFORNIA AVE AT MARSHALL AVE,40.4621,-80.0306,Outbound,Bus,-1.1363614999999996,38.2681835,Attractor,0.942323328438382
S00500,25.770455,1.7181818500000001,S 20TH ST AT E CARSON ST,40.4287,-79.9777,Inbound,Bus,24.052273149999998,27.48863685,Generator,14.99867723547423
E30250,0.0,0.075,HUTCHINSON ST AT EAST END AVE,40.4333,-79.893,Outbound,Bus,-0.075,0.075,Attractor,0.0
N36050,5.256818,0.73636365,MT ROYAL BLVD AT MOREWOOD RD,40.5347,-79.9698,Inbound,Bus,4.52045435,5.99318165,Generator,7.138888509773669
S70334,24.315909090909102,5.154545454545455,MONONGAHELA AVE AT 6TH ST,40.3259,-79.8924,Inbound,Bus,19.161363636363646,29.470454545454558,Generator,4.717372134038802
W07790,0.097727275,1.1931818,GRAND AVE AT NEVILLE RD FS,40.5025,-80.1019,Outbound,Bus,-1.095454525,1.290909075,Attractor,0.08190476505759642
E70981,0.170454545,0.8409091,BLAIR ST OPP BEEHIVE ST,40.4181,-79.9507,Outbound,Bus,-0.670454555,1.0113636449999999,Attractor,0.20270269997078164
W13450,28.986365,7.9613635,MCCOY RD AT TOTERA AVE,40.4746,-80.0704,Inbound,Bus,21.0250015,36.9477285,Generator,3.640879480003645
S19200,1.318182,0.0,GARDENVILLE RD AT BAPTIST RD,40.352,-80.0108,Inbound,Bus,1.318182,1.318182,Generator,
E70811,20.354545,32.238635,STANTON AVE AT NEGLEY AVE,40.4715,-79.9261,Outbound,Bus,-11.88409,52.593180000000004,Attractor,0.6313711793318793
W23000,0.0,0.3318182,STEUBENVILLE PIKE AT #4460,40.4438,-80.0974,Outbound,Bus,-0.3318182,0.3318182,Attractor,0.0
E06230,0.34318180000000004,0.46363635,BEECHWOOD BLVD OPP FOREST GLEN RD,40.4343,-79.9122,Both,Bus,-0.12045454999999994,0.80681815,Attractor,0.7401960609861588
S00390,6.465908949999999,17.1977265,S 18TH ST AT STEPS,40.425,-79.981,Outbound,Bus,-10.731817550000002,23.66363545,Attractor,0.37597463536822723
N35560,0.4909091,8.534091,MT PLEASANT RD AT #305,40.482,-80.0028,Outbound,Bus,-8.0431819,9.0250001,Attractor,0.05752330271612993
E10560,17.1886345,2.8568182749999997,BROADWAY BLVD AT BRINTON AVE,40.4022,-79.7752,Inbound,Bus,14.331816224999999,20.045452774999998,Generator,6.016705595318275
E58730,4.9,0.9409090909090909,WM PENN HWY AT #4155 (PANDA EXPRESS),40.439,-79.7649,Inbound,Bus,3.9590909090909094,5.840909090909092,Generator,5.207729468599034
E70231,38.936365,8.556818,ELLSWORTH AVE OPP SPAHR ST,40.4584,-79.9274,Inbound,Bus,30.379547000000002,47.493183,Generator,4.550332261361642
S70499,5.5863635,0.170454545,SPENCER AVE AT BEAU ST,40.3876,-79.9764,Inbound,Bus,5.415908955,5.756818045,Generator,32.77333262072889
N39810,5.954545454545455,1.413636363636365,OHIO RIVER BLVD AT MAPLE AVE,40.5105,-80.0981,Inbound,Bus,4.54090909090909,7.36818181818182,Generator,4.212218649517681
X18590,0.62045455,0.65227275,VANADIUM RD OPP VOLUNTEER FIRE COMPANY,40.3745,-80.093,Outbound,Bus,-0.03181819999999991,1.2727273000000001,Attractor,0.9512194860202271
E36300,0.025,4.0045455,LINCOLN HWY AT LEUHM ST,40.3704,-79.7864,Outbound,Bus,-3.9795455,4.0295455,Attractor,0.006242905718014692
S03970,6.5590910000000004,0.29090910000000003,ALICE ST AT GEORGIA AVE,40.4101,-79.9953,Both,Bus,6.2681819,6.850000100000001,Generator,22.54687460791017
E16110,0.8909091,15.438636500000001,DALLAS AVE AT REYNOLDS ST,40.4486,-79.9102,Both,Bus,-14.547727400000001,16.329545600000003,Attractor,0.05770646261410455
X08851,0.045454545,2.665909,KANE BLVD OPP HUGHES ST,40.3772,-80.0904,Outbound,Bus,-2.620454455,2.711363545,Attractor,0.017050298791144034
E28970,59.177274999999995,2.4954545,HIGHLAND AVE AT ELWOOD ST,40.4551,-79.9254,Inbound,Bus,56.68182049999999,61.672729499999996,Generator,23.714026843607044
N44050,1.9522724999999999,0.1909091,PERRYSVILLE AVE OPP #3418,40.4827,-80.0134,Inbound,Bus,1.7613633999999998,2.1431815999999997,Generator,10.226188798752913
W02910,3.931818,0.0,CAROTHERS AVE OPP LOCUST ST,40.3978,-80.0883,Inbound,Bus,3.931818,3.931818,Generator,
S21700,1.3818182,2.53409105,HABERMAN RAMP AT HARWOOD ST STEPS,40.4215,-80.0035,Both,Bus,-1.1522728499999997,3.91590925,Attractor,0.5452914566743765
W17093,7.3863635,1.5363635,NOBLESTOWN RD OPP #2120 (SHOP-N-SAVE DR #2),40.4318,-80.0528,Inbound,Bus,5.85,8.922727,Generator,4.807692645653193
X02370,4.093182,0.11590910000000001,BOWER HILL RD AT SALEM DR,40.3814,-80.0591,Inbound,Bus,3.9772728999999996,4.209091099999999,Generator,35.313724289119655
E13630,193.63864,77.440905,CENTRE AVE AT MILLVALE AVE,40.4534,-79.9472,Inbound,Bus,116.19773500000001,271.079545,Generator,2.5004697452851308
E17310,191.231819,9.004545645,EAST BUSWAY AT EAST LIBERTY STATION B,40.4593,-79.9231,Outbound,Busway,182.227273355,200.236364645,Generator,21.23725355384103
N20520,2.527272727272728,0.19545454545454544,FREEPORT RD AT 2ND ST,40.5749,-79.7779,Inbound,Bus,2.3318181818181825,2.722727272727273,Generator,12.930232558139538
S70274,3.0727275,7.4545455,S 26TH ST AT JANE ST,40.4258,-79.9692,Outbound,Bus,-4.381818,10.527273000000001,Attractor,0.4121951499256393
W14480,4.927272500000001,1.0977275,MIDDLETOWN RD AT TYNDALL ST,40.4496,-80.0644,Inbound,Bus,3.829545000000001,6.025,Generator,4.488611700080394
X02380,11.922725,0.07045454500000001,BOWER HILL RD AT SERPENTINE DR,40.3843,-80.0556,Inbound,Bus,11.852270455,11.993179545,Generator,169.22577528532756
S42503,138.829545,144.35681549999998,SHJ BUS TURNAROUND SHELTER,40.4211,-80.0061,Both,Busway,-5.527270499999986,283.1863605,Attractor,0.9617110527074492
E19830,39.0954545,46.099998,FORBES AVE OPP BEELER ST,40.444,-79.9394,Outbound,Bus,-7.004543499999997,85.1954525,Attractor,0.84805761813699
E14060,111.60682,46.065915000000004,CENTRE AVE OPP SHADYSIDE HOSPITAL,40.4554,-79.9405,Inbound,Bus,65.540905,157.672735,Generator,2.4227635552229883
E23470,2.15,22.306820000000002,FRIENDSHIP AVE AT FAIRMOUNT ST,40.4613,-79.9343,Outbound,Bus,-20.156820000000003,24.45682,Attractor,0.09638307925558191
S70556,5.3272725,16.993180000000002,PARKLINE DR AT #1690,40.368,-79.9654,Outbound,Bus,-11.665907500000003,22.320452500000002,Attractor,0.3134947373004935
E26470,2.4,13.29091,HAMILTON AVE AT DALLAS AVE,40.4563,-79.9049,Outbound,Bus,-10.89091,15.69091,Attractor,0.18057454305235682
N43360,17.004545,63.277274999999996,PERRYSVILLE AVE AT BURGESS ST,40.4675,-80.0099,Outbound,Bus,-46.272729999999996,80.28182,Attractor,0.2687306777986252
E04840,2.5272725,1.3636365000000001,BAUM BLVD AT ENFIELD ST,40.4541,-79.9493,Inbound,Bus,1.163636,3.890909,Generator,1.8533329813333683
N45240,0.0,0.0,PRESIDENTIAL DR AT COOLIDGE,40.5824,-79.9969,Inbound,Bus,0.0,0.0,Balanced,
W04670,1.7931818181818202,0.0,CLEVER RD OPP PITCHFORK LN,40.465,-80.1095,Inbound,Bus,1.7931818181818202,1.7931818181818202,Generator,
S70617,0.4840909,0.1659091,CAMP HOLLOW RD OPP BEVERLY DR,40.3435,-79.9202,Both,Bus,0.31818179999999996,0.65,Generator,2.9178080045036707
E70838,6.0590910000000004,19.979545,CRAIG ST AT BAUM BLVD,40.4538,-79.9531,Outbound,Bus,-13.920454000000001,26.038636000000004,Attractor,0.3032647139862294
W10620,2.293182,0.3590909,ISLAND AVE OPP FRANKLIN INTERIORS,40.4833,-80.0711,Inbound,Bus,1.9340910999999998,2.6522729,Generator,6.386076617369028
N47230,0.0,0.27272727272727276,SAMPLE RD OPP NORTHGATE DR,40.5746,-79.9905,Both,Bus,-0.27272727272727276,0.27272727272727276,Attractor,0.0
N05460,0.16363634999999999,0.0,AMITY DR AT THOMPSON RUN RD FS,40.5501,-79.9975,Inbound,Bus,0.16363634999999999,0.16363634999999999,Generator,
N70086,0.17045454545454544,41.997727272727246,MCKNIGHT RD AT DUNCAN AVE,40.5681,-80.0239,Outbound,Bus,-41.8272727272727,42.16818181818179,Attractor,0.004058661182964448
P00710,301.64090999999996,1145.78185,SIXTH AVE AT SMITHFIELD ST,40.4414,-79.9976,Inbound,Bus,-844.1409400000001,1447.42276,Attractor,0.26326207733173634
E48390,3.5090911,11.2659091,REBECCA AVE AT ARDMORE BLVD,40.4368,-79.8736,Outbound,Bus,-7.756818,14.775000200000001,Attractor,0.31147873366029555
S00982,43.9409065,102.38182,SECOND AVE AT TECUMSEH ST,40.4088,-79.9438,Both,Bus,-58.44091350000001,146.3227265,Attractor,0.42918661242787043
N25475,0.0,0.4772727272727275,HEMLOCK DR AT SAMPLE RD,40.5762,-79.979,Outbound,Bus,-0.4772727272727275,0.4772727272727275,Attractor,0.0
N20110,0.9022727272727276,11.55909090909091,FOREST AVE AT MARYLAND AVE,40.5041,-80.0525,Outbound,Bus,-10.656818181818183,12.461363636363638,Attractor,0.07805741250491546
N17860,0.41363635,3.465909,EAST ST AT MILROY ST,40.4769,-80.0069,Inbound,Bus,-3.05227265,3.87954535,Attractor,0.11934426149099703
S33690,2.9204545,0.259090925,MELLON ST AT VERMONT AVE,40.364,-79.8591,Both,Bus,2.6613635749999998,3.179545425,Generator,11.271928956986818
W14320,0.8159090909090909,2.03409090909091,CORAOPOLIS RD AT LONG VALLEY DR,40.4899,-80.1091,Both,Bus,-1.2181818181818191,2.850000000000001,Attractor,0.401117318435754
N31907,0.095454545,9.629545499999999,MATHIAS ST AT SOUTH SIDE AVE,40.47,-79.9953,Outbound,Bus,-9.534090954999998,9.725000045,Attractor,0.009912673967841993
N71307,1.17727275,0.297727275,MCKNIGHT RD AT #7905 (MAD MEX),40.5497,-80.0191,Both,Bus,0.879545475,1.475000025,Generator,3.9541985194335987
E55130,0.1659091,9.6227275,UNIVERSAL RD AT SALTSBURG RD,40.4775,-79.7852,Outbound,Bus,-9.4568184,9.7886366,Attractor,0.01724137984786538
N31750,1.53181815,3.3977272,MAIN ST OPP 23RD ST,40.4934,-79.9144,Outbound,Bus,-1.8659090499999997,4.92954535,Attractor,0.4508361206867933
N41760,2.3386362999999997,20.62272955,PENNSYLVANIA AVE AT MANHATTAN ST,40.4541,-80.0263,Outbound,Bus,-18.284093249999998,22.96136585,Attractor,0.11340091011376327
E58710,2.8090909090909086,0.9818181818181818,WM PENN HWY AT SAM'S WAREHOUSE DRVWY,40.4333,-79.7984,Inbound,Bus,1.8272727272727267,3.7909090909090906,Generator,2.8611111111111107
E10670,2.6681818181818184,37.71590909090908,BROADWAY BLVD OPP WALL AVE,40.4013,-79.7804,Outbound,Bus,-35.04772727272726,40.3840909090909,Attractor,0.07074420006025914
X17740,23.78409,3.393182,SOUTHERN AVE OPP WHITWORTH ST,40.426,-80.0093,Inbound,Bus,20.390908,27.177272,Generator,7.009376449598046
E03450,0.625,5.5386365,ALLEGHENY RIVER BLVD AT PLUM ST FS,40.5124,-79.8433,Outbound,Bus,-4.9136365,6.1636365,Attractor,0.11284365745973761
N22790,0.46136363636363653,2.988636363636366,FREEPORT RD OPP VALLEY MOTEL,40.5353,-79.8426,Outbound,Bus,-2.5272727272727296,3.4500000000000024,Attractor,0.1543726235741444
S48587,0.047727275,2.8977275000000002,WEYMAN RD AT VILLAGE LN,40.3599,-80.0008,Outbound,Bus,-2.850000225,2.9454547750000004,Attractor,0.01647058772779704
W26140,481.7136363636365,7.33181818181818,WEST BUSWAY AT CARNEGIE STATION,40.4062,-80.09,Inbound,Busway,474.38181818181835,489.0454545454547,Generator,65.7017978921265
S34280,0.247727275,2.056818,MIFFLIN RD AT #669,40.3819,-79.9285,Outbound,Bus,-1.809090725,2.3045452749999997,Attractor,0.12044200070205532
E51290,0.2340909,0.07045454500000001,SHADY AVE AT BEACON ST,40.4353,-79.919,Inbound,Bus,0.16363635499999998,0.304545445,Generator,3.3225805375650355
N23220,0.25227275,4.906818,TROY HILL RD AT LOWRIE ST,40.4613,-79.985,Outbound,Bus,-4.65454525,5.159090750000001,Attractor,0.051412697597506156
E34160,0.7659091,9.3863635,LAKETON RD AT WOODGATE RD,40.4582,-79.8552,Outbound,Bus,-8.6204544,10.1522726,Attractor,0.0815980651079622
E07920,0.9886363499999999,5.865909,BIGELOW ST AT WINTERBURN AVE,40.419,-79.9397,Outbound,Bus,-4.87727265,6.85454535,Attractor,0.16853932613001665
S70313,0.0,0.0,HWY RT 885 AT SPARTZ DR,40.3281,-79.9317,Inbound,Bus,0.0,0.0,Balanced,
N20700,16.63863636363635,3.30909090909091,FREEPORT RD OPP BLAW AVE,40.493,-79.8629,Inbound,Bus,13.32954545454544,19.94772727272726,Generator,5.028159340659336
N53630,163.15454499999998,129.470455,WEST VIEW PLAZA FIRE LANE AT GIANT EAGLE,40.5168,-80.0386,Both,Bus,33.68409,292.625,Generator,1.2601681596005823
N35490,0.5181818,38.120455,MT PLEASANT RD AT BEECH ST,40.4812,-80.0022,Outbound,Bus,-37.6022732,38.6386368,Attractor,0.013593274267056886
N50360,0.025,0.1909091,SPRING GARDEN AVE AT MONETA ST,40.4578,-79.9948,Outbound,Bus,-0.1659091,0.2159091,Attractor,0.1309523747165536
E04920,4.043182,10.456818,BAUM BLVD AT MILLVALE AVE,40.4543,-79.9479,Outbound,Bus,-6.413636,14.5,Attractor,0.3866550990941986
E41080,0.07272727500000001,0.2431818,MURRAY AVE AT AYLESBORO AVE,40.4398,-79.9231,Outbound,Bus,-0.170454525,0.315909075,Attractor,0.2990654522665759
E20930,8.8045455,1.7295454749999999,FRANKSTOWN RD AT CRESCENT HILLS RD FS,40.473,-79.8203,Inbound,Bus,7.075000025,10.534090975,Generator,5.090670136904032
E25100,8.1,1.1818182,GREENFIELD AVE AT DELEVAN ST,40.4235,-79.9316,Inbound,Bus,6.918181799999999,9.2818182,Generator,6.853846048402368
W16850,0.025,0.0,NOBLESTOWN RD AT #2793,40.419,-80.0664,Inbound,Bus,0.025,0.025,Generator,
S70325,0.05,0.05,STATE ST AT FRANCIS AVE,40.2966,-79.8746,Inbound,Bus,0.0,0.1,Balanced,1.0
S08220,5.58181825,32.347728,BROWNSVILLE RD AT BISCAYNE DR,40.3874,-79.9841,Outbound,Bus,-26.765909749999995,37.929546249999994,Attractor,0.17255673257794182
N37040,0.05,3.5613634999999997,MT TROY RD AT KINKURA DR,40.4795,-79.9876,Outbound,Bus,-3.5113635,3.6113634999999995,Attractor,0.014039566587347797
X04500,1.1818181,6.1522725000000005,COCHRAN RD AT MCCULLY RD,40.3858,-80.054,Outbound,Bus,-4.9704544,7.334090600000001,Attractor,0.19209456343164252
E12660,0.090909090909091,0.02272727272727275,CENTER RD AT MCKENZIE DR FS,40.4572,-79.7583,Inbound,Bus,0.06818181818181825,0.11363636363636374,Generator,4.0
S70461,0.85,5.602272699999999,LEBANON SCHOOL RD AT LIVINGSTON RD FS,40.3463,-79.9263,Both,Bus,-4.7522727,6.452272699999999,Attractor,0.15172413866965098
S44680,1.238636363636365,1.379545454545455,STILLEY RD AT HWY RT 51 FS,40.3612,-79.9821,Outbound,Bus,-0.14090909090908998,2.61818181818182,Attractor,0.8978583196046136
E30310,0.8227272727272725,200.131818181818,HWY RT 286 OPP ALPINE VILLAGE PARK AND RIDE,40.4291,-79.7194,Outbound,Bus,-199.30909090909074,200.95454545454527,Attractor,0.004110926889095826
E55260,1.4204545,2.5522725,UPLAND ST AT #7500,40.4609,-79.8901,Inbound,Bus,-1.131818,3.972727,Attractor,0.556545000582814
E27450,1.5272725,22.461365,HAWKINS AVE AT MIDDLE ST,40.4055,-79.8618,Outbound,Bus,-20.934092500000002,23.9886375,Attractor,0.0679955336641384
N71258,0.025,0.68636365,JACKS RUN RD AT YORK DR,40.4999,-80.0318,Outbound,Bus,-0.66136365,0.71136365,Attractor,0.0364238403359502
E51270,0.6431818,4.390909,SHADY AVE AT AYLESBORO AVE,40.4401,-79.9196,Outbound,Bus,-3.7477272,5.0340907999999995,Attractor,0.14648033015487227
W22160,1.3522726999999999,0.43181815,STEUBENVILLE PIKE AT DEVASSIE RD,40.4459,-80.1516,Inbound,Bus,0.9204545499999999,1.78409085,Generator,3.131579114958461
S70633,0.3113636363636365,0.093181818181818,COMMONWEALTH AVE AT CLONMEL ST,40.3802,-79.862,Outbound,Bus,0.2181818181818185,0.40454545454545454,Generator,3.341463414634154
N52365,0.48636365000000004,0.0,THOMPSON RUN RD OPP WOODBRIDGE DR,40.5185,-79.9927,Inbound,Bus,0.48636365000000004,0.48636365000000004,Generator,
S27380,17.4113635,1.71136365,KENNYWOOD BLVD AT GLENN ST,40.3906,-79.869,Inbound,Bus,15.699999850000001,19.12272715,Generator,10.173970622783767
