stop_id,avg_daily_usage,stop_name,pct_stops,cum_pct_ridership
N01935,344.552272727273,4TH AVE AT CENTRAL CITY PLAZA,1.9496948950736714,47.52594898853296
N53500,344.20225300000004,WATERWORKS MALL AT GIANT EAGLE,1.9645780622116384,47.658433914965705
E19770,343.31136200000003,FORBES AVE AT SHADY AVE,1.9794612293496057,47.79057593362385
E41330,342.59090549999996,MURRAY AVE AT PHILLIPS AVE,1.9943443964875727,47.92244064547887
W08033,334.1068275,GREENTREE RD AT ARLA DR FS,2.0092275636255397,48.051039799250304
N53540,333.690912,WATERWORKS MALL OPP GIANT EAGLE,2.0241107307635064,48.17947886535834
W19480,331.929563,PARK MANOR BLVD AT IKEA,2.0389938979014732,48.307239980666644
E19800,331.4795425,FORBES AVE AT WIGHTMAN ST,2.0538770650394405,48.434827881150476
P00390,330.4431885,FOURTH AVE AT WOOD ST,2.0687602321774072,48.562016884525846
P00615,328.67272560000004,FIFTH AVE AT WILLIAM PENN PL FS,2.083643399315374,48.68852442912222
P02030,325.32955914999997,GRANT ST AT LIBERTY AVE FS (FED BLDG),2.0985265664533412,48.81374517458431
N13585,324.45909500000005,CEDAR AVE AT PRESSLEY ST,2.1134097335913085,48.93863087465412
E09550,322.8204545454546,BRADDOCK HILLS SHPG CTR AT GIANT EAGLE,2.1282929007292752,49.06288585497072
W26155,321.4772727272725,WEST BUSWAY AT CRAFTON STATION A,2.143176067867242,49.18662383883301
N43030,318.272745,PERRY HWY AT LOWER PARK AND RIDE LOT SHELTE,2.1580592350052092,49.309128386201195
E17316,316.07727192,EAST BUSWAY AT WILKINSBURG STATION D,2.172942402143176,49.430787886545566
E01130,315.91364475,FIFTH AVE AT CRAFT AVE (CARLOW UNIV),2.187825569281143,49.552384406089004
E01540,313.920459,FIFTH AVE AT PRIDE ST,2.20270873641911,49.673213739871294
P02800,313.5181815,PENN AVE AT 11TH ST,2.217591903557077,49.79388823531499
S39570,312.997731,SOUTH BUSWAY AT STATION SQUARE,2.232475070695044,49.91436240712453
E41200,311.331811,MURRAY AVE AT FORWARD AVE,2.247358237833011,50.03419535916657
E41340,310.886387,MURRAY AVE AT PHILLIPS AVE,2.262241404970978,50.153856865596744
E01140,310.15909,FIFTH AVE AT CRAIG ST,2.277124572108945,50.27323843228597
W26145,307.25454545454573,WEST BUSWAY AT CARNEGIE STATION,2.2920077392469116,50.391502027296994
P01330,303.2704565,BLVD OF ALLIES AT WOOD ST,2.3068909063848784,50.508232129347284
E13650,302.284095,CENTRE AVE AT MOREWOOD AVE,2.3217740735228456,50.624582576617215
S00160,296.8522745,S 18TH ST AT ARLINGTON AVE,2.3366572406608124,50.738842292832764
E17301,296.0068298,EAST BUSWAY AT HOMEWOOD STATION A,2.3515404077987796,50.85277659374986
E15660,295.67728,CRAIG ST AT BAYARD ST,2.366423574936747,50.966584049532656
N53630,292.625,WEST VIEW PLAZA FIRE LANE AT GIANT EAGLE,2.3813067420747136,51.07921666962591
E15650,283.56818499999997,CRAIG ST AT BAYARD ST,2.3961899092126804,51.188363282702824
