route_id,route_name,mode,month,otp,rolling_mean,rolling_std,z_score,known_event
58,GREENFIELD,BUS,2022-04,0.6035,0.6938166666666667,0.04144959333791817,-2.178951815771974,
58,GREENFIELD,BUS,2022-09,0.4009,0.667325,0.04495537433742703,-5.926432688564917,
59,MON VALLEY,BUS,2020-04,0.7671,0.6926249999999999,0.020174832431432085,3.691480474651633,COVID-19 reduced service
59,MON VALLEY,BUS,2021-01,0.7742,0.7124166666666666,0.02635481095750941,2.3442905142800567,
59,MON VALLEY,BUS,2021-12,0.6742,0.74485,0.019242495585646623,-3.6715611904673784,
59,MON VALLEY,BUS,2022-01,0.6764,0.7411500000000001,0.027321470078909043,-2.369931040057182,
59,MON VALLEY,BUS,2022-07,0.6611,0.7100416666666667,0.024469812880858966,-2.000083405008394,
59,MON VALLEY,BUS,2022-08,0.6294,0.704025,0.026978817448307504,-2.7660589698931224,
59,MON VALLEY,BUS,2022-09,0.5882,0.6950083333333333,0.03229470709049115,-3.307301504053029,
59,MON VALLEY,BUS,2022-12,0.5859,0.6736166666666666,0.03611166604080244,-2.4290395953361976,
59,MON VALLEY,BUS,2024-01,0.7082,0.640825,0.0324636334996566,2.0753992309798828,
59,MON VALLEY,BUS,2025-02,0.7618,0.6576333333333333,0.041519312775302006,2.508872611413522,
6,SPRING HILL,BUS,2020-07,0.7807,0.8189000000000001,0.012717847159155709,-3.003653017837972,
6,SPRING HILL,BUS,2020-09,0.7756,0.8142,0.017488333773742554,-2.2071856872925846,
6,SPRING HILL,BUS,2020-12,0.7613,0.8077583333333332,0.022994958274817727,-2.0203704124225697,
6,SPRING HILL,BUS,2021-07,0.7359,0.7781083333333333,0.009192235689411023,-4.591737501025468,
6,SPRING HILL,BUS,2021-08,0.7328,0.774375,0.015186843887809895,-2.7375668247548957,
6,SPRING HILL,BUS,2021-11,0.7229,0.7648916666666667,0.018375055143185926,-2.2852539129515836,
6,SPRING HILL,BUS,2022-05,0.6992,0.7579250000000001,0.021908990475061344,-2.6804064781919443,
6,SPRING HILL,BUS,2022-10,0.6791,0.74465,0.02876495658388306,-2.27881449460374,
6,SPRING HILL,BUS,2023-01,0.8185,0.7346166666666666,0.03467070634970994,2.4194296039784953,
6,SPRING HILL,BUS,2024-03,0.5279,0.7233416666666667,0.04699080100176847,-4.15914737566,
6,SPRING HILL,BUS,2024-04,0.4886,0.70425,0.07197231159524849,-2.9962911461389963,
6,SPRING HILL,BUS,2025-07,0.5364,0.6216083333333333,0.03560307592261261,-2.3932857239229404,
60,MCKEESPORT - WALNUT,BUS,2020-04,0.7562,0.8070166666666667,0.025370807610083704,-2.0029581812157016,COVID-19 reduced service
60,MCKEESPORT - WALNUT,BUS,2020-08,0.8672,0.801975,0.026405237944564956,2.4701538436022834,
60,MCKEESPORT - WALNUT,BUS,2021-07,0.7375,0.8183583333333333,0.03199859253533557,-2.5269340594916043,
60,MCKEESPORT - WALNUT,BUS,2022-01,0.8817,0.7985416666666668,0.038172109245395644,2.1785103044407705,
60,MCKEESPORT - WALNUT,BUS,2022-09,0.6705,0.8059916666666666,0.0504723769336588,-2.684471683288418,
60,MCKEESPORT - WALNUT,BUS,2023-07,0.6167,0.7220583333333334,0.037934092565762016,-2.777404867420661,
60,MCKEESPORT - WALNUT,BUS,2023-09,0.5499,0.6984416666666666,0.03929294311689796,-3.7803649939061477,
60,MCKEESPORT - WALNUT,BUS,2023-12,0.84,0.6809249999999999,0.056826884242646605,2.7992912530759484,
60,MCKEESPORT - WALNUT,BUS,2024-01,0.8684,0.6913999999999999,0.07286132531921595,2.4292723090684607,
61A,NORTH BRADDOCK,BUS,2019-09,0.5537,0.6102375,0.026748614783893815,-2.113660855217184,
61A,NORTH BRADDOCK,BUS,2019-12,0.6815,0.6081909090909091,0.030606876826800043,2.3951836485616154,
61A,NORTH BRADDOCK,BUS,2020-03,0.7424,0.6143249999999999,0.03814108081130562,3.3579279159293405,COVID-19 shutdown begins
61A,NORTH BRADDOCK,BUS,2020-04,0.7419,0.6246833333333334,0.05317516223565167,2.2043499584864055,COVID-19 reduced service
61A,NORTH BRADDOCK,BUS,2021-08,0.6494,0.7185666666666667,0.018890995129152967,-3.661356439604778,
61A,NORTH BRADDOCK,BUS,2021-09,0.5923,0.7108916666666666,0.026071212209266198,-4.54875921053325,
61A,NORTH BRADDOCK,BUS,2021-10,0.6113,0.6990666666666666,0.04190847892802352,-2.0942460550143833,
61A,NORTH BRADDOCK,BUS,2022-02,0.4731,0.6891333333333334,0.04820017603387935,-4.482002994791679,
61A,NORTH BRADDOCK,BUS,2022-04,0.4671,0.6541833333333332,0.08698743726782758,-2.1506937002560282,
61A,NORTH BRADDOCK,BUS,2022-09,0.3953,0.5977083333333334,0.09287986823979909,-2.179248713087658,
61A,NORTH BRADDOCK,BUS,2025-04,0.4408,0.520075,0.028181751832767412,-2.812990493650771,
61B,BRADDOCK-SWISSVALE,BUS,2019-09,0.5322,0.613275,0.023335977741308758,-3.4742491143400045,
61B,BRADDOCK-SWISSVALE,BUS,2019-12,0.6794,0.6039181818181819,0.03355132838448632,2.249741569598176,
61B,BRADDOCK-SWISSVALE,BUS,2020-03,0.7311,0.60655,0.040350340766838654,3.0867149479530434,COVID-19 shutdown begins
61B,BRADDOCK-SWISSVALE,BUS,2020-04,0.7407,0.614525,0.053789845696004736,2.345702955035094,COVID-19 reduced service
61B,BRADDOCK-SWISSVALE,BUS,2021-04,0.6833,0.7186666666666667,0.014053814321019258,-2.516517285543707,
61B,BRADDOCK-SWISSVALE,BUS,2021-05,0.6604,0.7138833333333334,0.015560371188218463,-3.4371502251712576,
61B,BRADDOCK-SWISSVALE,BUS,2021-06,0.6562,0.7085166666666667,0.021445611262545728,-2.439504569311883,
61B,BRADDOCK-SWISSVALE,BUS,2021-08,0.6256,0.7042166666666666,0.026344184569009617,-2.984213326501989,
61B,BRADDOCK-SWISSVALE,BUS,2021-09,0.5754,0.6970416666666667,0.03456349777999702,-3.5193679598325986,
61B,BRADDOCK-SWISSVALE,BUS,2022-02,0.4939,0.6703916666666667,0.0485972774832896,-3.6317192198133776,
61B,BRADDOCK-SWISSVALE,BUS,2022-03,0.4568,0.6521666666666667,0.06833115000207463,-2.859115742391795,
61B,BRADDOCK-SWISSVALE,BUS,2022-04,0.3875,0.62935,0.08373646430645022,-2.88822799007732,
61B,BRADDOCK-SWISSVALE,BUS,2024-04,0.48,0.566175,0.034407164290964326,-2.5045655977708816,
61C,MCKEESPORT-HOMESTEAD,BUS,2019-12,0.6754,0.5833090909090909,0.03245120812991264,2.837826829812916,
61C,MCKEESPORT-HOMESTEAD,BUS,2020-03,0.7135,0.5910166666666666,0.0411280889049041,2.9780944506451044,COVID-19 shutdown begins
61C,MCKEESPORT-HOMESTEAD,BUS,2020-04,0.729,0.5989416666666666,0.054024715864522815,2.407385790967957,COVID-19 reduced service
61C,MCKEESPORT-HOMESTEAD,BUS,2021-06,0.6421,0.7023333333333334,0.024731736450939883,-2.4354672164980276,
61C,MCKEESPORT-HOMESTEAD,BUS,2021-07,0.618,0.6998416666666666,0.029172978105005215,-2.805392934930596,
61C,MCKEESPORT-HOMESTEAD,BUS,2021-08,0.5894,0.6963583333333333,0.03606913710521941,-2.965369895634564,
61C,MCKEESPORT-HOMESTEAD,BUS,2021-09,0.586,0.687925,0.047543551804443314,-2.1438238442773296,
61C,MCKEESPORT-HOMESTEAD,BUS,2022-09,0.4645,0.6308666666666666,0.06113008979862426,-2.7215184406683246,
