stop_id,stop_name,stop_lat,stop_lon,classification,signal_dist_m,shape_id
13620,BEATTY RD + BRUNNER DR,40.451725,-79.755341,mid_block,NaN,shp-77-59
13629,HWY RT 286 + #1610,40.435106,-79.714115,mid_block,NaN,shp-P12-70
1363,BEAVER ST + BEAVER CT,40.536419,-80.176705,mid_block,NaN,shp-14-07
13631,HWY RT 286 + WESTINGHOUSE #2,40.44205,-79.713245,near_side,22.915378149696732,shp-P12-70
13633,HWY RT 286 OPP NEW TEXAS RD - PLUM PARK AND RIDE,40.450647,-79.713551,near_side,19.302865530949212,shp-P12-70
13634,HWY RT 286 + PINE VALLEY,40.454971,-79.710756,far_side,13.288903973134602,shp-P12-70
13635,HWY RT 286 + KANE (YMCA),40.457768,-79.708463,near_side,22.866992290255062,shp-P12-70
13636,HWY RT 286 + SANDUNE,40.463377,-79.70545,near_side,26.319447655260692,shp-P12-70
13637,OLD ABERS CREEK RD + HOLIDAY PARK VFD,40.466695,-79.705973,mid_block,NaN,shp-P12-70
13638,FIESTA DR + SUN VALLEY,40.471518,-79.707606,mid_block,NaN,shp-P12-70
1364,BEAVER ST + BOUNDARY,40.534951,-80.17536,mid_block,NaN,shp-14-07
13640,FIESTA DR + RIVIERA,40.474728,-79.709107,mid_block,NaN,shp-P12-70
1365,BEAVER ST + MCKOWN,40.534035,-80.173831,mid_block,NaN,shp-14-07
1366,BEAVER ST + OSBORNE,40.533115,-80.172087,mid_block,NaN,shp-14-07
1368,BEAVER ST + #1446,40.529931,-80.165589,mid_block,NaN,shp-14-07
1370,BEAVER ST + SYCAMORE,40.52842,-80.161725,mid_block,NaN,shp-14-07
13706,WM PENN HWY + PENN CENTER,40.430082,-79.811688,near_side,26.138128012203644,shp-P67-10
13707,WM PENN HWY + HAWTHORNE,40.43288,-79.819061,mid_block,NaN,shp-P67-10
1371,BEAVER ST + RIVER,40.526691,-80.159254,near_side,24.763423621225492,shp-14-07
1373,OHIO RIVER BLVD OPP GLENFIELD PARK AND RIDE,40.51785,-80.131232,mid_block,NaN,shp-14-07
1376,OHIO RIVER BLVD + WALLISTON,40.51194,-80.103236,mid_block,NaN,shp-14-07
1377,OHIO RIVER BLVD + ALLEGHENY,40.5114,-80.101116,near_side,13.638553693291419,shp-14-07
1378,OHIO RIVER BLVD + PENNSYLVANIA,40.511049,-80.099867,mid_block,NaN,shp-14-07
13789,FRANKSTOWN RD + CHAMPA ST,40.462013,-79.859627,mid_block,NaN,shp-77-58
1379,OHIO RIVER BLVD + MAPLE,40.510479,-80.09806,mid_block,NaN,shp-14-07
13791,FRANKSTOWN RD + HOWARD ST,40.462757,-79.856728,mid_block,NaN,shp-77-58
13792,FRANKSTOWN RD + BON AIR RD,40.463679,-79.855552,mid_block,NaN,shp-77-58
13793,FRANKSTOWN RD + ORIN ST,40.464847,-79.853228,mid_block,NaN,shp-77-58
13794,FRANKSTOWN RD + CURTIS ST,40.462707,-79.850078,mid_block,NaN,shp-77-58
13795,FRANKSTOWN RD + CRAB HOLLOW DR,40.461843,-79.848849,mid_block,NaN,shp-77-58
13796,FRANKSTOWN RD + DUFFIELD AVE,40.461323,-79.847962,mid_block,NaN,shp-77-58
13797,FRANKSTOWN RD AT HEBRON CHURCH,40.460423,-79.844364,mid_block,NaN,shp-77-58
1380,OHIO RIVER BLVD + WILLOW,40.510135,-80.094113,mid_block,NaN,shp-14-07
1381,OHIO RIVER BLVD + MEMORIAL,40.50872,-80.090674,mid_block,NaN,shp-14-07
1382,OHIO RIVER BLVD + BRIGHTON (#7139),40.504826,-80.084668,far_side,28.843186004132452,shp-14-07
1383,OHIO RIVER BLVD + DICKSON,40.503591,-80.08116,mid_block,NaN,shp-14-07
1384,OHIO RIVER BLVD + MONITOR,40.501564,-80.075483,near_side,11.380307355874868,shp-14-07
13840,OLD WM PENN HWY + BEATTY,40.440259,-79.742323,mid_block,NaN,shp-P12-70
1385,OHIO RIVER BLVD + HARRISON,40.500448,-80.073567,mid_block,NaN,shp-14-07
1386,OHIO RIVER BLVD + BIRMINGHAM AVE BRIDGE,40.499137,-80.071566,mid_block,NaN,shp-14-07
1387,OHIO RIVER BLVD + ELIZABETH,40.495937,-80.067434,mid_block,NaN,shp-14-07
1388,OHIO RIVER BLVD + EAT-N-PARK,40.494148,-80.064288,mid_block,NaN,shp-14-07
1389,OHIO RIVER BLVD + RIVERVIEW,40.491819,-80.061533,near_side,38.31938076175193,shp-14-07
139,MCKNIGHT RD + NORTH HILLS VILLAGE (NORTH ENT),40.528288,-80.007259,near_side,6.111964762880916,shp-12-02
1390,OHIO RIVER BLVD + SPRING AVE (STEPS),40.488804,-80.057814,mid_block,NaN,shp-14-07
1391,OHIO RIVER BLVD + SHILOH,40.487869,-80.056511,mid_block,NaN,shp-14-07
1392,OHIO RIVER BLVD + KENDALL,40.486328,-80.054165,near_side,16.940731584172624,shp-14-07
13931,HWY RT 286 + DAY CHEVROLET,40.431525,-79.716964,mid_block,NaN,shp-P12-70
1395,CALIFORNIA AVE + MARSHALL AVE,40.462166,-80.031004,near_side,5.186723622445574,shp-13-02
1397,BEAVER AVE + PENNSYLVANIA,40.453468,-80.029129,mid_block,NaN,shp-14-07
1398,BEAVER AVE + NORTH,40.452,-80.028656,mid_block,NaN,shp-14-07
1400,BEAVER AVE + NORTH POINTE,40.44961,-80.027035,mid_block,NaN,shp-14-07
14023,GREENSBURG PIKE + UNION,40.381135,-79.817004,mid_block,NaN,shp-P76-65
14024,GREENSBURG PIKE + HILDA,40.380808,-79.814711,mid_block,NaN,shp-P76-65
1407,EAST BUSWAY + PENN STATION C,40.444022,-79.992052,mid_block,NaN,shp-P1-01
1408,LIBERTY AVE + SMITHFIELD ST,40.443417,-79.996451,near_side,22.604399739576802,shp-31-53
1410,LIBERTY AVE + 6TH ST NS,40.442127,-80.001396,mid_block,NaN,shp-16-51
14108,STATION ST. + HERMAN,40.39328,-79.808411,mid_block,NaN,shp-69-10
1413,WESTERN AVE + MANHATTAN FS,40.450377,-80.025365,mid_block,NaN,shp-14-01
1414,CHATEAU ST + NORTH,40.451778,-80.027579,mid_block,NaN,shp-14-01
1415,CHATEAU ST + SHEFFIELD,40.452677,-80.02788,mid_block,NaN,shp-14-01
1416,CHATEAU ST + PENNSYLVANIA,40.453522,-80.028151,mid_block,NaN,shp-14-01
14164,FRANKSTOWN RD + 1ST REFORMED CHURCH,40.481163,-79.822136,mid_block,NaN,shp-77-08
14165,FRANKSTOWN RD + CRESTVIEW RD,40.479902,-79.822576,mid_block,NaN,shp-77-08
14179,UNIVERSAL RD + JOSLYN,40.46312,-79.802682,mid_block,NaN,shp-P16-95
1418,CHATEAU ST + JUNIATA,40.456372,-80.029081,mid_block,NaN,shp-17-52
14186,UNIVERSAL RD + JOSLYN,40.463295,-79.802536,mid_block,NaN,shp-P16-44
14187,UNIVERSAL RD + STOTLER,40.460789,-79.804611,mid_block,NaN,shp-P16-44
14188,UNIVERSAL RD #1048,40.460368,-79.807214,mid_block,NaN,shp-P16-44
1419,CALIFORNIA AVE + MARSHALL AVE,40.462064,-80.030585,far_side,3.529563818897661,shp-13-54
14190,UNIVERSAL RD + FREY,40.460517,-79.811247,mid_block,NaN,shp-P16-44
14191,UNIVERSAL RD + COLLINS,40.461216,-79.812707,mid_block,NaN,shp-P16-44
14192,UNIVERSAL RD + GREENWAY,40.462283,-79.814749,mid_block,NaN,shp-P16-44
14193,UNIVERSAL RD + POPLAR RIDGE RD FS,40.464636,-79.820254,mid_block,NaN,shp-P16-44
14194,UNIVERSAL RD + VOLUNTEER FIRE CO,40.466121,-79.824354,mid_block,NaN,shp-P16-44
1421,OHIO RIVER BLVD + MILLERTON,40.481481,-80.045977,mid_block,NaN,shp-14-01
1422,OHIO RIVER BLVD + KENDALL,40.486275,-80.053883,near_side,15.05748573226985,shp-14-01
14221,UNIVERSAL RD + #150,40.466181,-79.822564,mid_block,NaN,shp-P16-95
14226,UNIVERSAL RD + FREY,40.460536,-79.811485,mid_block,NaN,shp-P16-95
14227,UNIVERSAL RD + #1048,40.460306,-79.806934,mid_block,NaN,shp-P16-95
14228,UNIVERSAL RD + STOTLER,40.460592,-79.804698,mid_block,NaN,shp-P16-95
1424,OHIO RIVER BLVD + SHILOH,40.487903,-80.056318,mid_block,NaN,shp-14-01
14242,FRANKSTOWN RD + 1ST REFORMED CHURCH,40.481488,-79.821606,mid_block,NaN,shp-77-58
14248,VERONA RD + THIRD ST,40.47795,-79.845127,mid_block,NaN,shp-P78-61
1425,OHIO RIVER BLVD + SPRING AVE (STEPS),40.488865,-80.057664,mid_block,NaN,shp-14-01
1427,OHIO RIVER BLVD + EAT-N-PARK,40.494317,-80.064299,mid_block,NaN,shp-14-01
1429,OHIO RIVER BLVD + LOCUST,40.497706,-80.069651,mid_block,NaN,shp-14-01
1430,OHIO RIVER BLVD + BIRMINGHAM AVE BRIDGE,40.499159,-80.07141,mid_block,NaN,shp-14-01
14305,HULTON RD + THE FAIRWAYS,40.525983,-79.82177,mid_block,NaN,shp-P16-51
14308,HULTON RD + 10TH,40.52399,-79.831644,mid_block,NaN,shp-P16-51
14309,HULTON RD + 9TH,40.523839,-79.832854,mid_block,NaN,shp-P16-51
1431,OHIO RIVER BLVD + HARRISON,40.500467,-80.073427,mid_block,NaN,shp-14-01
14311,HULTON RD + 5TH,40.525024,-79.838369,mid_block,NaN,shp-P16-51
14319,ALLEGHENY RIVER BLVD + CENTER,40.506754,-79.842946,near_side,21.22658738900159,shp-P78-61
1432,OHIO RIVER BLVD + FISK,40.50139,-80.074861,near_side,19.199140657465176,shp-14-01
14320,ALLEGHENY RIVER BLVD + SOUTH,40.504978,-79.843143,near_side,12.214406601573,shp-P78-61
14321,WILDWOOD AVE + #444,40.503695,-79.841251,mid_block,NaN,shp-P78-61
14322,WILDWOOD AVE + FOOD PARK,40.503574,-79.840097,mid_block,NaN,shp-P78-61
14323,VERONA RD + 2ND ST,40.50156,-79.837734,mid_block,NaN,shp-P78-61
14324,VERONA RD + ELLIOTT,40.49901,-79.837516,mid_block,NaN,shp-P78-61
14325,VERONA RD + RIVERVIEW,40.497303,-79.836883,mid_block,NaN,shp-P78-61
14326,VERONA RD + RAITHEL,40.496224,-79.83683,mid_block,NaN,shp-P78-61
14327,VERONA RD + RIVERSIDE,40.493561,-79.836495,mid_block,NaN,shp-P78-61
14328,VERONA RD + GALETON,40.490444,-79.836174,mid_block,NaN,shp-P78-61
1433,OHIO RIVER BLVD + LAUREL,40.501937,-80.076208,mid_block,NaN,shp-14-01
14330,VERONA RD + POKETA,40.486653,-79.837343,near_side,13.897302223348415,shp-P78-61
14331,VERONA RD + ARTHUR,40.484963,-79.83745,mid_block,NaN,shp-P78-61
14332,VERONA RD + HOMESTEAD,40.481787,-79.838084,mid_block,NaN,shp-P78-61
14333,VERONA RD + MAPLE,40.479959,-79.839313,mid_block,NaN,shp-P78-61
14334,VERONA RD + RANDOLPH,40.478855,-79.840787,mid_block,NaN,shp-P78-61
1434,OHIO RIVER BLVD + DICKSON,40.503582,-80.080877,mid_block,NaN,shp-14-01
14340,VERONA RD + GRAHAM BLVD EXT,40.46329,-79.865765,mid_block,NaN,shp-79-52
1435,OHIO RIVER BLVD + BRIGHTON,40.504964,-80.084785,near_side,12.318059759598922,shp-14-01
14355,HAMILTON AVE + JULIUS,40.458267,-79.911563,mid_block,NaN,shp-75-02
14357,HAMILTON AVE + ENTERPRISE,40.459349,-79.914352,mid_block,NaN,shp-75-02
14358,HAMILTON AVE + EAST LIBERTY BLVD,40.459819,-79.91552,near_side,28.61767222157373,shp-P17-61
1436,OHIO RIVER BLVD + MEMORIAL DR,40.508833,-80.090682,mid_block,NaN,shp-14-01
14363,BAUM BLVD + GRAHAM ST,40.457481,-79.936798,near_side,17.762744676789733,shp-77-08
14364,BAUM BLVD + LIBERTY AVE,40.456721,-79.939483,near_side,21.20581427689897,shp-77-08
14365,BAUM BLVD + CYPRESS ST FS,40.455891,-79.942307,far_side,39.04149203417303,shp-77-08
14366,BAUM BLVD + MOREWOOD AVE,40.455071,-79.944977,near_side,28.155677983172115,shp-77-08
14367,BAUM BLVD + MILLVALE AVE,40.454454,-79.947569,near_side,14.485401379739109,shp-77-08
14368,BAUM BLVD + ENFIELD ST,40.454144,-79.949348,mid_block,NaN,shp-77-08
14369,BAUM BLVD + MELWOOD AVE,40.454077,-79.951806,near_side,14.86880616825158,shp-77-08
14370,CRAIG ST + BAUM BLVD FS,40.454418,-79.953522,mid_block,NaN,shp-77-08
14371,HULTON RD + RIVERVIEW HS,40.526325,-79.844132,mid_block,NaN,shp-P78-61
1438,OHIO RIVER BLVD + ORCHARD,40.51058,-80.097923,mid_block,NaN,shp-14-01
14382,FRANKSTOWN RD + SPRING GROVE RD,40.47443,-79.822022,near_side,15.696518694457673,shp-77-08
14384,FRANKSTOWN RD + PARKRIDGE DR FS,40.470882,-79.821251,mid_block,NaN,shp-77-08
14385,FRANKSTOWN RD + HARVARD DR,40.469486,-79.823647,mid_block,NaN,shp-77-08
14386,FRANKSTOWN RD + LIME HOLLOW RD,40.468456,-79.824669,near_side,8.92623985792509,shp-77-08
14387,FRANKSTOWN RD + RODI RD,40.466393,-79.826126,near_side,19.951575251395095,shp-77-08
14388,FRANKSTOWN RD + DUFF RD,40.465041,-79.828292,near_side,41.55882143560075,shp-77-08
1439,OHIO RIVER BLVD + PENNSYLVANIA,40.511139,-80.09971,mid_block,NaN,shp-14-01
14390,FRANKSTOWN RD + BANYON DR,40.466568,-79.832756,mid_block,NaN,shp-77-08
14391,FRANKSTOWN RD + HIGHPOINT DR FS,40.467469,-79.834708,mid_block,NaN,shp-77-08
14393,FRANKSTOWN RD + ERHARDT DR,40.465916,-79.838623,mid_block,NaN,shp-77-08
14394,FRANKSTOWN RD + BARTHOLOMEW CHURCH DR,40.464932,-79.839371,mid_block,NaN,shp-77-08
14396,FRANKSTOWN RD + COAL HOLLOW RD,40.460444,-79.842425,near_side,36.305741030830205,shp-77-08
14397,FRANKSTOWN RD + #10485,40.460592,-79.844448,mid_block,NaN,shp-77-08
14399,FRANKSTOWN RD + CRAB HOLLOW DR,40.461884,-79.848788,mid_block,NaN,shp-77-08
1440,OHIO RIVER BLVD + ALLEGHENY,40.511481,-80.100904,near_side,11.696087847426128,shp-14-01
14400,FRANKSTOWN RD + CURTIS ST,40.46283,-79.850126,mid_block,NaN,shp-77-08
14401,FRANKSTOWN RD + FRANKSTOWN GARDENS,40.463667,-79.851234,mid_block,NaN,shp-77-08
14402,FRANKSTOWN RD + MCCLUTCHEON LN,40.464876,-79.85307,mid_block,NaN,shp-77-08
14404,FRANKSTOWN RD + HOWARD ST,40.463037,-79.856477,mid_block,NaN,shp-77-08
14406,FRANKSTOWN RD + CHAMPA ST,40.462151,-79.859425,mid_block,NaN,shp-77-08
14408,FRANKSTOWN RD + GRAHAM BLVD,40.46143,-79.862717,near_side,38.359812410281485,shp-77-08
1441,OHIO RIVER BLVD + HAZELWOOD,40.512184,-80.103676,near_side,22.729984813272324,shp-14-01
14415,BAUM BLVD + MILLVALE AVE,40.454308,-79.947853,near_side,21.544331665599064,shp-77-58
14416,BAUM BLVD + MOREWOOD AVE,40.454888,-79.945335,near_side,16.978675876898176,shp-77-58
14417,BAUM BLVD + CYPRESS ST,40.455864,-79.942077,near_side,15.51417840655217,shp-77-58
14421,HAMILTON AVE + ENTERPRISE,40.459316,-79.91462,mid_block,NaN,shp-75-51
14422,HAMILTON AVE + JULIUS,40.458202,-79.911682,mid_block,NaN,shp-75-51
14435,VERONA RD + GIANT EAGLE,40.462195,-79.865903,mid_block,NaN,shp-79-03
14436,VERONA RD + GRAHAM BLVD EXT,40.463244,-79.86566,mid_block,NaN,shp-79-03
1444,OHIO RIVER BLVD + KILBUCK (I-79 ENT),40.517883,-80.130653,mid_block,NaN,shp-14-01
14442,VERONA RD + RANDOLPH,40.478847,-79.840684,mid_block,NaN,shp-P78-15
14443,VERONA RD + MAPLE,40.479761,-79.839445,mid_block,NaN,shp-P78-15
14444,VERONA RD + ROSEDALE,40.481711,-79.838047,mid_block,NaN,shp-P78-15
14445,VERONA RD + BRINLEY,40.484391,-79.837354,mid_block,NaN,shp-P78-15
14446,VERONA RD + POKETA,40.486442,-79.837308,near_side,10.495817284408654,shp-P78-15
14448,VERONA RD + GALETON,40.490376,-79.836093,mid_block,NaN,shp-P78-15
14449,VERONA RD + QUINCY,40.493472,-79.836379,mid_block,NaN,shp-P78-15
14450,VERONA RD + RAITHEL FS,40.496046,-79.836745,mid_block,NaN,shp-P78-15
14451,VERONA RD + RIVERVIEW,40.497389,-79.836822,mid_block,NaN,shp-P78-15
14452,VERONA RD + ELLIOTT,40.498911,-79.837415,mid_block,NaN,shp-P78-15
14453,VERONA RD + 2ND,40.501444,-79.837624,mid_block,NaN,shp-P78-15
14456,ALLEGHENY RIVER BLVD + SOUTH,40.504742,-79.843076,near_side,15.399873773505073,shp-P78-15
1446,BEAVER ST + RIVER,40.526582,-80.158875,near_side,12.810383283122498,shp-14-01
14466,HULTON RD + 5TH ST,40.525004,-79.838598,mid_block,NaN,shp-P16-01
14468,HULTON RD + 9TH,40.523697,-79.833183,mid_block,NaN,shp-P16-01
14469,HULTON RD + 10TH,40.523865,-79.831764,mid_block,NaN,shp-P16-01
1447,BEAVER ST + SYCAMORE,40.528281,-80.161418,mid_block,NaN,shp-14-01
14471,HULTON RD + 12TH,40.524319,-79.828995,mid_block,NaN,shp-P16-01
14473,HULTON RD + THE FAIRWAYS,40.525948,-79.821671,mid_block,NaN,shp-P16-01
14474,HULTON RD + COXCOMB,40.527034,-79.816721,near_side,17.919221582375954,shp-P16-01
1449,BEAVER ST + #1449,40.529967,-80.165513,mid_block,NaN,shp-14-01
14508,HULTON RD + 3RD,40.526027,-79.842532,mid_block,NaN,shp-P78-15
14510,FRANKSTOWN RD + ROBINSON BLVD FS,40.461225,-79.865464,mid_block,NaN,shp-77-58
14511,FRANKSTOWN RD + GRAHAM BLVD,40.461374,-79.863266,near_side,23.22061554639627,shp-77-58
14512,FRANKSTOWN RD + BEULAH RD FS,40.460712,-79.84186,mid_block,NaN,shp-77-58
14513,FRANKSTOWN RD + RITZLAND RD,40.462399,-79.840782,mid_block,NaN,shp-77-58
14514,FRANKSTOWN RD + VANCE ST,40.463322,-79.839954,mid_block,NaN,shp-77-58
14516,FRANKSTOWN RD + ERHARDT DR,40.465717,-79.838753,mid_block,NaN,shp-77-58
14517,FRANKSTOWN RD + HIGHLAND DR,40.467125,-79.836296,mid_block,NaN,shp-77-58
1452,BEAVER ST + OSBORNE,40.533083,-80.171872,mid_block,NaN,shp-14-01
14520,FRANKSTOWN RD + LONG RD,40.46576,-79.83233,near_side,18.285986500600636,shp-77-58
14522,FRANKSTOWN RD + RODI RD FS,40.466628,-79.825881,mid_block,NaN,shp-77-58
14523,FRANKSTOWN RD + LIME HOLLOW RD,40.468272,-79.824698,near_side,11.813617012508294,shp-77-58
14524,FRANKSTOWN RD + HARVARD DR FS,40.469431,-79.82357,mid_block,NaN,shp-77-58
14528,FRANKSTOWN RD + SHENANDOAH DR,40.474221,-79.821772,near_side,20.86506546881081,shp-77-58
1453,BEAVER ST + DAVIS LANE,40.533931,-80.173463,mid_block,NaN,shp-14-01
1455,BEAVER ST + NEVIN,40.536416,-80.176609,mid_block,NaN,shp-14-01
1456,BEAVER ST + ST ANDREWS CHURCH,40.537341,-80.177487,mid_block,NaN,shp-14-01
14568,WASHINGTON BLVD + HIGHLAND,40.474341,-79.908378,ambiguous,7.31226669788329,shp-P10-01
1457,BEAVER ST + STRAIGHT,40.538414,-80.178535,mid_block,NaN,shp-14-01
14570,WASHINGTON BLVD + LIBERTY WELDING,40.466916,-79.90861,mid_block,NaN,shp-P10-01
14571,WASHINGTON BLVD + SHETLAND,40.460079,-79.907074,mid_block,NaN,shp-P10-01
14572,WASHINGTON BLVD + FRANKSTOWN,40.458849,-79.907997,near_side,19.146379835344298,shp-P10-01
14573,FIFTH AVE + HAMILTON,40.457381,-79.909031,near_side,11.884388897415144,shp-P10-01
14577,WASHINGTON BLVD + HIGHLAND,40.474002,-79.908205,ambiguous,7.046986846619521,shp-P10-51
1458,BEAVER ST + BROAD,40.540066,-80.180142,near_side,34.661869836289625,shp-14-01
1459,BEAVER RD + BLACKBURN FS,40.541481,-80.181943,mid_block,NaN,shp-14-01
1460,BEAVER ST + GRIMES,40.542339,-80.183232,mid_block,NaN,shp-14-01
14601,CONNECTING RD + HAYMAKER RD,40.449637,-79.76173,mid_block,NaN,shp-77-09
14602,CENTER RD + HELMAR DR FS,40.452351,-79.761223,mid_block,NaN,shp-77-09
14605,CENTER RD + LORRAINE DR FS,40.454655,-79.760244,mid_block,NaN,shp-77-09
14606,CENTER RD + COTTAGE LN,40.456166,-79.759822,mid_block,NaN,shp-77-09
14610,CENTER RD + FOUR SEASONS APTS,40.460966,-79.759405,mid_block,NaN,shp-77-09
14612,CENTER RD + WIMBLEDON DR,40.467089,-79.757021,mid_block,NaN,shp-77-09
14614,MONROEVILLE-TRESTLE RD + FOUR SEASONS,40.4701,-79.754807,mid_block,NaN,shp-77-09
1462,BEAVER ST + GRANT,40.543882,-80.185546,mid_block,NaN,shp-14-01
14620,UNITY TRESTLE RD + #1049,40.478284,-79.761287,mid_block,NaN,shp-77-10
14623,UNITY TRESTLE RD + COLLEGE AVE,40.48457,-79.767443,mid_block,NaN,shp-77-10
14624,UNITY TRESTLE RD + JACKSON RD,40.485456,-79.769142,mid_block,NaN,shp-77-10
1463,BEAVER RD + ACADEMY,40.545031,-80.187257,near_side,16.75198826664466,shp-14-01
14630,UNITY TRESTLE RD + UNIVERSAL RD,40.490419,-79.783024,mid_block,NaN,shp-77-10
14634,LEECHBURG RD + BARCKHOFF ST FS,40.493752,-79.789271,mid_block,NaN,shp-77-10
14636,LEECHBURG RD + SUTTON DR,40.491851,-79.792853,mid_block,NaN,shp-77-10
1464,BEAVER RD + MEADOW FS,40.546983,-80.189306,mid_block,NaN,shp-14-01
14642,LEECHBURG RD + COURTNEY DR,40.486735,-79.804821,mid_block,NaN,shp-77-10
14643,LEECHBURG RD + CLOVERLEAF RD,40.486989,-79.808504,mid_block,NaN,shp-77-10
14645,LEECHBURG RD + RICHEY DR,40.486292,-79.814618,mid_block,NaN,shp-77-10
14646,LEECHBURG RD + SALTSBURG RD,40.485149,-79.817707,near_side,25.284193229072265,shp-77-10
14647,SALTSBURG RD + HULTON RD NS,40.484593,-79.818763,mid_block,NaN,shp-77-08
1465,BEAVER RD + QUAKER,40.548419,-80.18954,mid_block,NaN,shp-14-01
1466,BEAVER RD + CHESTNUT,40.550158,-80.1903,mid_block,NaN,shp-14-01
14671,SALTSBURG RD + STOTLER RD,40.482986,-79.809785,near_side,16.311814222094565,shp-77-58
14674,SALTSBURG RD + ALCOMA GOLF CLUB,40.481016,-79.802589,mid_block,NaN,shp-77-59
14675,SALTSBURG RD + HERSHEY RD,40.477612,-79.799696,mid_block,NaN,shp-77-59
1468,BEAVER RD + CHURCH,40.556247,-80.196793,mid_block,NaN,shp-14-01
14682,MAIN ST + THOMPSON RUN,40.468484,-79.791108,mid_block,NaN,shp-P16-95
14683,MAIN ST + #2344,40.469586,-79.790071,mid_block,NaN,shp-P16-95
14685,MAIN ST + REITER,40.471881,-79.787714,mid_block,NaN,shp-P16-95
14686,MAIN ST + #2636,40.47342,-79.787598,mid_block,NaN,shp-P16-95
14687,UNIVERSAL RD + AUSTIN,40.475244,-79.786634,mid_block,NaN,shp-P16-95
14688,UNIVERSAL RD + SALTBURG,40.477453,-79.785231,near_side,12.879998208223718,shp-P16-95
14689,SALTSBURG RD + FORD AVE,40.476689,-79.782775,mid_block,NaN,shp-77-59
1469,BEAVER RD + SHIELDS,40.557205,-80.198096,mid_block,NaN,shp-14-01
14690,SALTSBURG RD + REITER RD,40.476371,-79.78083,mid_block,NaN,shp-77-59
14691,SALTSBURG RD + CRESTVIEW DR,40.476033,-79.778596,mid_block,NaN,shp-77-59
14693,SALTSBURG RD + MILLERS LN,40.475159,-79.772827,mid_block,NaN,shp-77-59
14706,CENTER RD + FOUR SEASONS APTS,40.461109,-79.759603,mid_block,NaN,shp-77-59
1471,BEAVER RD + VILLAGE DR,40.559516,-80.201192,mid_block,NaN,shp-14-01
14710,CENTER RD + COTTAGE LN,40.456222,-79.759882,mid_block,NaN,shp-77-59
14711,CENTER RD + FRANKLIN HEIGHTS DR FS,40.454509,-79.76034,mid_block,NaN,shp-77-59
14714,CENTER RD + HELMAR DR FS,40.452396,-79.761299,mid_block,NaN,shp-77-59
14716,HAYMAKER RD + BEATTY RD,40.448775,-79.760531,mid_block,NaN,shp-77-59
1472,BEAVER RD + VALLEY,40.561089,-80.202564,mid_block,NaN,shp-14-01
1473,BEAVER RD + OAK,40.562412,-80.203866,mid_block,NaN,shp-14-01
1474,BEAVER RD + CAMP MEETING,40.563841,-80.205374,mid_block,NaN,shp-14-01
14743,SALTSBURG RD + REGENCY DR,40.475269,-79.770813,mid_block,NaN,shp-77-09
14745,SALTSBURG RD + CHAPEL HILL DENTAL (#7641),40.475128,-79.775271,mid_block,NaN,shp-77-09
14746,SALTSBURG RD + CRESTVIEW DR,40.47592,-79.778182,mid_block,NaN,shp-77-09
14747,SALTSBURG RD + REITER RD,40.476465,-79.780434,mid_block,NaN,shp-77-09
14748,SALTSBURG RD + FORD AVE,40.476736,-79.782693,mid_block,NaN,shp-77-09
14749,SALTSBURG RD + UNIVERSAL RD FS,40.477681,-79.7854,far_side,25.75615244747566,shp-77-09
1475,BEAVER RD + SPENCER,40.564936,-80.206919,mid_block,NaN,shp-14-01
14752,SALTSBURG RD + COLONIAL VILLAGE DR,40.475044,-79.791016,mid_block,NaN,shp-77-09
14753,SALTSBURG RD + TILFORD RD,40.475033,-79.792099,mid_block,NaN,shp-77-09
14754,SALTSBURG RD + CHANTICLEER DR,40.4755,-79.793749,mid_block,NaN,shp-77-09
14755,SALTSBURG RD + ALCOMA DR,40.477017,-79.798096,mid_block,NaN,shp-77-09
14756,SALTSBURG RD + HERSHEY RD,40.477718,-79.799706,mid_block,NaN,shp-77-09
1476,BEAVER RD + RAPP,40.56668,-80.209739,mid_block,NaN,shp-14-01
14760,SALTSBURG RD + STOTLER RD,40.482749,-79.809457,near_side,28.736323849911887,shp-77-08
14762,SALTSBURG RD + ASTER ST NS,40.483902,-79.814333,mid_block,NaN,shp-77-08
14763,SALTSBURG RD + LEECHBURG RD,40.484983,-79.817407,near_side,46.75381291606378,shp-77-08
1477,BEAVER RD + #306,40.567805,-80.211484,mid_block,NaN,shp-14-01
1478,BEAVER ST + BROAD,40.569538,-80.21386,mid_block,NaN,shp-14-01
1479,BEAVER RD + LEET,40.571419,-80.216356,mid_block,NaN,shp-14-01
14790,SALTSBURG RD + CHANTICLEER DR,40.475468,-79.793738,mid_block,NaN,shp-77-59
14791,SALTSBURG RD + TILFORD RD,40.475018,-79.792216,mid_block,NaN,shp-77-59
14792,SALTSBURG RD + COLONIAL VILLAGE DR,40.47503,-79.790912,mid_block,NaN,shp-77-59
14796,SALTSBURG RD + PIERSON RUN RD FS,40.477062,-79.759684,mid_block,NaN,shp-77-10
1480,BEAVER RD + MAIN FS,40.57854,-80.22033,mid_block,NaN,shp-14-01
1481,MERCHANT ST + VALLEY,40.579884,-80.221357,mid_block,NaN,shp-14-01
1483,MERCHANT ST + 3RD,40.581822,-80.223754,mid_block,NaN,shp-14-01
1484,MERCHANT ST + 4TH FS,40.584042,-80.225393,far_side,45.36090575746757,shp-14-01
14844,FRIENDSHIP AVE + FAIRMOUNT FS,40.461476,-79.934539,mid_block,NaN,shp-87-05
