route_id,month,mode,otp,daily_trips,delta_otp,delta_trips,detrended_delta_otp
31,2019-03,BUS,0.7045,68,-0.016900000000000026,0,-0.030795652173913075
31,2019-04,BUS,0.6665,68,-0.038000000000000034,0,-0.004166304347826125
31,2019-05,BUS,0.6395,68,-0.027000000000000024,0,0.0029434782608695406
31,2019-06,BUS,0.6391,68,-0.00039999999999995595,0,-0.0013804347826086505
31,2019-07,BUS,0.6894,68,0.05030000000000001,0,-0.003489130434782599
31,2019-08,BUS,0.6741,68,-0.01529999999999998,0,-0.009885869565217371
31,2019-09,BUS,0.5818,68,-0.09230000000000005,0,-0.0769652173913044
31,2019-10,BUS,0.5713,68,-0.010499999999999954,0,-0.02514999999999995
31,2019-11,BUS,0.6101,68,0.038799999999999946,0,0.045995652173912986
31,2019-12,BUS,0.6799,68,0.06979999999999997,0,0.036968478260869554
31,2020-01,BUS,0.6729,68,-0.006999999999999895,0,-0.019822826086956423
31,2020-02,BUS,0.6637,68,-0.009200000000000097,0,0.003239560439560347
31,2020-03,BUS,0.6816,204,0.017900000000000027,136,-0.0183869565217391
31,2020-04,BUS,0.6543,138,-0.02729999999999999,-66,-0.0056945652173913015
31,2020-05,BUS,0.6675,138,0.01319999999999999,0,0.017773913043478255
31,2020-06,BUS,0.644,138,-0.023499999999999965,0,-0.005709782608695618
31,2020-07,BUS,0.708,138,0.06399999999999995,0,0.06168369565217386
31,2020-08,BUS,0.6031,138,-0.1049,0,-0.10464408602150538
31,2020-09,BUS,0.5077,68,-0.09539999999999993,-70,-0.09437956989247305
31,2020-10,BUS,0.521,68,0.013299999999999979,0,0.010538709677419333
31,2020-11,BUS,0.5744,68,0.0534,0,0.033589705882352945
31,2020-12,BUS,0.5769,62,0.0024999999999999467,-6,0.014309677419354787
31,2021-01,BUS,0.5732,62,-0.0036999999999999256,0,-0.018008602150537567
31,2021-02,BUS,0.5706,62,-0.0026000000000000467,0,0.0027279569892472693
31,2021-03,BUS,0.5671,62,-0.0034999999999999476,0,-0.01968494623655909
36,2019-02,BUS,0.7137,42,0.05259999999999998,0,0.06636739130434781
36,2019-03,BUS,0.6748,42,-0.038900000000000046,0,-0.05279565217391309
36,2019-04,BUS,0.6714,42,-0.0033999999999999586,0,0.03043369565217395
36,2019-05,BUS,0.6826,42,0.011199999999999988,0,0.04114347826086955
36,2019-06,BUS,0.6468,42,-0.03579999999999994,0,-0.03678043478260864
36,2019-07,BUS,0.7157,42,0.06889999999999996,0,0.015110869565217351
36,2019-08,BUS,0.6618,42,-0.05389999999999995,0,-0.04848586956521734
36,2019-09,BUS,0.6904,42,0.02859999999999996,0,0.04393478260869561
36,2019-10,BUS,0.6779,42,-0.012500000000000067,0,-0.027150000000000063
36,2019-11,BUS,0.6818,42,0.0039000000000000146,0,0.011095652173913057
36,2019-12,BUS,0.6956,42,0.013800000000000034,0,-0.019031521739130385
36,2020-01,BUS,0.7562,42,0.06059999999999999,0,0.04777717391304346
36,2020-02,BUS,0.7716,42,0.01539999999999997,0,0.027839560439560415
36,2020-03,BUS,0.7664,126,-0.005199999999999982,84,-0.04148695652173911
36,2020-04,BUS,0.7095,90,-0.05689999999999995,-36,-0.03529456521739126
36,2020-05,BUS,0.6687,90,-0.04080000000000006,0,-0.0362260869565218
36,2020-06,BUS,0.7424,90,0.07369999999999999,0,0.09149021739130433
36,2020-07,BUS,0.7254,90,-0.016999999999999904,0,-0.019316304347825986
36,2020-08,BUS,0.6641,90,-0.06130000000000002,0,-0.061044086021505406
36,2020-09,BUS,0.7249,42,0.060799999999999965,-48,0.06182043010752685
36,2020-10,BUS,0.7264,42,0.0015000000000000568,0,-0.0012612903225805894
36,2020-12,BUS,0.7479,32,0.021499999999999964,-10,0.033309677419354804
36,2021-01,BUS,0.7475,32,-0.00039999999999995595,0,-0.014708602150537596
36,2021-02,BUS,0.727,32,-0.020500000000000074,0,-0.015172043010752758
36,2021-03,BUS,0.7592,32,0.032200000000000006,0,0.016015053763440864
38,2019-02,BUS,0.609,123,0.0007000000000000339,0,0.014467391304347864
38,2019-03,BUS,0.6328,123,0.023800000000000043,0,0.009904347826086995
38,2019-04,BUS,0.648,123,0.015199999999999991,0,0.0490336956521739
38,2019-05,BUS,0.6376,123,-0.010400000000000076,0,0.01954347826086949
38,2019-06,BUS,0.6382,123,0.0006000000000000449,0,-0.00038043478260864957
38,2019-07,BUS,0.7458,123,0.10760000000000003,0,0.05381086956521742
38,2019-08,BUS,0.7315,123,-0.01429999999999998,0,-0.00888586956521737
38,2019-09,BUS,0.6791,123,-0.0524,0,-0.03706521739130435
38,2019-10,BUS,0.6448,123,-0.0343,0,-0.048949999999999994
38,2019-11,BUS,0.6704,123,0.025599999999999956,0,0.032795652173913
38,2019-12,BUS,0.6973,123,0.026900000000000035,0,-0.005931521739130384
38,2020-01,BUS,0.724,123,0.026699999999999946,0,0.01387717391304342
38,2020-02,BUS,0.732,123,0.008000000000000007,0,0.020439560439560453
38,2020-03,BUS,0.7537,369,0.021700000000000053,246,-0.014586956521739074
38,2020-04,BUS,0.7274,321,-0.02629999999999999,-48,-0.004694565217391301
38,2020-05,BUS,0.7275,321,0.00009999999999998899,0,0.004673913043478253
38,2020-06,BUS,0.7051,321,-0.022400000000000087,0,-0.004609782608695739
38,2020-07,BUS,0.7319,321,0.026800000000000046,0,0.024483695652173964
38,2020-08,BUS,0.708,321,-0.023900000000000032,0,-0.023644086021505414
38,2020-09,BUS,0.6833,123,-0.024699999999999944,-198,-0.023679569892473062
38,2020-10,BUS,0.6996,123,0.01629999999999998,0,0.013538709677419335
38,2020-11,BUS,0.7563,123,0.05669999999999997,0,0.036889705882352915
38,2020-12,BUS,0.691,74,-0.06530000000000002,-49,-0.053490322580645185
38,2021-01,BUS,0.6785,74,-0.012499999999999956,0,-0.026808602150537597
38,2021-02,BUS,0.6794,74,0.0009000000000000119,0,0.006227956989247328
38,2021-03,BUS,0.7303,74,0.050899999999999945,0,0.034715053763440806
39,2019-02,BUS,0.8045,94,-0.01760000000000006,0,-0.0038326086956522298
39,2019-03,BUS,0.801,94,-0.0034999999999999476,0,-0.017395652173912996
39,2019-04,BUS,0.7849,94,-0.016100000000000003,0,0.017733695652173906
39,2019-05,BUS,0.7619,94,-0.02300000000000002,0,0.006943478260869544
39,2019-06,BUS,0.7482,96,-0.013700000000000045,2,-0.01468043478260874
39,2019-07,BUS,0.8105,96,0.06230000000000002,0,0.008510869565217412
39,2019-08,BUS,0.7236,96,-0.08689999999999998,0,-0.08148586956521736
39,2019-09,BUS,0.8038,96,0.08019999999999994,0,0.09553478260869559
39,2019-10,BUS,0.8014,96,-0.0023999999999999577,0,-0.017049999999999954
39,2019-11,BUS,0.7807,96,-0.02070000000000005,0,-0.01350434782608701
39,2019-12,BUS,0.8085,96,0.027800000000000047,0,-0.005031521739130372
39,2020-01,BUS,0.8229,96,0.014399999999999968,0,0.0015771739130434424
39,2020-02,BUS,0.8493,96,0.02640000000000009,0,0.038839560439560536
39,2020-03,BUS,0.8148,288,-0.034500000000000086,192,-0.07078695652173922
39,2020-04,BUS,0.7371,198,-0.07769999999999999,-90,-0.0560945652173913
39,2020-05,BUS,0.7654,198,0.028299999999999992,0,0.03287391304347825
39,2020-06,BUS,0.7679,198,0.0025000000000000577,0,0.020290217391304405
39,2020-07,BUS,0.8031,198,0.03520000000000001,0,0.032883695652173923
39,2020-08,BUS,0.721,198,-0.08210000000000006,0,-0.08184408602150545
39,2020-09,BUS,0.781,96,0.06000000000000005,-102,0.06102043010752694
39,2020-10,BUS,0.7632,96,-0.017800000000000038,0,-0.020561290322580684
39,2020-11,BUS,0.7792,96,0.016000000000000014,0,-0.0038102941176470437
39,2020-12,BUS,0.7404,71,-0.03880000000000006,-25,-0.026990322580645217
39,2021-01,BUS,0.7155,71,-0.024899999999999922,0,-0.039208602150537564
39,2021-02,BUS,0.7185,71,0.0030000000000000027,0,0.008327956989247319
39,2021-03,BUS,0.762,71,0.04349999999999998,0,0.02731505376344084
4,2019-02,BUS,0.6918,46,-0.012600000000000056,0,0.0011673913043477747
4,2019-03,BUS,0.707,46,0.015199999999999991,0,0.0013043478260869427
4,2019-04,BUS,0.7119,46,0.0049000000000000155,0,0.038733695652173925
4,2019-05,BUS,0.6965,46,-0.01539999999999997,0,0.014543478260869595
4,2019-06,BUS,0.6785,46,-0.018000000000000016,0,-0.01898043478260871
4,2019-07,BUS,0.7066,46,0.028100000000000014,0,-0.025689130434782596
4,2019-08,BUS,0.7405,46,0.03390000000000004,0,0.03931413043478265
4,2019-09,BUS,0.8297,46,0.08919999999999995,0,0.1045347826086956
4,2019-10,BUS,0.7958,46,-0.03390000000000004,0,-0.04855000000000004
4,2019-11,BUS,0.781,46,-0.014799999999999924,0,-0.007604347826086882
4,2019-12,BUS,0.7931,46,0.0121,0,-0.02073152173913042
4,2020-01,BUS,0.8,46,0.006900000000000017,0,-0.005922826086956509
4,2020-02,BUS,0.7996,46,-0.00040000000000006697,0,0.012039560439560377
4,2020-03,BUS,0.7871,138,-0.012499999999999956,92,-0.04878695652173908
4,2020-04,BUS,0.7606,108,-0.026499999999999968,-30,-0.004894565217391279
4,2020-05,BUS,0.7612,108,0.0005999999999999339,0,0.005173913043478198
4,2020-06,BUS,0.7172,108,-0.04400000000000004,0,-0.026209782608695692
4,2020-07,BUS,0.7506,108,0.033400000000000096,0,0.031083695652174014
4,2020-08,BUS,0.7454,108,-0.0052000000000000934,0,-0.0049440860215054765
4,2020-09,BUS,0.7251,46,-0.020299999999999985,-62,-0.019279569892473102
4,2020-10,BUS,0.6985,46,-0.026599999999999957,0,-0.029361290322580603
4,2020-11,BUS,0.7349,46,0.03639999999999999,0,0.01658970588235293
4,2020-12,BUS,0.7089,40,-0.026000000000000023,-6,-0.014190322580645183
4,2021-01,BUS,0.7367,40,0.027800000000000047,0,0.013491397849462407
4,2021-02,BUS,0.7753,40,0.03859999999999997,0,0.043927956989247285
4,2021-03,BUS,0.8116,40,0.0363,0,0.020115053763440856
40,2019-02,BUS,0.7664,48,0.006299999999999972,0,0.0200673913043478
40,2019-03,BUS,0.7584,48,-0.008000000000000007,0,-0.021895652173913056
40,2019-04,BUS,0.7726,48,0.01419999999999999,0,0.0480336956521739
40,2019-05,BUS,0.7454,48,-0.027200000000000002,0,0.0027434782608695626
40,2019-06,BUS,0.7346,51,-0.01079999999999992,3,-0.011780434782608616
40,2019-07,BUS,0.8172,51,0.0826,0,0.028810869565217397
40,2019-08,BUS,0.725,51,-0.09220000000000006,0,-0.08678586956521744
40,2019-09,BUS,0.7866,51,0.06159999999999999,0,0.07693478260869564
40,2019-10,BUS,0.8078,51,0.021199999999999997,0,0.0065499999999999985
40,2019-11,BUS,0.8408,51,0.03300000000000003,0,0.04019565217391307
40,2019-12,BUS,0.8014,51,-0.03939999999999999,0,-0.07223152173913042
40,2020-01,BUS,0.8162,51,0.014800000000000035,0,0.0019771739130435093
40,2020-02,BUS,0.8239,51,0.007699999999999929,0,0.020139560439560375
40,2020-03,BUS,0.8159,153,-0.008000000000000007,102,-0.04428695652173913
40,2020-04,BUS,0.7863,138,-0.02959999999999996,-15,-0.00799456521739127
40,2020-05,BUS,0.7734,138,-0.012900000000000023,0,-0.008326086956521758
40,2020-06,BUS,0.7775,138,0.0040999999999999925,0,0.02189021739130434
40,2020-07,BUS,0.7955,138,0.018000000000000016,0,0.015683695652173934
40,2020-08,BUS,0.7402,138,-0.055300000000000016,0,-0.0550440860215054
40,2020-09,BUS,0.7229,51,-0.017299999999999982,-87,-0.0162795698924731
40,2020-10,BUS,0.7173,51,-0.005599999999999938,0,-0.008361290322580584
40,2020-11,BUS,0.7488,51,0.03149999999999997,0,0.011689705882352915
40,2020-12,BUS,0.7539,38,0.005099999999999993,-13,0.016909677419354834
40,2021-01,BUS,0.7543,38,0.00039999999999995595,0,-0.013908602150537684
40,2021-02,BUS,0.7419,38,-0.012399999999999967,0,-0.007072043010752651
40,2021-03,BUS,0.7703,38,0.02839999999999998,0,0.012215053763440838
41,2019-02,BUS,0.6631,72,0.00009999999999998899,0,0.01386739130434782
