geoid,n_stops,n_signalized,n_nearside,n_signal_classified,use_total,use_signalized,use_classified,use_nearside,median_household_income,population,households_total,households_zero_vehicle,pop_black_nh,signalized_share,nearside_share,rw_signalized_share,rw_nearside_share,zero_vehicle_share,black_share
42003480400,16,0,0,0,57.22954545454545,0.0,0.0,0.0,96447.0,5119,2362,212,238,0.0,,0.0,,0.08975444538526672,0.04649345575307677
42003516200,11,2,2,2,154.90454545454546,43.481818181818156,43.481818181818156,43.481818181818156,96481.0,1688,840,59,137,0.18181818181818182,1.0,0.28070072478652525,1.0,0.07023809523809524,0.0811611374407583
42003110200,18,3,2,3,503.04317655,159.9704505,159.9704505,159.9704505,96803.0,4054,2035,169,652,0.16666666666666666,0.6666666666666666,0.31800540780041714,1.0,0.08304668304668304,0.160828811050814
42003451105,7,6,6,6,573.6885965,27.793184,27.793184,27.793184,96821.0,5697,2157,52,132,0.8571428571428571,1.0,0.04844646410886084,1.0,0.02410755679184052,0.02317008952080042
42003191700,24,6,6,6,509.61363521,63.94318065,63.94318065,63.94318065,97069.0,3427,1454,93,106,0.25,1.0,0.12547384181282845,1.0,0.0639614855570839,0.030930843303180626
42003434000,18,3,3,3,66.65454545454548,13.31590909090909,13.31590909090909,13.31590909090909,97175.0,1878,779,23,36,0.16666666666666666,1.0,0.19977495908346962,1.0,0.029525032092426188,0.019169329073482427
42003491200,31,3,3,3,89.81136363636365,7.19318181818182,7.19318181818182,7.19318181818182,97519.0,2198,975,68,153,0.0967741935483871,1.0,0.08009211225548499,1.0,0.06974358974358974,0.06960873521383075
42003563201,6,3,3,3,282.9181772,110.7886339,110.7886339,110.7886339,98889.0,266,180,6,0,0.5,1.0,0.3915924914986339,1.0,0.03333333333333333,0.0
42003475401,2,0,0,0,1.5022727272727274,0.0,0.0,0.0,101339.0,3913,1836,109,72,0.0,,0.0,,0.0593681917211329,0.018400204446716074
42003141400,13,6,5,6,759.063644845,299.59091457,299.59091457,165.10227507,101767.0,4997,2483,483,235,0.46153846153846156,0.8333333333333334,0.3946848417844806,0.5510923964665942,0.1945227547321788,0.047028216930158094
42003519000,10,3,1,3,149.76818181818174,45.91590909090906,45.91590909090906,4.713636363636361,102216.0,3127,1311,7,319,0.3,0.3333333333333333,0.3065798658532884,0.10265802108597734,0.005339435545385202,0.10201471058522546
42003413201,6,4,4,4,47.640909090909076,25.959090909090893,25.959090909090893,25.959090909090893,102969.0,4085,1547,16,17,0.6666666666666666,1.0,0.544890754698979,1.0,0.010342598577892695,0.00416156670746634
42003475200,1,0,0,0,4.634090909090907,0.0,0.0,0.0,104732.0,5390,2241,118,63,0.0,,0.0,,0.052655064703257475,0.011688311688311689
42003473602,18,7,5,7,164.92955081,120.36136526000001,120.36136526000001,103.12954894,104864.0,4680,1869,172,111,0.3888888888888889,0.7142857142857143,0.7297744077327728,0.8568326615207754,0.09202782236490102,0.023717948717948717
42003141100,3,0,0,0,28.9386363,0.0,0.0,0.0,105063.0,1432,597,6,80,0.0,,0.0,,0.010050251256281407,0.055865921787709494
42003413300,7,6,5,6,54.2909090909091,38.293181818181836,38.293181818181836,38.293181818181836,105893.0,4550,1807,76,0,0.8571428571428571,0.8333333333333334,0.7053332217012728,1.0,0.042058660763696736,0.0
42003526101,5,0,0,0,0.7727273,0.0,0.0,0.0,105917.0,7547,2913,279,251,0.0,,0.0,,0.09577754891864057,0.03325824831058699
42003525300,16,0,0,0,33.81590827,0.0,0.0,0.0,107583.0,2192,1047,10,4,0.0,,0.0,,0.009551098376313277,0.0018248175182481751
42003423000,9,6,4,6,175.42272727272731,147.76818181818186,147.76818181818186,107.84090909090911,107738.0,2890,1222,72,119,0.6666666666666666,0.6666666666666666,0.8423548311870028,0.729797902119413,0.058919803600654665,0.041176470588235294
42003473100,20,9,9,9,200.51363827,108.972728425,108.972728425,108.972728425,108050.0,4823,2029,228,58,0.45,1.0,0.5434679125330301,1.0,0.11237062592410055,0.012025710138917687
42003470502,14,3,2,3,461.73410055,365.00228200000004,365.00228200000004,30.8954545,108600.0,3061,1214,49,46,0.21428571428571427,0.6666666666666666,0.790503195595091,0.08464455161954301,0.04036243822075782,0.015027768703038223
42003490003,14,0,0,0,27.531817945,0.0,0.0,0.0,108769.0,3775,1415,44,87,0.0,,0.0,,0.03109540636042403,0.02304635761589404
42003470400,9,4,4,4,31.8409095,14.511363799999998,14.511363799999998,14.511363799999998,110357.0,2962,1364,74,0,0.4444444444444444,1.0,0.45574589507250096,1.0,0.054252199413489736,0.0
42003521402,1,0,0,0,0.425000025,0.0,0.0,0.0,110799.0,4008,1431,50,705,0.0,,0.0,,0.03494060097833683,0.17589820359281438
42003451300,9,1,0,1,14.413635450000001,0.0,0.0,0.0,110982.0,7291,2879,68,250,0.1111111111111111,0.0,0.0,,0.023619312261201807,0.03428884926621863
42003459102,10,2,2,2,5.693181795,1.57954545,1.57954545,1.57954545,111250.0,6293,2449,65,113,0.2,1.0,0.27744511011175255,1.0,0.026541445487954268,0.017956459558239313
42003110600,4,0,0,0,103.909088645,0.0,0.0,0.0,112045.0,2346,1074,128,193,0.0,,0.0,,0.1191806331471136,0.08226768968456948
42003413100,1,0,0,0,613.3181818181818,0.0,0.0,0.0,114196.0,6737,2637,114,146,0.0,,0.0,,0.04323094425483504,0.021671367077334126
42003414102,6,0,0,0,0.7318181818181819,0.0,0.0,0.0,115494.0,6953,2840,168,95,0.0,,0.0,,0.059154929577464786,0.013663166978282756
42003429202,34,5,4,5,191.429549735,147.477274775,147.477274775,116.509092975,115652.0,4514,1790,9,23,0.14705882352941177,0.8,0.7703997370267858,0.7900138726644707,0.005027932960893855,0.00509525919361985
42003458001,20,7,6,7,378.5090909090911,175.2295454545455,175.2295454545455,175.0613636363637,116080.0,4277,1837,16,23,0.35,0.8571428571428571,0.46294672879239107,0.9990402199712066,0.008709853021230268,0.005377601122281974
42003141200,33,8,7,8,628.563640675,227.73409054500002,227.73409054500002,194.506818845,119044.0,4081,1835,122,261,0.24242424242424243,0.875,0.3623087239033451,0.8540961890225462,0.0664850136239782,0.06395491301151679
42003020300,23,13,11,13,1007.559087945,741.94999865,741.94999865,593.52272865,119233.0,1471,1067,87,15,0.5652173913043478,0.8461538461538461,0.7363836101793974,0.7999497671405514,0.08153701968134958,0.010197144799456152
42003451101,2,2,1,2,11.340907249999999,11.340907249999999,11.340907249999999,11.340907249999999,120729.0,3734,1551,20,12,1.0,0.5,1.0,1.0,0.012894906511927788,0.0032137118371719335
42003413400,42,9,6,9,138.22954545454544,56.44090909090909,56.44090909090909,28.22045454545454,121510.0,4442,1657,130,9,0.21428571428571427,0.6666666666666666,0.4083129182354779,0.49999999999999994,0.07845503922751962,0.002026114362899595
42003429201,34,6,2,6,196.293176585,135.195449725,135.195449725,7.0954543,121620.0,4978,2027,66,107,0.17647058823529413,0.3333333333333333,0.6887424824288627,0.05248293721743452,0.03256043413912185,0.021494576134993972
42003140100,29,10,9,10,5477.92051614,1233.034079575,1233.034079575,1204.197715575,124444.0,6118,1042,165,428,0.3448275862068966,0.9,0.2250916339406571,0.9766134898640115,0.15834932821497122,0.06995750245178163
42003414200,14,0,0,0,52.743181818181824,0.0,0.0,0.0,127093.0,5976,2140,16,18,0.0,,0.0,,0.007476635514018692,0.0030120481927710845
42003473601,28,13,11,13,236.61818056500002,134.986364995,134.986364995,88.85000064500001,127206.0,3888,1600,157,28,0.4642857142857143,0.8461538461538461,0.5704817976060748,0.6582146326281998,0.098125,0.00720164609053498
42003473300,5,3,2,3,50.686361649999995,38.270452399999996,38.270452399999996,2.7931818999999996,127255.0,5920,2412,185,70,0.6,0.6666666666666666,0.7550443778992372,0.0729853379000035,0.07669983416252073,0.011824324324324325
42003421100,46,12,10,12,387.67273048,75.7500004,75.7500004,65.4681824,133283.0,4959,2080,142,50,0.2608695652173913,0.8333333333333334,0.1953967727010604,0.8642664297596492,0.06826923076923076,0.01008267795926598
42003491101,7,2,1,2,12.745454545454546,5.0068181818181845,5.0068181818181845,2.077272727272728,141420.0,7475,2765,108,91,0.2857142857142857,0.5,0.39283166904422273,0.41488878801634127,0.03905967450271248,0.01217391304347826
42003140300,28,14,12,14,1666.6909329149998,1593.8704781699998,1593.8704781699998,776.7204503199999,142738.0,3405,1350,139,85,0.5,0.8571428571428571,0.9563083632922639,0.48731716971870287,0.10296296296296296,0.024963289280469897
42003474101,1,0,0,0,0.0,0.0,0.0,0.0,144821.0,4247,1501,22,8,0.0,,,,0.014656895403064623,0.0018836825994819873
42003473402,1,1,1,1,5.2363638,5.2363638,5.2363638,5.2363638,149211.0,3759,1454,81,0,1.0,1.0,1.0,1.0,0.05570839064649243,0.0
42003474201,1,0,0,0,25.87045454545455,0.0,0.0,0.0,154731.0,2695,947,7,10,0.0,,0.0,,0.007391763463569166,0.0037105751391465678
42003474102,2,1,0,1,3.36136335,1.9022725,1.9022725,0.0,162143.0,3881,1388,164,150,0.5,0.0,0.5659229014917414,0.0,0.11815561959654179,0.03864983251739242
42003473500,16,4,4,4,56.934093245,14.95681835,14.95681835,14.95681835,174234.0,3769,1261,19,34,0.25,1.0,0.2627040758449863,1.0,0.01506740681998414,0.009020960466967366
42003140400,16,6,5,6,378.990915465,168.8181849,168.8181849,148.0840939,182287.0,2254,895,17,38,0.375,0.8333333333333334,0.4454412441334374,0.8771809386987433,0.01899441340782123,0.01685891748003549
42003446000,13,0,0,0,40.82045454545454,0.0,0.0,0.0,208333.0,1520,574,11,13,0.0,,0.0,,0.01916376306620209,0.008552631578947369
42003422000,1,1,1,1,1.475,1.475,1.475,1.475,250001.0,5299,1779,34,0,1.0,1.0,1.0,1.0,0.01911186059584036,0.0
